query_id Q0 docid rank BM25_Stopping_score system_name
28 Q0 2890 1 1.420389 BM25_Stopping_
28 Q0 1685 2 1.241055 BM25_Stopping_
28 Q0 3032 3 1.215436 BM25_Stopping_
28 Q0 2776 4 0.911261 BM25_Stopping_
28 Q0 2614 5 0.910519 BM25_Stopping_
28 Q0 2949 6 0.872970 BM25_Stopping_
28 Q0 2849 7 0.702829 BM25_Stopping_
28 Q0 2515 8 0.586712 BM25_Stopping_
28 Q0 2197 9 0.540355 BM25_Stopping_
28 Q0 1261 10 0.530878 BM25_Stopping_
28 Q0 1688 11 0.521656 BM25_Stopping_
28 Q0 1723 12 0.515099 BM25_Stopping_
28 Q0 2088 13 0.484881 BM25_Stopping_
28 Q0 1687 14 0.484881 BM25_Stopping_
28 Q0 1695 15 0.481317 BM25_Stopping_
28 Q0 828 16 0.456348 BM25_Stopping_
28 Q0 2371 17 0.454785 BM25_Stopping_
28 Q0 820 18 0.446923 BM25_Stopping_
28 Q0 2951 19 0.429225 BM25_Stopping_
28 Q0 2445 20 0.426543 BM25_Stopping_
28 Q0 3133 21 0.425475 BM25_Stopping_
28 Q0 2757 22 0.425259 BM25_Stopping_
28 Q0 1690 23 0.424964 BM25_Stopping_
28 Q0 2969 24 0.397728 BM25_Stopping_
28 Q0 1989 25 0.393691 BM25_Stopping_
28 Q0 3040 26 0.385386 BM25_Stopping_
28 Q0 3038 27 0.368554 BM25_Stopping_
28 Q0 2454 28 0.361297 BM25_Stopping_
28 Q0 2892 29 0.360809 BM25_Stopping_
28 Q0 2973 30 0.349623 BM25_Stopping_
28 Q0 3158 31 0.333624 BM25_Stopping_
28 Q0 2712 32 0.331525 BM25_Stopping_
28 Q0 517 33 0.328109 BM25_Stopping_
28 Q0 666 34 0.325370 BM25_Stopping_
28 Q0 3166 35 0.312629 BM25_Stopping_
28 Q0 383 36 0.308487 BM25_Stopping_
28 Q0 1776 37 0.308487 BM25_Stopping_
28 Q0 1906 38 0.307476 BM25_Stopping_
28 Q0 371 39 0.291907 BM25_Stopping_
28 Q0 757 40 0.291081 BM25_Stopping_
28 Q0 2578 41 0.283336 BM25_Stopping_
28 Q0 1611 42 0.281344 BM25_Stopping_
28 Q0 3134 43 0.280522 BM25_Stopping_
28 Q0 1928 44 0.268020 BM25_Stopping_
28 Q0 1846 45 0.262559 BM25_Stopping_
28 Q0 1822 46 0.261563 BM25_Stopping_
28 Q0 441 47 0.251235 BM25_Stopping_
28 Q0 36 48 0.248940 BM25_Stopping_
28 Q0 1704 49 0.243075 BM25_Stopping_
28 Q0 1745 50 0.222320 BM25_Stopping_
28 Q0 3059 51 0.220558 BM25_Stopping_
28 Q0 2767 52 0.216620 BM25_Stopping_
28 Q0 1796 53 0.214147 BM25_Stopping_
28 Q0 2325 54 0.209822 BM25_Stopping_
28 Q0 2226 55 0.208849 BM25_Stopping_
28 Q0 1890 56 0.205545 BM25_Stopping_
28 Q0 1952 57 0.205044 BM25_Stopping_
28 Q0 1660 58 0.205044 BM25_Stopping_
28 Q0 2950 59 0.202179 BM25_Stopping_
28 Q0 2900 60 0.201612 BM25_Stopping_
28 Q0 1342 61 0.197835 BM25_Stopping_
28 Q0 2884 62 0.197835 BM25_Stopping_
28 Q0 2902 63 0.194605 BM25_Stopping_
28 Q0 2630 64 0.192569 BM25_Stopping_
28 Q0 2273 65 0.188344 BM25_Stopping_
28 Q0 804 66 0.184839 BM25_Stopping_
28 Q0 2274 67 0.183880 BM25_Stopping_
28 Q0 2283 68 0.181656 BM25_Stopping_
28 Q0 1746 69 0.180622 BM25_Stopping_
28 Q0 3006 70 0.179341 BM25_Stopping_
28 Q0 1873 71 0.177083 BM25_Stopping_
28 Q0 2263 72 0.175427 BM25_Stopping_
28 Q0 2289 73 0.173216 BM25_Stopping_
28 Q0 1658 74 0.170812 BM25_Stopping_
28 Q0 1374 75 0.168259 BM25_Stopping_
28 Q0 2903 76 0.167590 BM25_Stopping_
28 Q0 2830 77 0.163374 BM25_Stopping_
28 Q0 2725 78 0.163374 BM25_Stopping_
28 Q0 1927 79 0.161854 BM25_Stopping_
28 Q0 2278 80 0.161370 BM25_Stopping_
28 Q0 2870 81 0.158655 BM25_Stopping_
28 Q0 367 82 0.155666 BM25_Stopping_
28 Q0 270 83 0.154408 BM25_Stopping_
28 Q0 1851 84 0.154408 BM25_Stopping_
28 Q0 1953 85 0.154408 BM25_Stopping_
28 Q0 136 86 0.154280 BM25_Stopping_
28 Q0 2059 87 0.151661 BM25_Stopping_
28 Q0 3043 88 0.151645 BM25_Stopping_
28 Q0 2863 89 0.149784 BM25_Stopping_
28 Q0 2479 90 0.146064 BM25_Stopping_
28 Q0 2894 91 0.145769 BM25_Stopping_
28 Q0 2568 92 0.145540 BM25_Stopping_
28 Q0 2627 93 0.145430 BM25_Stopping_
28 Q0 2834 94 0.143270 BM25_Stopping_
28 Q0 2819 95 0.142664 BM25_Stopping_
28 Q0 3076 96 0.142330 BM25_Stopping_
28 Q0 1752 97 0.141350 BM25_Stopping_
28 Q0 1755 98 0.140843 BM25_Stopping_
28 Q0 2046 99 0.140197 BM25_Stopping_
28 Q0 1551 100 0.137625 BM25_Stopping_
