query_id Q0 docid rank BM25_Stopping_score system_name
56 Q0 2327 1 1.006834 BM25_Stopping_
56 Q0 1991 2 0.802297 BM25_Stopping_
56 Q0 2650 3 0.791617 BM25_Stopping_
56 Q0 1678 4 0.701639 BM25_Stopping_
56 Q0 2090 5 0.514375 BM25_Stopping_
56 Q0 2323 6 0.480767 BM25_Stopping_
56 Q0 2603 7 0.416949 BM25_Stopping_
56 Q0 2316 8 0.416024 BM25_Stopping_
56 Q0 2813 9 0.405322 BM25_Stopping_
56 Q0 2112 10 0.394826 BM25_Stopping_
56 Q0 2167 11 0.342398 BM25_Stopping_
56 Q0 99 12 0.330402 BM25_Stopping_
56 Q0 1896 13 0.330355 BM25_Stopping_
56 Q0 2346 14 0.326209 BM25_Stopping_
56 Q0 1898 15 0.322384 BM25_Stopping_
56 Q0 3189 16 0.315436 BM25_Stopping_
56 Q0 1993 17 0.300623 BM25_Stopping_
56 Q0 2061 18 0.292883 BM25_Stopping_
56 Q0 1887 19 0.288714 BM25_Stopping_
56 Q0 2645 20 0.287643 BM25_Stopping_
56 Q0 1098 21 0.285500 BM25_Stopping_
56 Q0 1665 22 0.276053 BM25_Stopping_
56 Q0 1739 23 0.271443 BM25_Stopping_
56 Q0 2779 24 0.271014 BM25_Stopping_
56 Q0 1048 25 0.270255 BM25_Stopping_
56 Q0 2921 26 0.259746 BM25_Stopping_
56 Q0 2470 27 0.258786 BM25_Stopping_
56 Q0 1453 28 0.255073 BM25_Stopping_
56 Q0 1154 29 0.253007 BM25_Stopping_
56 Q0 2295 30 0.250169 BM25_Stopping_
56 Q0 1366 31 0.248842 BM25_Stopping_
56 Q0 2449 32 0.246395 BM25_Stopping_
56 Q0 2932 33 0.245852 BM25_Stopping_
56 Q0 2165 34 0.244016 BM25_Stopping_
56 Q0 1253 35 0.243259 BM25_Stopping_
56 Q0 2406 36 0.243237 BM25_Stopping_
56 Q0 55 37 0.242708 BM25_Stopping_
56 Q0 2616 38 0.242456 BM25_Stopping_
56 Q0 1136 39 0.239684 BM25_Stopping_
56 Q0 1101 40 0.239684 BM25_Stopping_
56 Q0 2121 41 0.239684 BM25_Stopping_
56 Q0 1334 42 0.236004 BM25_Stopping_
56 Q0 2931 43 0.235001 BM25_Stopping_
56 Q0 2648 44 0.230546 BM25_Stopping_
56 Q0 2814 45 0.228257 BM25_Stopping_
56 Q0 1703 46 0.227841 BM25_Stopping_
56 Q0 2705 47 0.224166 BM25_Stopping_
56 Q0 1948 48 0.221454 BM25_Stopping_
56 Q0 1459 49 0.217917 BM25_Stopping_
56 Q0 393 50 0.216579 BM25_Stopping_
56 Q0 651 51 0.214186 BM25_Stopping_
56 Q0 3012 52 0.209918 BM25_Stopping_
56 Q0 2986 53 0.208297 BM25_Stopping_
56 Q0 2769 54 0.207429 BM25_Stopping_
56 Q0 3150 55 0.205478 BM25_Stopping_
56 Q0 1961 56 0.205159 BM25_Stopping_
56 Q0 54 57 0.203438 BM25_Stopping_
56 Q0 2166 58 0.202879 BM25_Stopping_
56 Q0 628 59 0.201749 BM25_Stopping_
56 Q0 2291 60 0.201065 BM25_Stopping_
56 Q0 3077 61 0.197239 BM25_Stopping_
56 Q0 2305 62 0.197212 BM25_Stopping_
56 Q0 2672 63 0.196541 BM25_Stopping_
56 Q0 1803 64 0.195529 BM25_Stopping_
56 Q0 2580 65 0.194802 BM25_Stopping_
56 Q0 1397 66 0.194752 BM25_Stopping_
56 Q0 2958 67 0.194271 BM25_Stopping_
56 Q0 2326 68 0.193441 BM25_Stopping_
56 Q0 1911 69 0.192971 BM25_Stopping_
56 Q0 2476 70 0.192216 BM25_Stopping_
56 Q0 3148 71 0.191848 BM25_Stopping_
56 Q0 2545 72 0.190816 BM25_Stopping_
56 Q0 1211 73 0.189091 BM25_Stopping_
56 Q0 2842 74 0.188933 BM25_Stopping_
56 Q0 2255 75 0.184113 BM25_Stopping_
56 Q0 2129 76 0.182138 BM25_Stopping_
56 Q0 2663 77 0.181512 BM25_Stopping_
56 Q0 2782 78 0.180758 BM25_Stopping_
56 Q0 2504 79 0.180313 BM25_Stopping_
56 Q0 1214 80 0.178737 BM25_Stopping_
56 Q0 1923 81 0.172530 BM25_Stopping_
56 Q0 2809 82 0.171722 BM25_Stopping_
56 Q0 1466 83 0.167674 BM25_Stopping_
56 Q0 2051 84 0.167248 BM25_Stopping_
56 Q0 3048 85 0.166609 BM25_Stopping_
56 Q0 2430 86 0.166560 BM25_Stopping_
56 Q0 1841 87 0.166560 BM25_Stopping_
56 Q0 438 88 0.164530 BM25_Stopping_
56 Q0 1867 89 0.164279 BM25_Stopping_
56 Q0 920 90 0.163723 BM25_Stopping_
56 Q0 2661 91 0.163723 BM25_Stopping_
56 Q0 2710 92 0.161399 BM25_Stopping_
56 Q0 2317 93 0.161316 BM25_Stopping_
56 Q0 1 94 0.161086 BM25_Stopping_
56 Q0 2803 95 0.158595 BM25_Stopping_
56 Q0 2134 96 0.157731 BM25_Stopping_
56 Q0 3031 97 0.155818 BM25_Stopping_
56 Q0 1840 98 0.152062 BM25_Stopping_
56 Q0 964 99 0.147865 BM25_Stopping_
56 Q0 3105 100 0.146127 BM25_Stopping_
