query_id Q0 docid rank BM25_Stopping_score system_name
35 Q0 2090 1 1.276573 BM25_Stopping_
35 Q0 2932 2 0.906000 BM25_Stopping_
35 Q0 2165 3 0.732023 BM25_Stopping_
35 Q0 2850 4 0.667857 BM25_Stopping_
35 Q0 2414 5 0.636485 BM25_Stopping_
35 Q0 2323 6 0.618810 BM25_Stopping_
35 Q0 2167 7 0.616180 BM25_Stopping_
35 Q0 3007 8 0.607354 BM25_Stopping_
35 Q0 1595 9 0.600664 BM25_Stopping_
35 Q0 2385 10 0.586451 BM25_Stopping_
35 Q0 2836 11 0.575053 BM25_Stopping_
35 Q0 1763 12 0.540953 BM25_Stopping_
35 Q0 1644 13 0.523207 BM25_Stopping_
35 Q0 1474 14 0.521643 BM25_Stopping_
35 Q0 3071 15 0.519037 BM25_Stopping_
35 Q0 3175 16 0.512594 BM25_Stopping_
35 Q0 1893 17 0.508468 BM25_Stopping_
35 Q0 1397 18 0.471202 BM25_Stopping_
35 Q0 2681 19 0.431556 BM25_Stopping_
35 Q0 393 20 0.407838 BM25_Stopping_
35 Q0 719 21 0.400360 BM25_Stopping_
35 Q0 2166 22 0.395343 BM25_Stopping_
35 Q0 2767 23 0.394717 BM25_Stopping_
35 Q0 1689 24 0.392119 BM25_Stopping_
35 Q0 1667 25 0.388205 BM25_Stopping_
35 Q0 1940 26 0.384194 BM25_Stopping_
35 Q0 1946 27 0.374450 BM25_Stopping_
35 Q0 341 28 0.369019 BM25_Stopping_
35 Q0 371 29 0.366756 BM25_Stopping_
35 Q0 2645 30 0.364806 BM25_Stopping_
35 Q0 3166 31 0.357192 BM25_Stopping_
35 Q0 1664 32 0.347523 BM25_Stopping_
35 Q0 1080 33 0.343953 BM25_Stopping_
35 Q0 2169 34 0.341708 BM25_Stopping_
35 Q0 2170 35 0.340663 BM25_Stopping_
35 Q0 2253 36 0.340173 BM25_Stopping_
35 Q0 2325 37 0.338942 BM25_Stopping_
35 Q0 1941 38 0.337092 BM25_Stopping_
35 Q0 717 39 0.336546 BM25_Stopping_
35 Q0 937 40 0.335527 BM25_Stopping_
35 Q0 646 41 0.335527 BM25_Stopping_
35 Q0 1049 42 0.333490 BM25_Stopping_
35 Q0 99 43 0.330402 BM25_Stopping_
35 Q0 1386 44 0.327268 BM25_Stopping_
35 Q0 351 45 0.326061 BM25_Stopping_
35 Q0 2240 46 0.323232 BM25_Stopping_
35 Q0 342 47 0.322076 BM25_Stopping_
35 Q0 2676 48 0.322076 BM25_Stopping_
35 Q0 2490 49 0.318208 BM25_Stopping_
35 Q0 3189 50 0.315436 BM25_Stopping_
35 Q0 526 51 0.312289 BM25_Stopping_
35 Q0 928 52 0.312289 BM25_Stopping_
35 Q0 765 53 0.312149 BM25_Stopping_
35 Q0 647 54 0.312149 BM25_Stopping_
35 Q0 325 55 0.312149 BM25_Stopping_
35 Q0 112 56 0.312149 BM25_Stopping_
35 Q0 265 57 0.311848 BM25_Stopping_
35 Q0 2266 58 0.303548 BM25_Stopping_
35 Q0 2458 59 0.302816 BM25_Stopping_
35 Q0 764 60 0.302816 BM25_Stopping_
35 Q0 226 61 0.302816 BM25_Stopping_
35 Q0 1599 62 0.302816 BM25_Stopping_
35 Q0 1392 63 0.302739 BM25_Stopping_
35 Q0 2746 64 0.302364 BM25_Stopping_
35 Q0 62 65 0.301683 BM25_Stopping_
35 Q0 1244 66 0.301683 BM25_Stopping_
35 Q0 179 67 0.294025 BM25_Stopping_
35 Q0 388 68 0.294025 BM25_Stopping_
35 Q0 842 69 0.294025 BM25_Stopping_
35 Q0 182 70 0.294025 BM25_Stopping_
35 Q0 180 71 0.294025 BM25_Stopping_
35 Q0 181 72 0.294025 BM25_Stopping_
35 Q0 1865 73 0.294025 BM25_Stopping_
35 Q0 434 74 0.282495 BM25_Stopping_
35 Q0 1643 75 0.278558 BM25_Stopping_
35 Q0 340 76 0.277889 BM25_Stopping_
35 Q0 1450 77 0.277889 BM25_Stopping_
35 Q0 1524 78 0.277182 BM25_Stopping_
35 Q0 496 79 0.274042 BM25_Stopping_
35 Q0 2958 80 0.273792 BM25_Stopping_
35 Q0 176 81 0.273788 BM25_Stopping_
35 Q0 2566 82 0.271151 BM25_Stopping_
35 Q0 2440 83 0.270468 BM25_Stopping_
35 Q0 111 84 0.266579 BM25_Stopping_
35 Q0 3006 85 0.266509 BM25_Stopping_
35 Q0 156 86 0.265601 BM25_Stopping_
35 Q0 884 87 0.263432 BM25_Stopping_
35 Q0 1214 88 0.258444 BM25_Stopping_
35 Q0 2199 89 0.256754 BM25_Stopping_
35 Q0 1020 90 0.255498 BM25_Stopping_
35 Q0 3078 91 0.253067 BM25_Stopping_
35 Q0 1275 92 0.250615 BM25_Stopping_
35 Q0 2164 93 0.249855 BM25_Stopping_
35 Q0 1796 94 0.244673 BM25_Stopping_
35 Q0 177 95 0.244364 BM25_Stopping_
35 Q0 697 96 0.244233 BM25_Stopping_
35 Q0 494 97 0.242963 BM25_Stopping_
35 Q0 55 98 0.242708 BM25_Stopping_
35 Q0 2696 99 0.241529 BM25_Stopping_
35 Q0 2263 100 0.239234 BM25_Stopping_
