query_id Q0 docid rank BM25_Stopping_score system_name
40 Q0 2406 1 1.822450 BM25_Stopping_
40 Q0 1922 2 1.725547 BM25_Stopping_
40 Q0 2603 3 1.206284 BM25_Stopping_
40 Q0 2316 4 1.203609 BM25_Stopping_
40 Q0 3105 5 1.147185 BM25_Stopping_
40 Q0 2958 6 1.106612 BM25_Stopping_
40 Q0 2651 7 0.988708 BM25_Stopping_
40 Q0 2295 8 0.970502 BM25_Stopping_
40 Q0 1098 9 0.938615 BM25_Stopping_
40 Q0 2710 10 0.871057 BM25_Stopping_
40 Q0 2470 11 0.838852 BM25_Stopping_
40 Q0 2941 12 0.763929 BM25_Stopping_
40 Q0 2956 13 0.755491 BM25_Stopping_
40 Q0 1678 14 0.738541 BM25_Stopping_
40 Q0 1366 15 0.719931 BM25_Stopping_
40 Q0 2705 16 0.717086 BM25_Stopping_
40 Q0 2799 17 0.715101 BM25_Stopping_
40 Q0 2046 18 0.665645 BM25_Stopping_
40 Q0 2814 19 0.660375 BM25_Stopping_
40 Q0 1703 20 0.659172 BM25_Stopping_
40 Q0 1459 21 0.630462 BM25_Stopping_
40 Q0 651 22 0.619666 BM25_Stopping_
40 Q0 2939 23 0.611448 BM25_Stopping_
40 Q0 3150 24 0.594473 BM25_Stopping_
40 Q0 2265 25 0.592642 BM25_Stopping_
40 Q0 2975 26 0.589747 BM25_Stopping_
40 Q0 628 27 0.583686 BM25_Stopping_
40 Q0 1457 28 0.571441 BM25_Stopping_
40 Q0 2084 29 0.571311 BM25_Stopping_
40 Q0 2882 30 0.567557 BM25_Stopping_
40 Q0 3103 31 0.561187 BM25_Stopping_
40 Q0 3148 32 0.555039 BM25_Stopping_
40 Q0 3031 33 0.551314 BM25_Stopping_
40 Q0 1937 34 0.547918 BM25_Stopping_
40 Q0 1588 35 0.542153 BM25_Stopping_
40 Q0 2244 36 0.527292 BM25_Stopping_
40 Q0 1835 37 0.523441 BM25_Stopping_
40 Q0 2782 38 0.522956 BM25_Stopping_
40 Q0 2243 39 0.514290 BM25_Stopping_
40 Q0 2645 40 0.513167 BM25_Stopping_
40 Q0 1923 41 0.499152 BM25_Stopping_
40 Q0 2254 42 0.491121 BM25_Stopping_
40 Q0 1466 43 0.485101 BM25_Stopping_
40 Q0 2241 44 0.478867 BM25_Stopping_
40 Q0 2242 45 0.478867 BM25_Stopping_
40 Q0 2699 46 0.475856 BM25_Stopping_
40 Q0 1736 47 0.475480 BM25_Stopping_
40 Q0 920 48 0.473672 BM25_Stopping_
40 Q0 2661 49 0.473672 BM25_Stopping_
40 Q0 2198 50 0.469986 BM25_Stopping_
40 Q0 2317 51 0.466708 BM25_Stopping_
40 Q0 2940 52 0.461144 BM25_Stopping_
40 Q0 1431 53 0.443663 BM25_Stopping_
40 Q0 2141 54 0.438574 BM25_Stopping_
40 Q0 2717 55 0.432644 BM25_Stopping_
40 Q0 696 56 0.432255 BM25_Stopping_
40 Q0 1485 57 0.428249 BM25_Stopping_
40 Q0 1853 58 0.424519 BM25_Stopping_
40 Q0 1757 59 0.423939 BM25_Stopping_
40 Q0 2078 60 0.411747 BM25_Stopping_
40 Q0 1359 61 0.409961 BM25_Stopping_
40 Q0 2452 62 0.407635 BM25_Stopping_
40 Q0 2593 63 0.405176 BM25_Stopping_
40 Q0 1710 64 0.404252 BM25_Stopping_
40 Q0 2957 65 0.401702 BM25_Stopping_
40 Q0 2305 66 0.400316 BM25_Stopping_
40 Q0 1142 67 0.398552 BM25_Stopping_
40 Q0 1852 68 0.397676 BM25_Stopping_
40 Q0 2715 69 0.392645 BM25_Stopping_
40 Q0 2341 70 0.391325 BM25_Stopping_
40 Q0 618 71 0.390070 BM25_Stopping_
40 Q0 2999 72 0.389905 BM25_Stopping_
40 Q0 3077 73 0.387853 BM25_Stopping_
40 Q0 2718 74 0.385500 BM25_Stopping_
40 Q0 2314 75 0.381968 BM25_Stopping_
40 Q0 1306 76 0.380932 BM25_Stopping_
40 Q0 1470 77 0.373482 BM25_Stopping_
40 Q0 2051 78 0.372164 BM25_Stopping_
40 Q0 855 79 0.370394 BM25_Stopping_
40 Q0 1043 80 0.363932 BM25_Stopping_
40 Q0 2765 81 0.363112 BM25_Stopping_
40 Q0 3030 82 0.341143 BM25_Stopping_
40 Q0 2650 83 0.340598 BM25_Stopping_
40 Q0 2750 84 0.336446 BM25_Stopping_
40 Q0 409 85 0.334272 BM25_Stopping_
40 Q0 2138 86 0.330601 BM25_Stopping_
40 Q0 3167 87 0.327453 BM25_Stopping_
40 Q0 2513 88 0.324910 BM25_Stopping_
40 Q0 2558 89 0.320111 BM25_Stopping_
40 Q0 2594 90 0.319510 BM25_Stopping_
40 Q0 2155 91 0.319309 BM25_Stopping_
40 Q0 1309 92 0.318857 BM25_Stopping_
40 Q0 2767 93 0.313047 BM25_Stopping_
40 Q0 2577 94 0.311301 BM25_Stopping_
40 Q0 2006 95 0.311301 BM25_Stopping_
40 Q0 2832 96 0.308326 BM25_Stopping_
40 Q0 2709 97 0.307677 BM25_Stopping_
40 Q0 249 98 0.306423 BM25_Stopping_
40 Q0 676 99 0.302768 BM25_Stopping_
40 Q0 2647 100 0.302580 BM25_Stopping_
