query_id Q0 docid rank BM25_Stopping_score system_name
12 Q0 3068 1 0.665129 BM25_Stopping_
12 Q0 1461 2 0.546155 BM25_Stopping_
12 Q0 3127 3 0.483333 BM25_Stopping_
12 Q0 2246 4 0.382625 BM25_Stopping_
12 Q0 2740 5 0.380350 BM25_Stopping_
12 Q0 2479 6 0.321337 BM25_Stopping_
12 Q0 2111 7 0.321292 BM25_Stopping_
12 Q0 2407 8 0.292506 BM25_Stopping_
12 Q0 2867 9 0.278938 BM25_Stopping_
12 Q0 2882 10 0.276795 BM25_Stopping_
12 Q0 1951 11 0.275814 BM25_Stopping_
12 Q0 2069 12 0.275392 BM25_Stopping_
12 Q0 1462 13 0.273078 BM25_Stopping_
12 Q0 2379 14 0.272462 BM25_Stopping_
12 Q0 2629 15 0.259066 BM25_Stopping_
12 Q0 2482 16 0.258934 BM25_Stopping_
12 Q0 2138 17 0.257093 BM25_Stopping_
12 Q0 1755 18 0.253899 BM25_Stopping_
12 Q0 1930 19 0.249151 BM25_Stopping_
12 Q0 3150 20 0.248612 BM25_Stopping_
12 Q0 2311 21 0.248311 BM25_Stopping_
12 Q0 2840 22 0.247724 BM25_Stopping_
12 Q0 2621 23 0.243971 BM25_Stopping_
12 Q0 2597 24 0.243277 BM25_Stopping_
12 Q0 2372 25 0.242489 BM25_Stopping_
12 Q0 2852 26 0.240621 BM25_Stopping_
12 Q0 1680 27 0.240505 BM25_Stopping_
12 Q0 1750 28 0.239825 BM25_Stopping_
12 Q0 1728 29 0.238357 BM25_Stopping_
12 Q0 2317 30 0.229433 BM25_Stopping_
12 Q0 2525 31 0.226136 BM25_Stopping_
12 Q0 1752 32 0.221303 BM25_Stopping_
12 Q0 2319 33 0.217856 BM25_Stopping_
12 Q0 2345 34 0.216813 BM25_Stopping_
12 Q0 2080 35 0.215474 BM25_Stopping_
12 Q0 2219 36 0.203909 BM25_Stopping_
12 Q0 1247 37 0.202627 BM25_Stopping_
12 Q0 25 38 0.200298 BM25_Stopping_
12 Q0 1341 39 0.196838 BM25_Stopping_
12 Q0 2796 40 0.196772 BM25_Stopping_
12 Q0 1747 41 0.193567 BM25_Stopping_
12 Q0 2868 42 0.191973 BM25_Stopping_
12 Q0 2151 43 0.191104 BM25_Stopping_
12 Q0 1472 44 0.186957 BM25_Stopping_
12 Q0 3025 45 0.186831 BM25_Stopping_
12 Q0 3196 46 0.186322 BM25_Stopping_
12 Q0 2583 47 0.182154 BM25_Stopping_
12 Q0 1923 48 0.181797 BM25_Stopping_
12 Q0 597 49 0.181188 BM25_Stopping_
12 Q0 18 50 0.181188 BM25_Stopping_
12 Q0 1360 51 0.181188 BM25_Stopping_
12 Q0 1572 52 0.180423 BM25_Stopping_
12 Q0 1591 53 0.177833 BM25_Stopping_
12 Q0 2950 54 0.177696 BM25_Stopping_
12 Q0 1387 55 0.176283 BM25_Stopping_
12 Q0 1959 56 0.176207 BM25_Stopping_
12 Q0 651 57 0.175604 BM25_Stopping_
12 Q0 2995 58 0.175604 BM25_Stopping_
12 Q0 2522 59 0.174379 BM25_Stopping_
12 Q0 855 60 0.174113 BM25_Stopping_
12 Q0 3141 61 0.172034 BM25_Stopping_
12 Q0 2358 62 0.170693 BM25_Stopping_
12 Q0 238 63 0.170353 BM25_Stopping_
12 Q0 1071 64 0.169789 BM25_Stopping_
12 Q0 1751 65 0.169031 BM25_Stopping_
12 Q0 2424 66 0.167286 BM25_Stopping_
12 Q0 1748 67 0.166010 BM25_Stopping_
12 Q0 1912 68 0.164875 BM25_Stopping_
12 Q0 643 69 0.163040 BM25_Stopping_
12 Q0 2818 70 0.160741 BM25_Stopping_
12 Q0 2624 71 0.160573 BM25_Stopping_
12 Q0 3026 72 0.159582 BM25_Stopping_
12 Q0 2985 73 0.158996 BM25_Stopping_
12 Q0 2888 74 0.158750 BM25_Stopping_
12 Q0 1069 75 0.154938 BM25_Stopping_
12 Q0 2632 76 0.154817 BM25_Stopping_
12 Q0 1892 77 0.154801 BM25_Stopping_
12 Q0 633 78 0.154214 BM25_Stopping_
12 Q0 2406 79 0.151035 BM25_Stopping_
12 Q0 2920 80 0.149352 BM25_Stopping_
12 Q0 2567 81 0.148455 BM25_Stopping_
12 Q0 239 82 0.148197 BM25_Stopping_
12 Q0 143 83 0.148197 BM25_Stopping_
12 Q0 1226 84 0.148012 BM25_Stopping_
12 Q0 1844 85 0.147877 BM25_Stopping_
12 Q0 2357 86 0.146845 BM25_Stopping_
12 Q0 1196 87 0.145258 BM25_Stopping_
12 Q0 322 88 0.142766 BM25_Stopping_
12 Q0 2320 89 0.142606 BM25_Stopping_
12 Q0 3134 90 0.139908 BM25_Stopping_
12 Q0 3090 91 0.138304 BM25_Stopping_
12 Q0 2689 92 0.137470 BM25_Stopping_
12 Q0 2553 93 0.137470 BM25_Stopping_
12 Q0 1236 94 0.136980 BM25_Stopping_
12 Q0 3174 95 0.135684 BM25_Stopping_
12 Q0 3076 96 0.135427 BM25_Stopping_
12 Q0 2198 97 0.135141 BM25_Stopping_
12 Q0 2405 98 0.134231 BM25_Stopping_
12 Q0 2806 99 0.133185 BM25_Stopping_
12 Q0 1324 100 0.132586 BM25_Stopping_
