query_id Q0 docid rank BM25_Stopping_score system_name
3 Q0 100 1 0.197892 BM25_Stopping_
3 Q0 2551 2 0.178718 BM25_Stopping_
3 Q0 2659 3 0.171340 BM25_Stopping_
3 Q0 2658 4 0.167874 BM25_Stopping_
3 Q0 2495 5 0.158271 BM25_Stopping_
3 Q0 3115 6 0.151338 BM25_Stopping_
3 Q0 1807 7 0.128137 BM25_Stopping_
3 Q0 1402 8 0.125454 BM25_Stopping_
3 Q0 2111 9 0.117691 BM25_Stopping_
3 Q0 252 10 0.106455 BM25_Stopping_
3 Q0 2064 11 0.106039 BM25_Stopping_
3 Q0 2061 12 0.099553 BM25_Stopping_
3 Q0 3130 13 0.097010 BM25_Stopping_
3 Q0 2411 14 0.095028 BM25_Stopping_
3 Q0 1682 15 0.093322 BM25_Stopping_
3 Q0 2449 16 0.091774 BM25_Stopping_
3 Q0 2904 17 0.090771 BM25_Stopping_
3 Q0 2685 18 0.088828 BM25_Stopping_
3 Q0 2843 19 0.086966 BM25_Stopping_
3 Q0 1134 20 0.084273 BM25_Stopping_
3 Q0 637 21 0.083608 BM25_Stopping_
3 Q0 2423 22 0.082364 BM25_Stopping_
3 Q0 2886 23 0.082129 BM25_Stopping_
3 Q0 1785 24 0.081421 BM25_Stopping_
3 Q0 1392 25 0.080046 BM25_Stopping_
3 Q0 2534 26 0.079789 BM25_Stopping_
3 Q0 1387 27 0.078139 BM25_Stopping_
3 Q0 929 28 0.077885 BM25_Stopping_
3 Q0 1783 29 0.077830 BM25_Stopping_
3 Q0 2897 30 0.077374 BM25_Stopping_
3 Q0 1658 31 0.076618 BM25_Stopping_
3 Q0 2587 32 0.076132 BM25_Stopping_
3 Q0 3093 33 0.074207 BM25_Stopping_
3 Q0 51 34 0.072854 BM25_Stopping_
3 Q0 2439 35 0.072528 BM25_Stopping_
3 Q0 3045 36 0.070079 BM25_Stopping_
3 Q0 1947 37 0.068915 BM25_Stopping_
3 Q0 1029 38 0.067201 BM25_Stopping_
3 Q0 1683 39 0.066700 BM25_Stopping_
3 Q0 2066 40 0.065773 BM25_Stopping_
3 Q0 2877 41 0.065645 BM25_Stopping_
3 Q0 1007 42 0.065130 BM25_Stopping_
3 Q0 3080 43 0.064124 BM25_Stopping_
3 Q0 2138 44 0.063452 BM25_Stopping_
3 Q0 254 45 0.062202 BM25_Stopping_
3 Q0 1154 46 0.062111 BM25_Stopping_
3 Q0 1533 47 0.061283 BM25_Stopping_
3 Q0 799 48 0.060400 BM25_Stopping_
3 Q0 2579 49 0.059262 BM25_Stopping_
3 Q0 1350 50 0.057657 BM25_Stopping_
3 Q0 77 51 0.057404 BM25_Stopping_
3 Q0 2684 52 0.057232 BM25_Stopping_
3 Q0 2112 53 0.056561 BM25_Stopping_
3 Q0 1159 54 0.056296 BM25_Stopping_
3 Q0 1723 55 0.056135 BM25_Stopping_
3 Q0 2871 56 0.056093 BM25_Stopping_
3 Q0 1572 57 0.054094 BM25_Stopping_
3 Q0 3028 58 0.054094 BM25_Stopping_
3 Q0 2708 59 0.053744 BM25_Stopping_
3 Q0 2870 60 0.053473 BM25_Stopping_
3 Q0 205 61 0.053281 BM25_Stopping_
3 Q0 2939 62 0.053028 BM25_Stopping_
3 Q0 1012 63 0.052222 BM25_Stopping_
3 Q0 2110 64 0.051896 BM25_Stopping_
3 Q0 2921 65 0.050406 BM25_Stopping_
3 Q0 2945 66 0.050171 BM25_Stopping_
3 Q0 2130 67 0.048415 BM25_Stopping_
3 Q0 3110 68 0.047582 BM25_Stopping_
3 Q0 2053 69 0.046653 BM25_Stopping_
3 Q0 1565 70 0.045873 BM25_Stopping_
3 Q0 3103 71 0.045496 BM25_Stopping_
3 Q0 1062 72 0.045258 BM25_Stopping_
3 Q0 3099 73 0.044949 BM25_Stopping_
3 Q0 3102 74 0.042518 BM25_Stopping_
3 Q0 2542 75 0.042039 BM25_Stopping_
3 Q0 2603 76 0.040465 BM25_Stopping_
3 Q0 695 77 0.040402 BM25_Stopping_
3 Q0 2316 78 0.040376 BM25_Stopping_
3 Q0 1223 79 0.040376 BM25_Stopping_
3 Q0 58 80 0.038695 BM25_Stopping_
3 Q0 3000 81 0.038042 BM25_Stopping_
3 Q0 1788 82 0.037688 BM25_Stopping_
3 Q0 3030 83 0.036910 BM25_Stopping_
3 Q0 1680 84 0.036818 BM25_Stopping_
3 Q0 2175 85 0.036818 BM25_Stopping_
3 Q0 1194 86 0.035105 BM25_Stopping_
3 Q0 1591 87 0.034378 BM25_Stopping_
3 Q0 1314 88 0.034026 BM25_Stopping_
3 Q0 1787 89 0.033545 BM25_Stopping_
3 Q0 1135 90 0.033532 BM25_Stopping_
3 Q0 2867 91 0.033029 BM25_Stopping_
3 Q0 3151 92 0.032397 BM25_Stopping_
3 Q0 2572 93 0.031838 BM25_Stopping_
3 Q0 1696 94 0.031492 BM25_Stopping_
3 Q0 2820 95 0.031388 BM25_Stopping_
3 Q0 2929 96 0.031223 BM25_Stopping_
3 Q0 2887 97 0.031036 BM25_Stopping_
3 Q0 2666 98 0.030917 BM25_Stopping_
3 Q0 2682 99 0.030637 BM25_Stopping_
3 Q0 2746 100 0.030092 BM25_Stopping_
