query_id Q0 docid rank BM25_Stopping_score system_name
60 Q0 2882 1 0.842090 BM25_Stopping_
60 Q0 2876 2 0.700167 BM25_Stopping_
60 Q0 2976 3 0.609418 BM25_Stopping_
60 Q0 2715 4 0.592745 BM25_Stopping_
60 Q0 2710 5 0.569660 BM25_Stopping_
60 Q0 3087 6 0.530052 BM25_Stopping_
60 Q0 2311 7 0.461547 BM25_Stopping_
60 Q0 1685 8 0.391747 BM25_Stopping_
60 Q0 2816 9 0.383719 BM25_Stopping_
60 Q0 2888 10 0.380801 BM25_Stopping_
60 Q0 3059 11 0.375727 BM25_Stopping_
60 Q0 3030 12 0.374300 BM25_Stopping_
60 Q0 3049 13 0.369803 BM25_Stopping_
60 Q0 2967 14 0.365923 BM25_Stopping_
60 Q0 2740 15 0.365360 BM25_Stopping_
60 Q0 2955 16 0.364270 BM25_Stopping_
60 Q0 1752 17 0.352997 BM25_Stopping_
60 Q0 2371 18 0.352443 BM25_Stopping_
60 Q0 2716 19 0.349667 BM25_Stopping_
60 Q0 2577 20 0.339369 BM25_Stopping_
60 Q0 2479 21 0.337345 BM25_Stopping_
60 Q0 2852 22 0.331945 BM25_Stopping_
60 Q0 3089 23 0.328028 BM25_Stopping_
60 Q0 695 24 0.310056 BM25_Stopping_
60 Q0 414 25 0.308858 BM25_Stopping_
60 Q0 2964 26 0.307047 BM25_Stopping_
60 Q0 1712 27 0.302015 BM25_Stopping_
60 Q0 2817 28 0.300310 BM25_Stopping_
60 Q0 2957 29 0.299044 BM25_Stopping_
60 Q0 2629 30 0.297932 BM25_Stopping_
60 Q0 3137 31 0.296081 BM25_Stopping_
60 Q0 2689 32 0.290292 BM25_Stopping_
60 Q0 2318 33 0.280779 BM25_Stopping_
60 Q0 855 34 0.277961 BM25_Stopping_
60 Q0 2984 35 0.276676 BM25_Stopping_
60 Q0 2948 36 0.275125 BM25_Stopping_
60 Q0 2516 37 0.274691 BM25_Stopping_
60 Q0 2988 38 0.271056 BM25_Stopping_
60 Q0 1173 39 0.267745 BM25_Stopping_
60 Q0 3164 40 0.264059 BM25_Stopping_
60 Q0 2407 41 0.262158 BM25_Stopping_
60 Q0 1033 42 0.260739 BM25_Stopping_
60 Q0 1749 43 0.258836 BM25_Stopping_
60 Q0 2560 44 0.258146 BM25_Stopping_
60 Q0 2379 45 0.255134 BM25_Stopping_
60 Q0 2720 46 0.253557 BM25_Stopping_
60 Q0 3070 47 0.251418 BM25_Stopping_
60 Q0 3136 48 0.248266 BM25_Stopping_
60 Q0 2959 49 0.246874 BM25_Stopping_
60 Q0 3134 50 0.245014 BM25_Stopping_
60 Q0 1695 51 0.243117 BM25_Stopping_
60 Q0 2069 52 0.241145 BM25_Stopping_
60 Q0 1688 53 0.238694 BM25_Stopping_
60 Q0 2344 54 0.238494 BM25_Stopping_
60 Q0 2951 55 0.237945 BM25_Stopping_
60 Q0 2319 56 0.236519 BM25_Stopping_
60 Q0 1989 57 0.236177 BM25_Stopping_
60 Q0 1938 58 0.232768 BM25_Stopping_
60 Q0 3026 59 0.230087 BM25_Stopping_
60 Q0 2515 60 0.229973 BM25_Stopping_
60 Q0 2345 61 0.229200 BM25_Stopping_
60 Q0 2482 62 0.227461 BM25_Stopping_
60 Q0 2359 63 0.227211 BM25_Stopping_
60 Q0 2890 64 0.225405 BM25_Stopping_
60 Q0 2088 65 0.221867 BM25_Stopping_
60 Q0 1687 66 0.221867 BM25_Stopping_
60 Q0 1844 67 0.221446 BM25_Stopping_
60 Q0 3011 68 0.221194 BM25_Stopping_
60 Q0 3012 69 0.219241 BM25_Stopping_
60 Q0 2380 70 0.218810 BM25_Stopping_
60 Q0 1959 71 0.217507 BM25_Stopping_
60 Q0 3068 72 0.217161 BM25_Stopping_
60 Q0 1827 73 0.215678 BM25_Stopping_
60 Q0 2812 74 0.214634 BM25_Stopping_
60 Q0 1505 75 0.213349 BM25_Stopping_
60 Q0 2628 76 0.213224 BM25_Stopping_
60 Q0 1515 77 0.212917 BM25_Stopping_
60 Q0 1518 78 0.212604 BM25_Stopping_
60 Q0 1719 79 0.212162 BM25_Stopping_
60 Q0 2680 80 0.209781 BM25_Stopping_
60 Q0 2593 81 0.209507 BM25_Stopping_
60 Q0 1754 82 0.207962 BM25_Stopping_
60 Q0 2406 83 0.206446 BM25_Stopping_
60 Q0 2718 84 0.202350 BM25_Stopping_
60 Q0 1304 85 0.201604 BM25_Stopping_
60 Q0 3025 86 0.199302 BM25_Stopping_
60 Q0 1951 87 0.197679 BM25_Stopping_
60 Q0 1657 88 0.197547 BM25_Stopping_
60 Q0 1591 89 0.196041 BM25_Stopping_
60 Q0 1034 90 0.195349 BM25_Stopping_
60 Q0 1690 91 0.194451 BM25_Stopping_
60 Q0 1853 92 0.194254 BM25_Stopping_
60 Q0 3002 93 0.192289 BM25_Stopping_
60 Q0 1680 94 0.192134 BM25_Stopping_
60 Q0 1542 95 0.191302 BM25_Stopping_
60 Q0 2375 96 0.190320 BM25_Stopping_
60 Q0 1937 97 0.189002 BM25_Stopping_
60 Q0 2542 98 0.187130 BM25_Stopping_
60 Q0 696 99 0.184625 BM25_Stopping_
60 Q0 3090 100 0.183944 BM25_Stopping_
