query_id Q0 docid rank BM25_Stopping_score system_name
5 Q0 2035 1 0.548835 BM25_Stopping_
5 Q0 1272 2 0.468002 BM25_Stopping_
5 Q0 1923 3 0.463668 BM25_Stopping_
5 Q0 2399 4 0.459893 BM25_Stopping_
5 Q0 2003 5 0.447556 BM25_Stopping_
5 Q0 756 6 0.438460 BM25_Stopping_
5 Q0 2501 7 0.435207 BM25_Stopping_
5 Q0 529 8 0.425731 BM25_Stopping_
5 Q0 2629 9 0.394824 BM25_Stopping_
5 Q0 1281 10 0.332573 BM25_Stopping_
5 Q0 1682 11 0.318461 BM25_Stopping_
5 Q0 2299 12 0.314267 BM25_Stopping_
5 Q0 2980 13 0.295912 BM25_Stopping_
5 Q0 2321 14 0.281292 BM25_Stopping_
5 Q0 2942 15 0.274316 BM25_Stopping_
5 Q0 1188 16 0.271888 BM25_Stopping_
5 Q0 2947 17 0.271265 BM25_Stopping_
5 Q0 892 18 0.266210 BM25_Stopping_
5 Q0 23 19 0.262149 BM25_Stopping_
5 Q0 1502 20 0.255549 BM25_Stopping_
5 Q0 3144 21 0.254826 BM25_Stopping_
5 Q0 251 22 0.251765 BM25_Stopping_
5 Q0 2357 23 0.248452 BM25_Stopping_
5 Q0 1937 24 0.242932 BM25_Stopping_
5 Q0 1742 25 0.242262 BM25_Stopping_
5 Q0 3147 26 0.241588 BM25_Stopping_
5 Q0 1960 27 0.238897 BM25_Stopping_
5 Q0 1829 28 0.238445 BM25_Stopping_
5 Q0 1392 29 0.231178 BM25_Stopping_
5 Q0 1926 30 0.224641 BM25_Stopping_
5 Q0 2812 31 0.218841 BM25_Stopping_
5 Q0 1853 32 0.215149 BM25_Stopping_
5 Q0 153 33 0.205968 BM25_Stopping_
5 Q0 2252 34 0.205900 BM25_Stopping_
5 Q0 2873 35 0.205229 BM25_Stopping_
5 Q0 2978 36 0.203877 BM25_Stopping_
5 Q0 2985 37 0.203732 BM25_Stopping_
5 Q0 2169 38 0.198655 BM25_Stopping_
5 Q0 1708 39 0.194809 BM25_Stopping_
5 Q0 2960 40 0.192259 BM25_Stopping_
5 Q0 3137 41 0.191334 BM25_Stopping_
5 Q0 2514 42 0.190432 BM25_Stopping_
5 Q0 3031 43 0.187914 BM25_Stopping_
5 Q0 2145 44 0.187656 BM25_Stopping_
5 Q0 2078 45 0.186419 BM25_Stopping_
5 Q0 2469 46 0.185932 BM25_Stopping_
5 Q0 173 47 0.184836 BM25_Stopping_
5 Q0 22 48 0.181403 BM25_Stopping_
5 Q0 2950 49 0.179323 BM25_Stopping_
5 Q0 2645 50 0.172549 BM25_Stopping_
5 Q0 1738 51 0.171999 BM25_Stopping_
5 Q0 2542 52 0.171364 BM25_Stopping_
5 Q0 2106 53 0.170633 BM25_Stopping_
5 Q0 1409 54 0.167747 BM25_Stopping_
5 Q0 1395 55 0.167317 BM25_Stopping_
5 Q0 1724 56 0.167315 BM25_Stopping_
5 Q0 2585 57 0.166869 BM25_Stopping_
5 Q0 2247 58 0.166459 BM25_Stopping_
5 Q0 2867 59 0.166103 BM25_Stopping_
5 Q0 1664 60 0.164296 BM25_Stopping_
5 Q0 1746 61 0.162444 BM25_Stopping_
5 Q0 2105 62 0.159675 BM25_Stopping_
5 Q0 1671 63 0.159387 BM25_Stopping_
5 Q0 2716 64 0.158493 BM25_Stopping_
5 Q0 679 65 0.158099 BM25_Stopping_
5 Q0 1827 66 0.155916 BM25_Stopping_
5 Q0 1699 67 0.155000 BM25_Stopping_
5 Q0 3030 68 0.154844 BM25_Stopping_
5 Q0 3012 69 0.153843 BM25_Stopping_
5 Q0 2036 70 0.153413 BM25_Stopping_
5 Q0 117 71 0.152888 BM25_Stopping_
5 Q0 1747 72 0.152843 BM25_Stopping_
5 Q0 2439 73 0.151495 BM25_Stopping_
5 Q0 1252 74 0.151422 BM25_Stopping_
5 Q0 1483 75 0.151372 BM25_Stopping_
5 Q0 1435 76 0.150365 BM25_Stopping_
5 Q0 1101 77 0.149334 BM25_Stopping_
5 Q0 606 78 0.149334 BM25_Stopping_
5 Q0 2745 79 0.148958 BM25_Stopping_
5 Q0 1646 80 0.148605 BM25_Stopping_
5 Q0 3025 81 0.147628 BM25_Stopping_
5 Q0 2438 82 0.147212 BM25_Stopping_
5 Q0 1053 83 0.147212 BM25_Stopping_
5 Q0 2155 84 0.144060 BM25_Stopping_
5 Q0 2782 85 0.141565 BM25_Stopping_
5 Q0 2151 86 0.140725 BM25_Stopping_
5 Q0 2508 87 0.140638 BM25_Stopping_
5 Q0 1905 88 0.140236 BM25_Stopping_
5 Q0 2167 89 0.139916 BM25_Stopping_
5 Q0 2626 90 0.138758 BM25_Stopping_
5 Q0 1947 91 0.138523 BM25_Stopping_
5 Q0 1465 92 0.138195 BM25_Stopping_
5 Q0 63 93 0.136820 BM25_Stopping_
5 Q0 1962 94 0.136569 BM25_Stopping_
5 Q0 2545 95 0.136492 BM25_Stopping_
5 Q0 2718 96 0.134122 BM25_Stopping_
5 Q0 1764 97 0.133552 BM25_Stopping_
5 Q0 1681 98 0.132285 BM25_Stopping_
5 Q0 2689 99 0.131318 BM25_Stopping_
5 Q0 2225 100 0.131318 BM25_Stopping_
