query_id Q0 docid rank BM25_Stopping_score system_name
25 Q0 2318 1 0.621851 BM25_Stopping_
25 Q0 2344 2 0.518634 BM25_Stopping_
25 Q0 1938 3 0.454280 BM25_Stopping_
25 Q0 2984 4 0.449876 BM25_Stopping_
25 Q0 3048 5 0.439461 BM25_Stopping_
25 Q0 2852 6 0.430759 BM25_Stopping_
25 Q0 3136 7 0.430653 BM25_Stopping_
25 Q0 1827 8 0.411564 BM25_Stopping_
25 Q0 2882 9 0.391216 BM25_Stopping_
25 Q0 1653 10 0.379527 BM25_Stopping_
25 Q0 2479 11 0.333234 BM25_Stopping_
25 Q0 1719 12 0.328391 BM25_Stopping_
25 Q0 2542 13 0.316455 BM25_Stopping_
25 Q0 2553 14 0.299072 BM25_Stopping_
25 Q0 3089 15 0.289089 BM25_Stopping_
25 Q0 2502 16 0.279480 BM25_Stopping_
25 Q0 2741 17 0.277766 BM25_Stopping_
25 Q0 3119 18 0.274183 BM25_Stopping_
25 Q0 1792 19 0.264109 BM25_Stopping_
25 Q0 1908 20 0.262306 BM25_Stopping_
25 Q0 2319 21 0.257683 BM25_Stopping_
25 Q0 1951 22 0.257046 BM25_Stopping_
25 Q0 2798 23 0.250093 BM25_Stopping_
25 Q0 2375 24 0.242836 BM25_Stopping_
25 Q0 3130 25 0.242232 BM25_Stopping_
25 Q0 2407 26 0.241731 BM25_Stopping_
25 Q0 2812 27 0.239266 BM25_Stopping_
25 Q0 2894 28 0.234275 BM25_Stopping_
25 Q0 2268 29 0.232484 BM25_Stopping_
25 Q0 1173 30 0.231508 BM25_Stopping_
25 Q0 2988 31 0.229980 BM25_Stopping_
25 Q0 1771 32 0.229612 BM25_Stopping_
25 Q0 3150 33 0.225916 BM25_Stopping_
25 Q0 1071 34 0.220766 BM25_Stopping_
25 Q0 1689 35 0.220156 BM25_Stopping_
25 Q0 3068 36 0.217842 BM25_Stopping_
25 Q0 1940 37 0.215713 BM25_Stopping_
25 Q0 2990 38 0.213950 BM25_Stopping_
25 Q0 2535 39 0.210646 BM25_Stopping_
25 Q0 1341 40 0.210215 BM25_Stopping_
25 Q0 1267 41 0.209878 BM25_Stopping_
25 Q0 2818 42 0.209001 BM25_Stopping_
25 Q0 2311 43 0.205208 BM25_Stopping_
25 Q0 1529 44 0.205186 BM25_Stopping_
25 Q0 1572 45 0.204970 BM25_Stopping_
25 Q0 2669 46 0.194014 BM25_Stopping_
25 Q0 2522 47 0.193211 BM25_Stopping_
25 Q0 2151 48 0.192996 BM25_Stopping_
25 Q0 143 49 0.192692 BM25_Stopping_
25 Q0 2765 50 0.189779 BM25_Stopping_
25 Q0 2525 51 0.186882 BM25_Stopping_
25 Q0 417 52 0.185546 BM25_Stopping_
25 Q0 2437 53 0.184835 BM25_Stopping_
25 Q0 2634 54 0.184721 BM25_Stopping_
25 Q0 3169 55 0.182558 BM25_Stopping_
25 Q0 2345 56 0.179177 BM25_Stopping_
25 Q0 1461 57 0.178048 BM25_Stopping_
25 Q0 1844 58 0.175140 BM25_Stopping_
25 Q0 2406 59 0.172999 BM25_Stopping_
25 Q0 268 60 0.169979 BM25_Stopping_
25 Q0 2985 61 0.169658 BM25_Stopping_
25 Q0 2902 62 0.167201 BM25_Stopping_
25 Q0 1196 63 0.166366 BM25_Stopping_
25 Q0 25 64 0.165529 BM25_Stopping_
25 Q0 1620 65 0.163480 BM25_Stopping_
25 Q0 1518 66 0.163444 BM25_Stopping_
25 Q0 2452 67 0.163215 BM25_Stopping_
25 Q0 2255 68 0.163059 BM25_Stopping_
25 Q0 2111 69 0.163045 BM25_Stopping_
25 Q0 1912 70 0.162866 BM25_Stopping_
25 Q0 2138 71 0.161369 BM25_Stopping_
25 Q0 1728 72 0.159878 BM25_Stopping_
25 Q0 2504 73 0.159841 BM25_Stopping_
25 Q0 1374 74 0.159814 BM25_Stopping_
25 Q0 2951 75 0.159581 BM25_Stopping_
25 Q0 2262 76 0.158364 BM25_Stopping_
25 Q0 2621 77 0.158270 BM25_Stopping_
25 Q0 3072 78 0.158072 BM25_Stopping_
25 Q0 1750 79 0.156291 BM25_Stopping_
25 Q0 1747 80 0.156176 BM25_Stopping_
25 Q0 2679 81 0.155702 BM25_Stopping_
25 Q0 1846 82 0.153091 BM25_Stopping_
25 Q0 3026 83 0.152767 BM25_Stopping_
25 Q0 3028 84 0.151726 BM25_Stopping_
25 Q0 601 85 0.150796 BM25_Stopping_
25 Q0 2583 86 0.150534 BM25_Stopping_
25 Q0 1741 87 0.150129 BM25_Stopping_
25 Q0 18 88 0.149736 BM25_Stopping_
25 Q0 597 89 0.149736 BM25_Stopping_
25 Q0 1360 90 0.149736 BM25_Stopping_
25 Q0 2571 91 0.148651 BM25_Stopping_
25 Q0 1387 92 0.145683 BM25_Stopping_
25 Q0 1959 93 0.145620 BM25_Stopping_
25 Q0 2995 94 0.145121 BM25_Stopping_
25 Q0 651 95 0.145121 BM25_Stopping_
25 Q0 2017 96 0.145114 BM25_Stopping_
25 Q0 1030 97 0.144650 BM25_Stopping_
25 Q0 2298 98 0.143957 BM25_Stopping_
25 Q0 855 99 0.143889 BM25_Stopping_
25 Q0 2322 100 0.143763 BM25_Stopping_
