query_id Q0 docid rank BM25_Stopping_score system_name
11 Q0 1923 1 0.633520 BM25_Stopping_
11 Q0 2316 2 0.573149 BM25_Stopping_
11 Q0 2603 3 0.439746 BM25_Stopping_
11 Q0 3150 4 0.425936 BM25_Stopping_
11 Q0 2699 5 0.413637 BM25_Stopping_
11 Q0 2527 6 0.382451 BM25_Stopping_
11 Q0 3148 7 0.380444 BM25_Stopping_
11 Q0 3080 8 0.355059 BM25_Stopping_
11 Q0 3171 9 0.333795 BM25_Stopping_
11 Q0 1098 10 0.301110 BM25_Stopping_
11 Q0 3077 11 0.297211 BM25_Stopping_
11 Q0 2246 12 0.286937 BM25_Stopping_
11 Q0 2705 13 0.284135 BM25_Stopping_
11 Q0 1678 14 0.269232 BM25_Stopping_
11 Q0 1642 15 0.264429 BM25_Stopping_
11 Q0 2295 16 0.263847 BM25_Stopping_
11 Q0 1366 17 0.262448 BM25_Stopping_
11 Q0 2717 18 0.258325 BM25_Stopping_
11 Q0 2406 19 0.256536 BM25_Stopping_
11 Q0 3123 20 0.249144 BM25_Stopping_
11 Q0 2906 21 0.247802 BM25_Stopping_
11 Q0 3057 22 0.247712 BM25_Stopping_
11 Q0 2814 23 0.240737 BM25_Stopping_
11 Q0 1703 24 0.240298 BM25_Stopping_
11 Q0 2003 25 0.236406 BM25_Stopping_
11 Q0 1459 26 0.229832 BM25_Stopping_
11 Q0 651 27 0.225897 BM25_Stopping_
11 Q0 628 28 0.212780 BM25_Stopping_
11 Q0 1835 29 0.202078 BM25_Stopping_
11 Q0 1872 30 0.198172 BM25_Stopping_
11 Q0 2782 31 0.190641 BM25_Stopping_
11 Q0 2645 32 0.187073 BM25_Stopping_
11 Q0 265 33 0.186936 BM25_Stopping_
11 Q0 3130 34 0.186791 BM25_Stopping_
11 Q0 2867 35 0.184987 BM25_Stopping_
11 Q0 1472 36 0.184051 BM25_Stopping_
11 Q0 1466 37 0.176841 BM25_Stopping_
11 Q0 2198 38 0.176248 BM25_Stopping_
11 Q0 1627 39 0.174856 BM25_Stopping_
11 Q0 795 40 0.174325 BM25_Stopping_
11 Q0 2661 41 0.172675 BM25_Stopping_
11 Q0 920 42 0.172675 BM25_Stopping_
11 Q0 2710 43 0.170224 BM25_Stopping_
11 Q0 2317 44 0.170136 BM25_Stopping_
11 Q0 3105 45 0.154116 BM25_Stopping_
11 Q0 2787 46 0.151553 BM25_Stopping_
11 Q0 724 47 0.150333 BM25_Stopping_
11 Q0 2219 48 0.150181 BM25_Stopping_
11 Q0 1903 49 0.147310 BM25_Stopping_
11 Q0 2716 50 0.146347 BM25_Stopping_
11 Q0 2305 51 0.145933 BM25_Stopping_
11 Q0 1142 52 0.145290 BM25_Stopping_
11 Q0 1852 53 0.144971 BM25_Stopping_
11 Q0 2922 54 0.144698 BM25_Stopping_
11 Q0 1306 55 0.138867 BM25_Stopping_
11 Q0 1861 56 0.137768 BM25_Stopping_
11 Q0 2081 57 0.137598 BM25_Stopping_
11 Q0 2084 58 0.137135 BM25_Stopping_
11 Q0 1188 59 0.133443 BM25_Stopping_
11 Q0 2897 60 0.133236 BM25_Stopping_
11 Q0 1552 61 0.131848 BM25_Stopping_
11 Q0 2091 62 0.130899 BM25_Stopping_
11 Q0 2928 63 0.130711 BM25_Stopping_
11 Q0 1425 64 0.130614 BM25_Stopping_
11 Q0 2320 65 0.126669 BM25_Stopping_
11 Q0 281 66 0.125788 BM25_Stopping_
11 Q0 2650 67 0.124163 BM25_Stopping_
11 Q0 1462 68 0.121585 BM25_Stopping_
11 Q0 731 69 0.120099 BM25_Stopping_
11 Q0 2765 70 0.120061 BM25_Stopping_
11 Q0 2826 71 0.118529 BM25_Stopping_
11 Q0 1769 72 0.115105 BM25_Stopping_
11 Q0 2254 73 0.114716 BM25_Stopping_
11 Q0 2470 74 0.114716 BM25_Stopping_
11 Q0 2398 75 0.113896 BM25_Stopping_
11 Q0 2941 76 0.112707 BM25_Stopping_
11 Q0 1485 77 0.112371 BM25_Stopping_
11 Q0 2593 78 0.111962 BM25_Stopping_
11 Q0 249 79 0.111705 BM25_Stopping_
11 Q0 2647 80 0.110304 BM25_Stopping_
11 Q0 2652 81 0.107342 BM25_Stopping_
11 Q0 1860 82 0.107337 BM25_Stopping_
11 Q0 1457 83 0.106562 BM25_Stopping_
11 Q0 252 84 0.103610 BM25_Stopping_
11 Q0 2873 85 0.102824 BM25_Stopping_
11 Q0 2898 86 0.102498 BM25_Stopping_
11 Q0 1467 87 0.101754 BM25_Stopping_
11 Q0 689 88 0.098451 BM25_Stopping_
11 Q0 2034 89 0.097480 BM25_Stopping_
11 Q0 2939 90 0.095770 BM25_Stopping_
11 Q0 1163 91 0.094637 BM25_Stopping_
11 Q0 2542 92 0.092115 BM25_Stopping_
11 Q0 1936 93 0.090550 BM25_Stopping_
11 Q0 1911 94 0.090173 BM25_Stopping_
11 Q0 2208 95 0.089983 BM25_Stopping_
11 Q0 111 96 0.089269 BM25_Stopping_
11 Q0 2684 97 0.086451 BM25_Stopping_
11 Q0 1788 98 0.086067 BM25_Stopping_
11 Q0 2112 99 0.085443 BM25_Stopping_
11 Q0 3058 100 0.084431 BM25_Stopping_
