query_id Q0 docid rank BM25_Stopping_score system_name
15 Q0 2464 1 1.148982 BM25_Stopping_
15 Q0 2835 2 0.580995 BM25_Stopping_
15 Q0 2344 3 0.578376 BM25_Stopping_
15 Q0 2611 4 0.527273 BM25_Stopping_
15 Q0 2616 5 0.474830 BM25_Stopping_
15 Q0 1231 6 0.419519 BM25_Stopping_
15 Q0 1795 7 0.412771 BM25_Stopping_
15 Q0 2964 8 0.393769 BM25_Stopping_
15 Q0 3080 9 0.389781 BM25_Stopping_
15 Q0 2904 10 0.369661 BM25_Stopping_
15 Q0 1947 11 0.363408 BM25_Stopping_
15 Q0 2836 12 0.336901 BM25_Stopping_
15 Q0 820 13 0.330265 BM25_Stopping_
15 Q0 2495 14 0.326194 BM25_Stopping_
15 Q0 2701 15 0.307395 BM25_Stopping_
15 Q0 1737 16 0.304183 BM25_Stopping_
15 Q0 1807 17 0.283307 BM25_Stopping_
15 Q0 2133 18 0.278415 BM25_Stopping_
15 Q0 2195 19 0.247993 BM25_Stopping_
15 Q0 3125 20 0.245045 BM25_Stopping_
15 Q0 2944 21 0.238931 BM25_Stopping_
15 Q0 3054 22 0.238337 BM25_Stopping_
15 Q0 2290 23 0.226751 BM25_Stopping_
15 Q0 2680 24 0.225753 BM25_Stopping_
15 Q0 2388 25 0.221217 BM25_Stopping_
15 Q0 1676 26 0.220578 BM25_Stopping_
15 Q0 2877 27 0.213344 BM25_Stopping_
15 Q0 693 28 0.212657 BM25_Stopping_
15 Q0 2685 29 0.205688 BM25_Stopping_
15 Q0 2253 30 0.191616 BM25_Stopping_
15 Q0 3069 31 0.185474 BM25_Stopping_
15 Q0 2411 32 0.181134 BM25_Stopping_
15 Q0 3018 33 0.177684 BM25_Stopping_
15 Q0 2716 34 0.177536 BM25_Stopping_
15 Q0 3118 35 0.177526 BM25_Stopping_
15 Q0 2929 36 0.177173 BM25_Stopping_
15 Q0 2574 37 0.169285 BM25_Stopping_
15 Q0 2923 38 0.168985 BM25_Stopping_
15 Q0 2812 39 0.160212 BM25_Stopping_
15 Q0 2715 40 0.156308 BM25_Stopping_
15 Q0 2537 41 0.153733 BM25_Stopping_
15 Q0 1951 42 0.152817 BM25_Stopping_
15 Q0 2953 43 0.146912 BM25_Stopping_
15 Q0 2880 44 0.143426 BM25_Stopping_
15 Q0 3002 45 0.141446 BM25_Stopping_
15 Q0 2969 46 0.138581 BM25_Stopping_
15 Q0 1195 47 0.137468 BM25_Stopping_
15 Q0 2134 48 0.136372 BM25_Stopping_
15 Q0 2015 49 0.133187 BM25_Stopping_
15 Q0 1658 50 0.133187 BM25_Stopping_
15 Q0 104 51 0.131144 BM25_Stopping_
15 Q0 2000 52 0.130147 BM25_Stopping_
15 Q0 2570 53 0.118434 BM25_Stopping_
15 Q0 1886 54 0.118086 BM25_Stopping_
15 Q0 2321 55 0.114471 BM25_Stopping_
15 Q0 2579 56 0.112959 BM25_Stopping_
15 Q0 2451 57 0.110053 BM25_Stopping_
15 Q0 3020 58 0.107969 BM25_Stopping_
15 Q0 2477 59 0.107519 BM25_Stopping_
15 Q0 1961 60 0.107356 BM25_Stopping_
15 Q0 2699 61 0.107292 BM25_Stopping_
15 Q0 2142 62 0.105057 BM25_Stopping_
15 Q0 2858 63 0.104666 BM25_Stopping_
15 Q0 2903 64 0.104666 BM25_Stopping_
15 Q0 1564 65 0.104666 BM25_Stopping_
15 Q0 1223 66 0.103022 BM25_Stopping_
15 Q0 2433 67 0.098066 BM25_Stopping_
15 Q0 3053 68 0.097786 BM25_Stopping_
15 Q0 1719 69 0.094805 BM25_Stopping_
15 Q0 1410 70 0.093255 BM25_Stopping_
15 Q0 2456 71 0.092663 BM25_Stopping_
15 Q0 2940 72 0.087855 BM25_Stopping_
15 Q0 89 73 0.087301 BM25_Stopping_
15 Q0 2423 74 0.085346 BM25_Stopping_
15 Q0 2897 75 0.085137 BM25_Stopping_
15 Q0 1974 76 0.082466 BM25_Stopping_
15 Q0 2883 77 0.077603 BM25_Stopping_
15 Q0 2188 78 0.075199 BM25_Stopping_
15 Q0 2187 79 0.074234 BM25_Stopping_
15 Q0 1548 80 0.073402 BM25_Stopping_
15 Q0 396 81 0.068268 BM25_Stopping_
15 Q0 2722 82 0.065184 BM25_Stopping_
15 Q0 2227 83 0.061111 BM25_Stopping_
15 Q0 2030 84 0.060990 BM25_Stopping_
15 Q0 1809 85 0.060071 BM25_Stopping_
15 Q0 2920 86 0.056900 BM25_Stopping_
15 Q0 2130 87 0.056721 BM25_Stopping_
15 Q0 2137 88 0.056574 BM25_Stopping_
15 Q0 3112 89 0.056537 BM25_Stopping_
15 Q0 2365 90 0.056392 BM25_Stopping_
15 Q0 3024 91 0.054496 BM25_Stopping_
15 Q0 2541 92 0.052851 BM25_Stopping_
15 Q0 2231 93 0.052245 BM25_Stopping_
15 Q0 2470 94 0.052095 BM25_Stopping_
15 Q0 2314 95 0.050546 BM25_Stopping_
15 Q0 1741 96 0.050366 BM25_Stopping_
15 Q0 507 97 0.050122 BM25_Stopping_
15 Q0 1808 98 0.049182 BM25_Stopping_
15 Q0 1846 99 0.049020 BM25_Stopping_
15 Q0 2696 100 0.048738 BM25_Stopping_
