query_id Q0 docid rank BM25_Stopping_score system_name
59 Q0 2905 1 0.805715 BM25_Stopping_
59 Q0 3134 2 0.778104 BM25_Stopping_
59 Q0 3126 3 0.586833 BM25_Stopping_
59 Q0 1681 4 0.572757 BM25_Stopping_
59 Q0 2278 5 0.551504 BM25_Stopping_
59 Q0 2288 6 0.547260 BM25_Stopping_
59 Q0 1725 7 0.512455 BM25_Stopping_
59 Q0 2882 8 0.509474 BM25_Stopping_
59 Q0 2111 9 0.506632 BM25_Stopping_
59 Q0 891 10 0.472384 BM25_Stopping_
59 Q0 1855 11 0.466259 BM25_Stopping_
59 Q0 137 12 0.461576 BM25_Stopping_
59 Q0 2208 13 0.450078 BM25_Stopping_
59 Q0 1927 14 0.439043 BM25_Stopping_
59 Q0 2532 15 0.405092 BM25_Stopping_
59 Q0 2258 16 0.402361 BM25_Stopping_
59 Q0 1457 17 0.397822 BM25_Stopping_
59 Q0 1699 18 0.397752 BM25_Stopping_
59 Q0 2437 19 0.391800 BM25_Stopping_
59 Q0 275 20 0.387410 BM25_Stopping_
59 Q0 651 21 0.387410 BM25_Stopping_
59 Q0 1665 22 0.376744 BM25_Stopping_
59 Q0 2070 23 0.375827 BM25_Stopping_
59 Q0 1456 24 0.371673 BM25_Stopping_
59 Q0 1527 25 0.367765 BM25_Stopping_
59 Q0 1235 26 0.354894 BM25_Stopping_
59 Q0 292 27 0.347495 BM25_Stopping_
59 Q0 239 28 0.326947 BM25_Stopping_
59 Q0 2403 29 0.326433 BM25_Stopping_
59 Q0 1746 30 0.320940 BM25_Stopping_
59 Q0 2650 31 0.317523 BM25_Stopping_
59 Q0 2455 32 0.315633 BM25_Stopping_
59 Q0 2139 33 0.306199 BM25_Stopping_
59 Q0 1700 34 0.303475 BM25_Stopping_
59 Q0 2870 35 0.302502 BM25_Stopping_
59 Q0 2127 36 0.293573 BM25_Stopping_
59 Q0 2033 37 0.285008 BM25_Stopping_
59 Q0 2991 38 0.283164 BM25_Stopping_
59 Q0 1830 39 0.282810 BM25_Stopping_
59 Q0 2032 40 0.275641 BM25_Stopping_
59 Q0 2516 41 0.271060 BM25_Stopping_
59 Q0 2519 42 0.269189 BM25_Stopping_
59 Q0 144 43 0.267504 BM25_Stopping_
59 Q0 1514 44 0.265870 BM25_Stopping_
59 Q0 2990 45 0.264329 BM25_Stopping_
59 Q0 2832 46 0.262984 BM25_Stopping_
59 Q0 2412 47 0.262283 BM25_Stopping_
59 Q0 2140 48 0.261509 BM25_Stopping_
59 Q0 1032 49 0.261121 BM25_Stopping_
59 Q0 2795 50 0.260766 BM25_Stopping_
59 Q0 3012 51 0.258920 BM25_Stopping_
59 Q0 2479 52 0.256790 BM25_Stopping_
59 Q0 681 53 0.252900 BM25_Stopping_
59 Q0 2307 54 0.252578 BM25_Stopping_
59 Q0 2688 55 0.247472 BM25_Stopping_
59 Q0 1745 56 0.246028 BM25_Stopping_
59 Q0 2575 57 0.245321 BM25_Stopping_
59 Q0 3041 58 0.244935 BM25_Stopping_
59 Q0 2050 59 0.241363 BM25_Stopping_
59 Q0 1267 60 0.241108 BM25_Stopping_
59 Q0 1112 61 0.240170 BM25_Stopping_
59 Q0 2530 62 0.239669 BM25_Stopping_
59 Q0 2107 63 0.238433 BM25_Stopping_
59 Q0 3046 64 0.238390 BM25_Stopping_
59 Q0 2631 65 0.237734 BM25_Stopping_
59 Q0 1989 66 0.236617 BM25_Stopping_
59 Q0 191 67 0.233612 BM25_Stopping_
59 Q0 1937 68 0.233405 BM25_Stopping_
59 Q0 1516 69 0.228720 BM25_Stopping_
59 Q0 1808 70 0.227040 BM25_Stopping_
59 Q0 161 71 0.225939 BM25_Stopping_
59 Q0 1236 72 0.224181 BM25_Stopping_
59 Q0 2852 73 0.222326 BM25_Stopping_
59 Q0 2739 74 0.221271 BM25_Stopping_
59 Q0 2711 75 0.221255 BM25_Stopping_
59 Q0 3169 76 0.218808 BM25_Stopping_
59 Q0 2407 77 0.217746 BM25_Stopping_
59 Q0 655 78 0.217386 BM25_Stopping_
59 Q0 3176 79 0.213666 BM25_Stopping_
59 Q0 2615 80 0.213467 BM25_Stopping_
59 Q0 1971 81 0.212456 BM25_Stopping_
59 Q0 2673 82 0.212304 BM25_Stopping_
59 Q0 2203 83 0.211270 BM25_Stopping_
59 Q0 2978 84 0.207401 BM25_Stopping_
59 Q0 2965 85 0.206242 BM25_Stopping_
59 Q0 1976 86 0.205669 BM25_Stopping_
59 Q0 3168 87 0.204564 BM25_Stopping_
59 Q0 2764 88 0.202541 BM25_Stopping_
59 Q0 3139 89 0.201258 BM25_Stopping_
59 Q0 2141 90 0.201000 BM25_Stopping_
59 Q0 1693 91 0.200907 BM25_Stopping_
59 Q0 2888 92 0.198980 BM25_Stopping_
59 Q0 2976 93 0.198115 BM25_Stopping_
59 Q0 3087 94 0.197863 BM25_Stopping_
59 Q0 2345 95 0.197526 BM25_Stopping_
59 Q0 2730 96 0.197462 BM25_Stopping_
59 Q0 2160 97 0.194387 BM25_Stopping_
59 Q0 2552 98 0.193698 BM25_Stopping_
59 Q0 2808 99 0.193010 BM25_Stopping_
59 Q0 2559 100 0.192744 BM25_Stopping_
