query_id Q0 docid rank BM25_Stopping_score system_name
53 Q0 1922 1 2.666880 BM25_Stopping_
53 Q0 313 2 1.442465 BM25_Stopping_
53 Q0 2981 3 0.868887 BM25_Stopping_
53 Q0 1817 4 0.842528 BM25_Stopping_
53 Q0 1887 5 0.828881 BM25_Stopping_
53 Q0 2031 6 0.729297 BM25_Stopping_
53 Q0 2986 7 0.673899 BM25_Stopping_
53 Q0 1791 8 0.651417 BM25_Stopping_
53 Q0 1882 9 0.574444 BM25_Stopping_
53 Q0 373 10 0.569928 BM25_Stopping_
53 Q0 1775 11 0.552676 BM25_Stopping_
53 Q0 1864 12 0.551515 BM25_Stopping_
53 Q0 2608 13 0.538128 BM25_Stopping_
53 Q0 1914 14 0.526524 BM25_Stopping_
53 Q0 2199 15 0.525042 BM25_Stopping_
53 Q0 2613 16 0.523009 BM25_Stopping_
53 Q0 2769 17 0.514104 BM25_Stopping_
53 Q0 1948 18 0.511430 BM25_Stopping_
53 Q0 2476 19 0.511192 BM25_Stopping_
53 Q0 2327 20 0.498143 BM25_Stopping_
53 Q0 2405 21 0.489778 BM25_Stopping_
53 Q0 2391 22 0.483265 BM25_Stopping_
53 Q0 2648 23 0.451904 BM25_Stopping_
53 Q0 2210 24 0.437445 BM25_Stopping_
53 Q0 2446 25 0.435269 BM25_Stopping_
53 Q0 1521 26 0.417292 BM25_Stopping_
53 Q0 722 27 0.416766 BM25_Stopping_
53 Q0 2549 28 0.416196 BM25_Stopping_
53 Q0 1672 29 0.415752 BM25_Stopping_
53 Q0 453 30 0.388457 BM25_Stopping_
53 Q0 68 31 0.386297 BM25_Stopping_
53 Q0 248 32 0.385827 BM25_Stopping_
53 Q0 1725 33 0.383305 BM25_Stopping_
53 Q0 2234 34 0.378272 BM25_Stopping_
53 Q0 495 35 0.372999 BM25_Stopping_
53 Q0 1217 36 0.372484 BM25_Stopping_
53 Q0 1707 37 0.371141 BM25_Stopping_
53 Q0 2315 38 0.368530 BM25_Stopping_
53 Q0 514 39 0.366519 BM25_Stopping_
53 Q0 569 40 0.366519 BM25_Stopping_
53 Q0 1557 41 0.363750 BM25_Stopping_
53 Q0 1784 42 0.356980 BM25_Stopping_
53 Q0 1904 43 0.355717 BM25_Stopping_
53 Q0 139 44 0.353633 BM25_Stopping_
53 Q0 269 45 0.350233 BM25_Stopping_
53 Q0 1836 46 0.346969 BM25_Stopping_
53 Q0 1567 47 0.343693 BM25_Stopping_
53 Q0 147 48 0.342310 BM25_Stopping_
53 Q0 1080 49 0.341623 BM25_Stopping_
53 Q0 901 50 0.341623 BM25_Stopping_
53 Q0 1269 51 0.341623 BM25_Stopping_
53 Q0 639 52 0.341623 BM25_Stopping_
53 Q0 815 53 0.338729 BM25_Stopping_
53 Q0 816 54 0.338729 BM25_Stopping_
53 Q0 1120 55 0.332068 BM25_Stopping_
53 Q0 382 56 0.331424 BM25_Stopping_
53 Q0 1954 57 0.327333 BM25_Stopping_
53 Q0 2346 58 0.326209 BM25_Stopping_
53 Q0 1998 59 0.322984 BM25_Stopping_
53 Q0 1821 60 0.320148 BM25_Stopping_
53 Q0 2644 61 0.316332 BM25_Stopping_
53 Q0 2039 62 0.313271 BM25_Stopping_
53 Q0 188 63 0.311604 BM25_Stopping_
53 Q0 1694 64 0.310407 BM25_Stopping_
53 Q0 1287 65 0.310035 BM25_Stopping_
53 Q0 640 66 0.310035 BM25_Stopping_
53 Q0 2758 67 0.306684 BM25_Stopping_
53 Q0 2506 68 0.305257 BM25_Stopping_
53 Q0 2457 69 0.304598 BM25_Stopping_
53 Q0 2028 70 0.300842 BM25_Stopping_
53 Q0 503 71 0.300764 BM25_Stopping_
53 Q0 1839 72 0.300367 BM25_Stopping_
53 Q0 1186 73 0.297939 BM25_Stopping_
53 Q0 2794 74 0.296280 BM25_Stopping_
53 Q0 2213 75 0.294306 BM25_Stopping_
53 Q0 2229 76 0.291967 BM25_Stopping_
53 Q0 2149 77 0.285134 BM25_Stopping_
53 Q0 1308 78 0.279851 BM25_Stopping_
53 Q0 2099 79 0.278094 BM25_Stopping_
53 Q0 1981 80 0.275406 BM25_Stopping_
53 Q0 203 81 0.274127 BM25_Stopping_
53 Q0 2103 82 0.274127 BM25_Stopping_
53 Q0 2515 83 0.273180 BM25_Stopping_
53 Q0 1862 84 0.273051 BM25_Stopping_
53 Q0 2779 85 0.271014 BM25_Stopping_
53 Q0 2668 86 0.266318 BM25_Stopping_
53 Q0 1127 87 0.265710 BM25_Stopping_
53 Q0 1480 88 0.261648 BM25_Stopping_
53 Q0 2416 89 0.260844 BM25_Stopping_
53 Q0 3010 90 0.256912 BM25_Stopping_
53 Q0 448 91 0.256368 BM25_Stopping_
53 Q0 61 92 0.256368 BM25_Stopping_
53 Q0 908 93 0.256368 BM25_Stopping_
53 Q0 283 94 0.256368 BM25_Stopping_
53 Q0 486 95 0.256368 BM25_Stopping_
53 Q0 2046 96 0.254492 BM25_Stopping_
53 Q0 1476 97 0.254301 BM25_Stopping_
53 Q0 1501 98 0.252424 BM25_Stopping_
53 Q0 2326 99 0.251426 BM25_Stopping_
53 Q0 2404 100 0.251172 BM25_Stopping_
