query_id Q0 docid rank BM25_Stopping_score system_name
27 Q0 2902 1 0.868930 BM25_Stopping_
27 Q0 2669 2 0.808721 BM25_Stopping_
27 Q0 2481 3 0.775974 BM25_Stopping_
27 Q0 2798 4 0.728486 BM25_Stopping_
27 Q0 1725 5 0.694136 BM25_Stopping_
27 Q0 2918 6 0.619084 BM25_Stopping_
27 Q0 3000 7 0.553507 BM25_Stopping_
27 Q0 2262 8 0.547942 BM25_Stopping_
27 Q0 2479 9 0.541312 BM25_Stopping_
27 Q0 2928 10 0.530562 BM25_Stopping_
27 Q0 1752 11 0.514544 BM25_Stopping_
27 Q0 2069 12 0.509831 BM25_Stopping_
27 Q0 2358 13 0.502830 BM25_Stopping_
27 Q0 2988 14 0.469438 BM25_Stopping_
27 Q0 2668 15 0.466857 BM25_Stopping_
27 Q0 2852 16 0.465857 BM25_Stopping_
27 Q0 2208 17 0.458194 BM25_Stopping_
27 Q0 2818 18 0.449755 BM25_Stopping_
27 Q0 3068 19 0.446758 BM25_Stopping_
27 Q0 155 20 0.424388 BM25_Stopping_
27 Q0 1753 21 0.408423 BM25_Stopping_
27 Q0 2859 22 0.398112 BM25_Stopping_
27 Q0 2311 23 0.397100 BM25_Stopping_
27 Q0 855 24 0.386026 BM25_Stopping_
27 Q0 2577 25 0.381716 BM25_Stopping_
27 Q0 1461 26 0.380952 BM25_Stopping_
27 Q0 2297 27 0.379879 BM25_Stopping_
27 Q0 1642 28 0.370266 BM25_Stopping_
27 Q0 3006 29 0.369664 BM25_Stopping_
27 Q0 2407 30 0.366682 BM25_Stopping_
27 Q0 2582 31 0.351977 BM25_Stopping_
27 Q0 2406 32 0.345533 BM25_Stopping_
27 Q0 2681 33 0.341885 BM25_Stopping_
27 Q0 3011 34 0.337480 BM25_Stopping_
27 Q0 1856 35 0.334925 BM25_Stopping_
27 Q0 2345 36 0.321491 BM25_Stopping_
27 Q0 2967 37 0.315981 BM25_Stopping_
27 Q0 1708 38 0.310899 BM25_Stopping_
27 Q0 3067 39 0.309775 BM25_Stopping_
27 Q0 1924 40 0.307995 BM25_Stopping_
27 Q0 2526 41 0.306457 BM25_Stopping_
27 Q0 2362 42 0.305361 BM25_Stopping_
27 Q0 2516 43 0.301585 BM25_Stopping_
27 Q0 2689 44 0.296338 BM25_Stopping_
27 Q0 2740 45 0.294172 BM25_Stopping_
27 Q0 2867 46 0.293756 BM25_Stopping_
27 Q0 1892 47 0.290692 BM25_Stopping_
27 Q0 2583 48 0.290601 BM25_Stopping_
27 Q0 2978 49 0.288503 BM25_Stopping_
27 Q0 1901 50 0.286714 BM25_Stopping_
27 Q0 2277 51 0.283693 BM25_Stopping_
27 Q0 1959 52 0.281054 BM25_Stopping_
27 Q0 2882 53 0.280789 BM25_Stopping_
27 Q0 1750 54 0.280469 BM25_Stopping_
27 Q0 1728 55 0.274467 BM25_Stopping_
27 Q0 2983 56 0.271382 BM25_Stopping_
27 Q0 3153 57 0.270854 BM25_Stopping_
27 Q0 2372 58 0.266514 BM25_Stopping_
27 Q0 2111 59 0.261030 BM25_Stopping_
27 Q0 1845 60 0.260664 BM25_Stopping_
27 Q0 1641 61 0.260002 BM25_Stopping_
27 Q0 59 62 0.253519 BM25_Stopping_
27 Q0 3150 63 0.252200 BM25_Stopping_
27 Q0 2868 64 0.244197 BM25_Stopping_
27 Q0 2863 65 0.243702 BM25_Stopping_
27 Q0 1657 66 0.242877 BM25_Stopping_
27 Q0 1409 67 0.240108 BM25_Stopping_
27 Q0 1951 68 0.238907 BM25_Stopping_
27 Q0 84 69 0.234183 BM25_Stopping_
27 Q0 1912 70 0.231349 BM25_Stopping_
27 Q0 2911 71 0.231240 BM25_Stopping_
27 Q0 2525 72 0.229399 BM25_Stopping_
27 Q0 1830 73 0.228639 BM25_Stopping_
27 Q0 2138 74 0.228443 BM25_Stopping_
27 Q0 3075 75 0.226937 BM25_Stopping_
27 Q0 2502 76 0.226187 BM25_Stopping_
27 Q0 1572 77 0.225400 BM25_Stopping_
27 Q0 2626 78 0.224431 BM25_Stopping_
27 Q0 2985 79 0.223051 BM25_Stopping_
27 Q0 2396 80 0.221711 BM25_Stopping_
27 Q0 2435 81 0.217874 BM25_Stopping_
27 Q0 1751 82 0.216052 BM25_Stopping_
27 Q0 2625 83 0.209890 BM25_Stopping_
27 Q0 2163 84 0.207559 BM25_Stopping_
27 Q0 2864 85 0.204341 BM25_Stopping_
27 Q0 2198 86 0.204199 BM25_Stopping_
27 Q0 2621 87 0.203668 BM25_Stopping_
27 Q0 25 88 0.203188 BM25_Stopping_
27 Q0 2374 89 0.201120 BM25_Stopping_
27 Q0 1748 90 0.200308 BM25_Stopping_
27 Q0 1747 91 0.199937 BM25_Stopping_
27 Q0 86 92 0.199881 BM25_Stopping_
27 Q0 1341 93 0.199678 BM25_Stopping_
27 Q0 2379 94 0.198555 BM25_Stopping_
27 Q0 2624 95 0.197916 BM25_Stopping_
27 Q0 940 96 0.194380 BM25_Stopping_
27 Q0 3048 97 0.192538 BM25_Stopping_
27 Q0 1462 98 0.190476 BM25_Stopping_
27 Q0 3063 99 0.190136 BM25_Stopping_
27 Q0 1154 100 0.189742 BM25_Stopping_
