query_id Q0 docid rank TfIdf_score system_name
53 Q0 2981 1 0.938721 TfIdf_with_Stopping
53 Q0 1922 2 0.834113 TfIdf_with_Stopping
53 Q0 2986 3 0.601298 TfIdf_with_Stopping
53 Q0 2210 4 0.545085 TfIdf_with_Stopping
53 Q0 2229 5 0.474624 TfIdf_with_Stopping
53 Q0 1948 6 0.449712 TfIdf_with_Stopping
53 Q0 2031 7 0.397866 TfIdf_with_Stopping
53 Q0 1887 8 0.367264 TfIdf_with_Stopping
53 Q0 1862 9 0.348250 TfIdf_with_Stopping
53 Q0 1476 10 0.318968 TfIdf_with_Stopping
53 Q0 2457 11 0.318931 TfIdf_with_Stopping
53 Q0 495 12 0.315310 TfIdf_with_Stopping
53 Q0 2769 13 0.306210 TfIdf_with_Stopping
53 Q0 2046 14 0.304592 TfIdf_with_Stopping
53 Q0 1691 15 0.300437 TfIdf_with_Stopping
53 Q0 2327 16 0.294218 TfIdf_with_Stopping
53 Q0 68 17 0.290208 TfIdf_with_Stopping
53 Q0 2648 18 0.284985 TfIdf_with_Stopping
53 Q0 1924 19 0.284600 TfIdf_with_Stopping
53 Q0 2794 20 0.284270 TfIdf_with_Stopping
53 Q0 1725 21 0.284270 TfIdf_with_Stopping
53 Q0 313 22 0.283929 TfIdf_with_Stopping
53 Q0 1784 23 0.280061 TfIdf_with_Stopping
53 Q0 1308 24 0.267977 TfIdf_with_Stopping
53 Q0 1381 25 0.255229 TfIdf_with_Stopping
53 Q0 2081 26 0.254332 TfIdf_with_Stopping
53 Q0 2842 27 0.245584 TfIdf_with_Stopping
53 Q0 2931 28 0.245584 TfIdf_with_Stopping
53 Q0 1707 29 0.243943 TfIdf_with_Stopping
53 Q0 2515 30 0.243674 TfIdf_with_Stopping
53 Q0 616 31 0.242426 TfIdf_with_Stopping
53 Q0 2851 32 0.239198 TfIdf_with_Stopping
53 Q0 248 33 0.234452 TfIdf_with_Stopping
53 Q0 2484 34 0.231390 TfIdf_with_Stopping
53 Q0 1295 35 0.227485 TfIdf_with_Stopping
53 Q0 1672 36 0.224049 TfIdf_with_Stopping
53 Q0 1836 37 0.223547 TfIdf_with_Stopping
53 Q0 679 38 0.222257 TfIdf_with_Stopping
53 Q0 2391 39 0.222257 TfIdf_with_Stopping
53 Q0 1186 40 0.222257 TfIdf_with_Stopping
53 Q0 2644 41 0.213202 TfIdf_with_Stopping
53 Q0 1998 42 0.203286 TfIdf_with_Stopping
53 Q0 2695 43 0.203286 TfIdf_with_Stopping
53 Q0 1609 44 0.203150 TfIdf_with_Stopping
53 Q0 1817 45 0.193339 TfIdf_with_Stopping
53 Q0 2340 46 0.182890 TfIdf_with_Stopping
53 Q0 2957 47 0.182755 TfIdf_with_Stopping
53 Q0 2326 48 0.177002 TfIdf_with_Stopping
53 Q0 1567 49 0.173346 TfIdf_with_Stopping
53 Q0 2569 50 0.172392 TfIdf_with_Stopping
53 Q0 1694 51 0.172392 TfIdf_with_Stopping
53 Q0 241 52 0.172392 TfIdf_with_Stopping
53 Q0 2668 53 0.172392 TfIdf_with_Stopping
