query_id Q0 docid rank TfIdf_score system_name
6 Q0 2826 1 0.793319 TfIdf_with_Stopping
6 Q0 2828 2 0.674608 TfIdf_with_Stopping
6 Q0 1543 3 0.578236 TfIdf_with_Stopping
6 Q0 2753 4 0.571439 TfIdf_with_Stopping
6 Q0 3035 5 0.489804 TfIdf_with_Stopping
6 Q0 2721 6 0.485894 TfIdf_with_Stopping
6 Q0 2230 7 0.356013 TfIdf_with_Stopping
6 Q0 695 8 0.311436 TfIdf_with_Stopping
6 Q0 2931 9 0.281469 TfIdf_with_Stopping
6 Q0 2873 10 0.259130 TfIdf_with_Stopping
6 Q0 2187 11 0.244902 TfIdf_with_Stopping
6 Q0 2389 12 0.244902 TfIdf_with_Stopping
6 Q0 2078 13 0.244902 TfIdf_with_Stopping
6 Q0 2176 14 0.237382 TfIdf_with_Stopping
6 Q0 2707 15 0.230209 TfIdf_with_Stopping
6 Q0 2705 16 0.199155 TfIdf_with_Stopping
6 Q0 242 17 0.192745 TfIdf_with_Stopping
6 Q0 531 18 0.192745 TfIdf_with_Stopping
6 Q0 1397 19 0.192745 TfIdf_with_Stopping
6 Q0 1623 20 0.192745 TfIdf_with_Stopping
6 Q0 1014 21 0.192745 TfIdf_with_Stopping
6 Q0 1234 22 0.192745 TfIdf_with_Stopping
6 Q0 435 23 0.192745 TfIdf_with_Stopping
6 Q0 616 24 0.192745 TfIdf_with_Stopping
6 Q0 605 25 0.192745 TfIdf_with_Stopping
6 Q0 492 26 0.192745 TfIdf_with_Stopping
6 Q0 1867 27 0.192745 TfIdf_with_Stopping
6 Q0 1664 28 0.192745 TfIdf_with_Stopping
6 Q0 1365 29 0.192745 TfIdf_with_Stopping
6 Q0 2485 30 0.163268 TfIdf_with_Stopping
6 Q0 3172 31 0.163268 TfIdf_with_Stopping
6 Q0 1009 32 0.153473 TfIdf_with_Stopping
6 Q0 3040 33 0.153473 TfIdf_with_Stopping
6 Q0 2836 34 0.153473 TfIdf_with_Stopping
6 Q0 2671 35 0.153473 TfIdf_with_Stopping
6 Q0 1186 36 0.153473 TfIdf_with_Stopping
6 Q0 417 37 0.148019 TfIdf_with_Stopping
6 Q0 1385 38 0.148019 TfIdf_with_Stopping
6 Q0 670 39 0.132770 TfIdf_with_Stopping
6 Q0 1001 40 0.132770 TfIdf_with_Stopping
6 Q0 2406 41 0.132770 TfIdf_with_Stopping
6 Q0 3188 42 0.132770 TfIdf_with_Stopping
6 Q0 397 43 0.118691 TfIdf_with_Stopping
6 Q0 1046 44 0.118691 TfIdf_with_Stopping
6 Q0 1113 45 0.107542 TfIdf_with_Stopping
6 Q0 1148 46 0.096373 TfIdf_with_Stopping
6 Q0 2547 47 0.096373 TfIdf_with_Stopping
6 Q0 3135 48 0.096373 TfIdf_with_Stopping
6 Q0 2667 49 0.096373 TfIdf_with_Stopping
6 Q0 1621 50 0.081634 TfIdf_with_Stopping
6 Q0 697 51 0.081634 TfIdf_with_Stopping
6 Q0 530 52 0.081634 TfIdf_with_Stopping
6 Q0 2181 53 0.081634 TfIdf_with_Stopping
6 Q0 3117 54 0.081634 TfIdf_with_Stopping
6 Q0 2740 55 0.081634 TfIdf_with_Stopping
6 Q0 1099 56 0.081634 TfIdf_with_Stopping
6 Q0 1088 57 0.081634 TfIdf_with_Stopping
6 Q0 2922 58 0.081634 TfIdf_with_Stopping
6 Q0 2834 59 0.076736 TfIdf_with_Stopping
6 Q0 2202 60 0.076736 TfIdf_with_Stopping
6 Q0 2505 61 0.076736 TfIdf_with_Stopping
6 Q0 1948 62 0.076736 TfIdf_with_Stopping
6 Q0 2087 63 0.076736 TfIdf_with_Stopping
6 Q0 2712 64 0.076736 TfIdf_with_Stopping
6 Q0 3018 65 0.076736 TfIdf_with_Stopping
6 Q0 2417 66 0.076736 TfIdf_with_Stopping
6 Q0 3008 67 0.076736 TfIdf_with_Stopping
6 Q0 2772 68 0.076736 TfIdf_with_Stopping
6 Q0 2804 69 0.076736 TfIdf_with_Stopping
6 Q0 888 70 0.076736 TfIdf_with_Stopping
6 Q0 768 71 0.076736 TfIdf_with_Stopping
6 Q0 767 72 0.076736 TfIdf_with_Stopping
6 Q0 1433 73 0.076736 TfIdf_with_Stopping
6 Q0 3086 74 0.076736 TfIdf_with_Stopping
6 Q0 2666 75 0.076736 TfIdf_with_Stopping
6 Q0 1368 76 0.076736 TfIdf_with_Stopping
6 Q0 2319 77 0.066385 TfIdf_with_Stopping
6 Q0 2314 78 0.066385 TfIdf_with_Stopping
6 Q0 2046 79 0.066385 TfIdf_with_Stopping
6 Q0 2306 80 0.066385 TfIdf_with_Stopping
6 Q0 2698 81 0.066385 TfIdf_with_Stopping
6 Q0 2968 82 0.066385 TfIdf_with_Stopping
6 Q0 2518 83 0.066385 TfIdf_with_Stopping
6 Q0 3033 84 0.066385 TfIdf_with_Stopping
6 Q0 2502 85 0.066385 TfIdf_with_Stopping
6 Q0 1135 86 0.066385 TfIdf_with_Stopping
6 Q0 2886 87 0.066385 TfIdf_with_Stopping
6 Q0 2092 88 0.066385 TfIdf_with_Stopping
6 Q0 1928 89 0.066385 TfIdf_with_Stopping
6 Q0 1725 90 0.066385 TfIdf_with_Stopping
6 Q0 3000 91 0.066385 TfIdf_with_Stopping
6 Q0 2399 92 0.066385 TfIdf_with_Stopping
6 Q0 1939 93 0.066385 TfIdf_with_Stopping
6 Q0 1456 94 0.066385 TfIdf_with_Stopping
6 Q0 2383 95 0.066385 TfIdf_with_Stopping
6 Q0 2765 96 0.066385 TfIdf_with_Stopping
6 Q0 1698 97 0.066385 TfIdf_with_Stopping
6 Q0 971 98 0.066385 TfIdf_with_Stopping
6 Q0 2622 99 0.066385 TfIdf_with_Stopping
6 Q0 3148 100 0.066385 TfIdf_with_Stopping
