query_id Q0 docid rank TfIdf_score system_name
11 Q0 3077 1 2.421642 TfIdf_with_Stopping
11 Q0 2316 2 2.420503 TfIdf_with_Stopping
11 Q0 2699 3 2.109514 TfIdf_with_Stopping
11 Q0 1366 4 1.882909 TfIdf_with_Stopping
11 Q0 1098 5 1.673697 TfIdf_with_Stopping
11 Q0 2527 6 1.660177 TfIdf_with_Stopping
11 Q0 3150 7 1.659038 TfIdf_with_Stopping
11 Q0 3057 8 1.612784 TfIdf_with_Stopping
11 Q0 2705 9 1.539868 TfIdf_with_Stopping
11 Q0 2717 10 1.525209 TfIdf_with_Stopping
11 Q0 1923 11 1.525209 TfIdf_with_Stopping
11 Q0 2198 12 1.525209 TfIdf_with_Stopping
11 Q0 3080 13 1.359784 TfIdf_with_Stopping
11 Q0 2906 14 1.315997 TfIdf_with_Stopping
11 Q0 1703 15 1.255273 TfIdf_with_Stopping
11 Q0 2603 16 1.255273 TfIdf_with_Stopping
11 Q0 3148 17 1.165231 TfIdf_with_Stopping
11 Q0 2716 18 1.106785 TfIdf_with_Stopping
11 Q0 2246 19 1.090987 TfIdf_with_Stopping
11 Q0 2922 20 1.075189 TfIdf_with_Stopping
11 Q0 724 21 1.047199 TfIdf_with_Stopping
11 Q0 2317 22 1.046060 TfIdf_with_Stopping
11 Q0 2645 23 1.046060 TfIdf_with_Stopping
11 Q0 2003 24 0.971817 TfIdf_with_Stopping
11 Q0 2406 25 0.836848 TfIdf_with_Stopping
11 Q0 2787 26 0.822190 TfIdf_with_Stopping
11 Q0 2897 27 0.806392 TfIdf_with_Stopping
11 Q0 1642 28 0.806392 TfIdf_with_Stopping
11 Q0 3171 29 0.762604 TfIdf_with_Stopping
11 Q0 2320 30 0.762604 TfIdf_with_Stopping
11 Q0 2081 31 0.762604 TfIdf_with_Stopping
11 Q0 1861 32 0.746807 TfIdf_with_Stopping
11 Q0 1835 33 0.703019 TfIdf_with_Stopping
11 Q0 1769 34 0.703019 TfIdf_with_Stopping
11 Q0 2710 35 0.627636 TfIdf_with_Stopping
11 Q0 1678 36 0.627636 TfIdf_with_Stopping
11 Q0 2470 37 0.627636 TfIdf_with_Stopping
11 Q0 1459 38 0.627636 TfIdf_with_Stopping
11 Q0 1852 39 0.627636 TfIdf_with_Stopping
11 Q0 2305 40 0.627636 TfIdf_with_Stopping
11 Q0 1135 41 0.627636 TfIdf_with_Stopping
11 Q0 2931 42 0.627636 TfIdf_with_Stopping
11 Q0 2254 43 0.627636 TfIdf_with_Stopping
11 Q0 1485 44 0.627636 TfIdf_with_Stopping
11 Q0 3105 45 0.627636 TfIdf_with_Stopping
11 Q0 1470 46 0.627636 TfIdf_with_Stopping
11 Q0 1472 47 0.569190 TfIdf_with_Stopping
11 Q0 2887 48 0.569190 TfIdf_with_Stopping
11 Q0 2091 49 0.553392 TfIdf_with_Stopping
11 Q0 1676 50 0.553392 TfIdf_with_Stopping
11 Q0 2826 51 0.553392 TfIdf_with_Stopping
11 Q0 2542 52 0.553392 TfIdf_with_Stopping
11 Q0 2593 53 0.553392 TfIdf_with_Stopping
11 Q0 2898 54 0.553392 TfIdf_with_Stopping
11 Q0 1552 55 0.553392 TfIdf_with_Stopping
11 Q0 1860 56 0.553392 TfIdf_with_Stopping
11 Q0 1462 57 0.537595 TfIdf_with_Stopping
11 Q0 3130 58 0.537595 TfIdf_with_Stopping
11 Q0 1908 59 0.537595 TfIdf_with_Stopping
11 Q0 2765 60 0.537595 TfIdf_with_Stopping
11 Q0 1936 61 0.537595 TfIdf_with_Stopping
11 Q0 1188 62 0.537595 TfIdf_with_Stopping
11 Q0 2928 63 0.537595 TfIdf_with_Stopping
11 Q0 1627 64 0.537595 TfIdf_with_Stopping
11 Q0 2219 65 0.537595 TfIdf_with_Stopping
11 Q0 2867 66 0.537595 TfIdf_with_Stopping
11 Q0 3101 67 0.478009 TfIdf_with_Stopping
11 Q0 2034 68 0.478009 TfIdf_with_Stopping
11 Q0 265 69 0.478009 TfIdf_with_Stopping
11 Q0 2398 70 0.478009 TfIdf_with_Stopping
11 Q0 1641 71 0.478009 TfIdf_with_Stopping
11 Q0 1425 72 0.478009 TfIdf_with_Stopping
11 Q0 731 73 0.478009 TfIdf_with_Stopping
11 Q0 1788 74 0.478009 TfIdf_with_Stopping
11 Q0 2002 75 0.478009 TfIdf_with_Stopping
11 Q0 2652 76 0.418424 TfIdf_with_Stopping
11 Q0 2650 77 0.418424 TfIdf_with_Stopping
11 Q0 1911 78 0.418424 TfIdf_with_Stopping
11 Q0 1467 79 0.418424 TfIdf_with_Stopping
11 Q0 1491 80 0.418424 TfIdf_with_Stopping
11 Q0 2295 81 0.418424 TfIdf_with_Stopping
11 Q0 2314 82 0.418424 TfIdf_with_Stopping
11 Q0 2148 83 0.418424 TfIdf_with_Stopping
11 Q0 2546 84 0.418424 TfIdf_with_Stopping
11 Q0 2265 85 0.418424 TfIdf_with_Stopping
11 Q0 1306 86 0.418424 TfIdf_with_Stopping
11 Q0 2886 87 0.418424 TfIdf_with_Stopping
11 Q0 249 88 0.418424 TfIdf_with_Stopping
11 Q0 2921 89 0.418424 TfIdf_with_Stopping
11 Q0 2684 90 0.418424 TfIdf_with_Stopping
11 Q0 1469 91 0.418424 TfIdf_with_Stopping
11 Q0 2939 92 0.418424 TfIdf_with_Stopping
11 Q0 1350 93 0.418424 TfIdf_with_Stopping
11 Q0 2956 94 0.418424 TfIdf_with_Stopping
11 Q0 1496 95 0.418424 TfIdf_with_Stopping
11 Q0 2112 96 0.418424 TfIdf_with_Stopping
11 Q0 1457 97 0.418424 TfIdf_with_Stopping
11 Q0 2941 98 0.418424 TfIdf_with_Stopping
11 Q0 2252 99 0.418424 TfIdf_with_Stopping
11 Q0 321 100 0.418424 TfIdf_with_Stopping
