query_id Q0 docid rank TfIdf_score system_name
40 Q0 2316 1 0.847309 TfIdf_with_Stopping
40 Q0 1366 2 0.847309 TfIdf_with_Stopping
40 Q0 1098 3 0.828979 TfIdf_with_Stopping
40 Q0 2406 4 0.815303 TfIdf_with_Stopping
40 Q0 2651 5 0.715183 TfIdf_with_Stopping
40 Q0 3105 6 0.614083 TfIdf_with_Stopping
40 Q0 2705 7 0.605454 TfIdf_with_Stopping
40 Q0 2470 8 0.605087 TfIdf_with_Stopping
40 Q0 2314 9 0.571881 TfIdf_with_Stopping
40 Q0 2603 10 0.564873 TfIdf_with_Stopping
40 Q0 1703 11 0.564873 TfIdf_with_Stopping
40 Q0 2265 12 0.561424 TfIdf_with_Stopping
40 Q0 2198 13 0.546241 TfIdf_with_Stopping
40 Q0 2956 14 0.519251 TfIdf_with_Stopping
40 Q0 1470 15 0.510230 TfIdf_with_Stopping
40 Q0 3077 16 0.491855 TfIdf_with_Stopping
40 Q0 2317 17 0.470727 TfIdf_with_Stopping
40 Q0 2645 18 0.470727 TfIdf_with_Stopping
40 Q0 2710 19 0.430328 TfIdf_with_Stopping
40 Q0 1853 20 0.421883 TfIdf_with_Stopping
40 Q0 2046 21 0.420875 TfIdf_with_Stopping
40 Q0 1588 22 0.414463 TfIdf_with_Stopping
40 Q0 1485 23 0.413287 TfIdf_with_Stopping
40 Q0 2941 24 0.407279 TfIdf_with_Stopping
40 Q0 2254 25 0.398833 TfIdf_with_Stopping
40 Q0 2940 26 0.394544 TfIdf_with_Stopping
40 Q0 2958 27 0.386334 TfIdf_with_Stopping
40 Q0 2931 28 0.377706 TfIdf_with_Stopping
40 Q0 3150 29 0.376582 TfIdf_with_Stopping
40 Q0 2957 30 0.364083 TfIdf_with_Stopping
40 Q0 2998 31 0.359885 TfIdf_with_Stopping
40 Q0 1457 32 0.356757 TfIdf_with_Stopping
40 Q0 2939 33 0.354951 TfIdf_with_Stopping
40 Q0 3031 34 0.354749 TfIdf_with_Stopping
40 Q0 2882 35 0.354542 TfIdf_with_Stopping
40 Q0 3103 36 0.343092 TfIdf_with_Stopping
40 Q0 2051 37 0.333125 TfIdf_with_Stopping
40 Q0 527 38 0.332861 TfIdf_with_Stopping
40 Q0 2723 39 0.320428 TfIdf_with_Stopping
40 Q0 2717 40 0.315056 TfIdf_with_Stopping
40 Q0 2594 41 0.311403 TfIdf_with_Stopping
40 Q0 2699 42 0.306361 TfIdf_with_Stopping
40 Q0 3106 43 0.305525 TfIdf_with_Stopping
40 Q0 2513 44 0.303703 TfIdf_with_Stopping
40 Q0 1135 45 0.303564 TfIdf_with_Stopping
40 Q0 1878 46 0.290496 TfIdf_with_Stopping
40 Q0 2718 47 0.288031 TfIdf_with_Stopping
40 Q0 1051 48 0.287440 TfIdf_with_Stopping
40 Q0 1476 49 0.284957 TfIdf_with_Stopping
40 Q0 2767 50 0.283960 TfIdf_with_Stopping
40 Q0 1710 51 0.283739 TfIdf_with_Stopping
40 Q0 2305 52 0.282436 TfIdf_with_Stopping
40 Q0 1459 53 0.282436 TfIdf_with_Stopping
40 Q0 1852 54 0.282436 TfIdf_with_Stopping
40 Q0 1678 55 0.282436 TfIdf_with_Stopping
40 Q0 3148 56 0.282436 TfIdf_with_Stopping
40 Q0 2341 57 0.281247 TfIdf_with_Stopping
40 Q0 2838 58 0.278063 TfIdf_with_Stopping
40 Q0 1922 59 0.274657 TfIdf_with_Stopping
40 Q0 2709 60 0.268485 TfIdf_with_Stopping
40 Q0 3112 61 0.265740 TfIdf_with_Stopping
40 Q0 2002 62 0.261491 TfIdf_with_Stopping
40 Q0 2857 63 0.259986 TfIdf_with_Stopping
40 Q0 1549 64 0.256935 TfIdf_with_Stopping
40 Q0 2060 65 0.252290 TfIdf_with_Stopping
40 Q0 1835 66 0.250000 TfIdf_with_Stopping
40 Q0 2684 67 0.245145 TfIdf_with_Stopping
40 Q0 2148 68 0.242979 TfIdf_with_Stopping
40 Q0 2295 69 0.242979 TfIdf_with_Stopping
40 Q0 1937 70 0.242038 TfIdf_with_Stopping
40 Q0 2799 71 0.231648 TfIdf_with_Stopping
40 Q0 1769 72 0.230546 TfIdf_with_Stopping
40 Q0 1972 73 0.223375 TfIdf_with_Stopping
40 Q0 2855 74 0.223375 TfIdf_with_Stopping
40 Q0 2546 75 0.221851 TfIdf_with_Stopping
40 Q0 2665 76 0.218973 TfIdf_with_Stopping
40 Q0 2433 77 0.218752 TfIdf_with_Stopping
40 Q0 2155 78 0.218752 TfIdf_with_Stopping
40 Q0 2184 79 0.214548 TfIdf_with_Stopping
40 Q0 696 80 0.211275 TfIdf_with_Stopping
40 Q0 2252 81 0.209418 TfIdf_with_Stopping
40 Q0 731 82 0.208034 TfIdf_with_Stopping
40 Q0 2081 83 0.203521 TfIdf_with_Stopping
40 Q0 2138 84 0.203521 TfIdf_with_Stopping
40 Q0 2253 85 0.203521 TfIdf_with_Stopping
40 Q0 2078 86 0.203521 TfIdf_with_Stopping
