query_id Q0 docid rank TfIdf_score system_name
26 Q0 1922 1 0.961656 BM25
26 Q0 3068 2 0.602747 BM25
26 Q0 2626 3 0.473627 BM25
26 Q0 1461 4 0.444691 BM25
26 Q0 2578 5 0.404314 BM25
26 Q0 2939 6 0.394793 BM25
26 Q0 2876 7 0.386019 BM25
26 Q0 2840 8 0.375580 BM25
26 Q0 2479 9 0.358474 BM25
26 Q0 2525 10 0.355691 BM25
26 Q0 2888 11 0.343029 BM25
26 Q0 3034 12 0.332715 BM25
26 Q0 3154 13 0.332366 BM25
26 Q0 2709 14 0.329456 BM25
26 Q0 3128 15 0.329273 BM25
26 Q0 2882 16 0.321966 BM25
26 Q0 2852 17 0.320025 BM25
26 Q0 1387 18 0.319939 BM25
26 Q0 1341 19 0.312791 BM25
26 Q0 2870 20 0.312018 BM25
26 Q0 2867 21 0.311943 BM25
26 Q0 2740 22 0.310366 BM25
26 Q0 2111 23 0.303137 BM25
26 Q0 2407 24 0.300021 BM25
26 Q0 1290 25 0.297743 BM25
26 Q0 2317 26 0.281913 BM25
26 Q0 2438 27 0.280419 BM25
26 Q0 1750 28 0.276548 BM25
26 Q0 1951 29 0.276389 BM25
26 Q0 59 30 0.274785 BM25
26 Q0 617 31 0.274023 BM25
26 Q0 1728 32 0.265327 BM25
26 Q0 1572 33 0.257921 BM25
26 Q0 3105 34 0.255951 BM25
26 Q0 84 35 0.253827 BM25
26 Q0 2138 36 0.250282 BM25
26 Q0 2878 37 0.247296 BM25
26 Q0 3150 38 0.245997 BM25
26 Q0 2345 39 0.244474 BM25
26 Q0 2372 40 0.243744 BM25
26 Q0 2364 41 0.243438 BM25
26 Q0 2379 42 0.242469 BM25
26 Q0 597 43 0.240980 BM25
26 Q0 1591 44 0.240865 BM25
26 Q0 2080 45 0.240838 BM25
26 Q0 3141 46 0.238730 BM25
26 Q0 2629 47 0.235642 BM25
26 Q0 1476 48 0.234978 BM25
26 Q0 1680 49 0.234658 BM25
26 Q0 2377 50 0.234550 BM25
26 Q0 2995 51 0.233552 BM25
26 Q0 3076 52 0.230488 BM25
26 Q0 618 53 0.227768 BM25
26 Q0 2844 54 0.227209 BM25
26 Q0 2621 55 0.226594 BM25
26 Q0 2069 56 0.224230 BM25
26 Q0 1462 57 0.222346 BM25
26 Q0 2597 58 0.221259 BM25
26 Q0 1636 59 0.219409 BM25
26 Q0 3048 60 0.218487 BM25
26 Q0 1196 61 0.217404 BM25
26 Q0 86 62 0.216648 BM25
26 Q0 3002 63 0.215244 BM25
26 Q0 2366 64 0.214297 BM25
26 Q0 2741 65 0.214128 BM25
26 Q0 2818 66 0.213785 BM25
26 Q0 1884 67 0.213327 BM25
26 Q0 3183 68 0.212202 BM25
26 Q0 971 69 0.211867 BM25
26 Q0 2985 70 0.211454 BM25
26 Q0 2821 71 0.211069 BM25
26 Q0 2358 72 0.210926 BM25
26 Q0 2482 73 0.210830 BM25
26 Q0 2256 74 0.210219 BM25
26 Q0 1752 75 0.208858 BM25
26 Q0 2632 76 0.208220 BM25
26 Q0 1755 77 0.207337 BM25
26 Q0 2321 78 0.206834 BM25
26 Q0 2319 79 0.204167 BM25
26 Q0 2826 80 0.203340 BM25
26 Q0 854 81 0.202934 BM25
26 Q0 3059 82 0.202680 BM25
26 Q0 679 83 0.202642 BM25
26 Q0 1677 84 0.202435 BM25
26 Q0 104 85 0.202375 BM25
26 Q0 3026 86 0.202057 BM25
26 Q0 2311 87 0.201268 BM25
26 Q0 2151 88 0.201021 BM25
26 Q0 1754 89 0.200456 BM25
26 Q0 2868 90 0.200432 BM25
26 Q0 3028 91 0.200021 BM25
26 Q0 2439 92 0.199759 BM25
26 Q0 637 93 0.198475 BM25
26 Q0 3011 94 0.195170 BM25
26 Q0 2163 95 0.193845 BM25
26 Q0 2219 96 0.189920 BM25
26 Q0 1959 97 0.189390 BM25
26 Q0 1747 98 0.187088 BM25
26 Q0 1247 99 0.185906 BM25
26 Q0 822 100 0.184654 BM25
