query_id Q0 docid rank TfIdf_score system_name
48 Q0 1863 1 1.192244 BM25
48 Q0 2475 2 1.168509 BM25
48 Q0 2223 3 1.165485 BM25
48 Q0 1797 4 0.998724 BM25
48 Q0 1914 5 0.988910 BM25
48 Q0 2509 6 0.965825 BM25
48 Q0 1729 7 0.918192 BM25
48 Q0 1759 8 0.879194 BM25
48 Q0 2510 9 0.854515 BM25
48 Q0 2431 10 0.853418 BM25
48 Q0 1734 11 0.847283 BM25
48 Q0 2073 12 0.832774 BM25
48 Q0 2056 13 0.829584 BM25
48 Q0 2675 14 0.742182 BM25
48 Q0 1666 15 0.718934 BM25
48 Q0 2589 16 0.699823 BM25
48 Q0 2285 17 0.689793 BM25
48 Q0 2324 18 0.689525 BM25
48 Q0 2284 19 0.679094 BM25
48 Q0 1688 20 0.675375 BM25
48 Q0 2395 21 0.648460 BM25
48 Q0 2088 22 0.626487 BM25
48 Q0 1687 23 0.626487 BM25
48 Q0 1899 24 0.619759 BM25
48 Q0 149 25 0.592768 BM25
48 Q0 2331 26 0.585957 BM25
48 Q0 1985 27 0.571442 BM25
48 Q0 1880 28 0.556211 BM25
48 Q0 1690 29 0.547259 BM25
48 Q0 2592 30 0.542732 BM25
48 Q0 1353 31 0.512238 BM25
48 Q0 1776 32 0.503081 BM25
48 Q0 131 33 0.486347 BM25
48 Q0 1990 34 0.473605 BM25
48 Q0 2766 35 0.462531 BM25
48 Q0 2206 36 0.445556 BM25
48 Q0 2507 37 0.445556 BM25
48 Q0 1406 38 0.442722 BM25
48 Q0 2226 39 0.413740 BM25
48 Q0 1905 40 0.411577 BM25
48 Q0 3130 41 0.406699 BM25
48 Q0 1873 42 0.403585 BM25
48 Q0 2604 43 0.386124 BM25
48 Q0 2014 44 0.385434 BM25
48 Q0 1771 45 0.380463 BM25
48 Q0 2295 46 0.379845 BM25
48 Q0 3034 47 0.379728 BM25
48 Q0 1744 48 0.366567 BM25
48 Q0 223 49 0.366254 BM25
48 Q0 1274 50 0.361170 BM25
48 Q0 1977 51 0.360543 BM25
48 Q0 2256 52 0.355065 BM25
48 Q0 2305 53 0.353468 BM25
48 Q0 2993 54 0.350310 BM25
48 Q0 2405 55 0.348846 BM25
48 Q0 2599 56 0.348772 BM25
48 Q0 682 57 0.347784 BM25
48 Q0 3099 58 0.342725 BM25
48 Q0 2898 59 0.342091 BM25
48 Q0 25 60 0.340501 BM25
48 Q0 2642 61 0.340087 BM25
48 Q0 3162 62 0.325329 BM25
48 Q0 1836 63 0.315586 BM25
48 Q0 3150 64 0.306465 BM25
48 Q0 2938 65 0.304081 BM25
48 Q0 558 66 0.301366 BM25
48 Q0 1945 67 0.298272 BM25
48 Q0 2755 68 0.294926 BM25
48 Q0 2362 69 0.293610 BM25
48 Q0 2251 70 0.292919 BM25
48 Q0 2899 71 0.290505 BM25
48 Q0 2009 72 0.288653 BM25
48 Q0 1066 73 0.286788 BM25
48 Q0 60 74 0.282367 BM25
48 Q0 1852 75 0.281148 BM25
48 Q0 10 76 0.274659 BM25
48 Q0 13 77 0.274659 BM25
48 Q0 19 78 0.274659 BM25
48 Q0 4 79 0.274659 BM25
48 Q0 7 80 0.274659 BM25
48 Q0 2745 81 0.273476 BM25
48 Q0 3145 82 0.273175 BM25
48 Q0 959 83 0.270135 BM25
48 Q0 2511 84 0.269995 BM25
48 Q0 2464 85 0.266250 BM25
48 Q0 927 86 0.265757 BM25
48 Q0 2386 87 0.261544 BM25
48 Q0 889 88 0.261544 BM25
48 Q0 1240 89 0.260158 BM25
48 Q0 1123 90 0.260158 BM25
48 Q0 1227 91 0.260158 BM25
48 Q0 509 92 0.260158 BM25
48 Q0 2562 93 0.260158 BM25
48 Q0 302 94 0.260158 BM25
48 Q0 418 95 0.260158 BM25
48 Q0 465 96 0.260158 BM25
48 Q0 3138 97 0.260143 BM25
48 Q0 2411 98 0.256374 BM25
48 Q0 2904 99 0.255879 BM25
48 Q0 3148 100 0.252871 BM25
