query_id Q0 docid rank TfIdf_score system_name
51 Q0 2714 1 1.320847 BM25
51 Q0 3075 2 0.820791 BM25
51 Q0 2022 3 0.560799 BM25
51 Q0 3006 4 0.515255 BM25
51 Q0 2085 5 0.455099 BM25
51 Q0 1964 6 0.453911 BM25
51 Q0 3156 7 0.452509 BM25
51 Q0 1884 8 0.413058 BM25
51 Q0 2973 9 0.402978 BM25
51 Q0 1752 10 0.400750 BM25
51 Q0 2277 11 0.399682 BM25
51 Q0 2669 12 0.362325 BM25
51 Q0 3166 13 0.358160 BM25
51 Q0 1811 14 0.343969 BM25
51 Q0 371 15 0.341014 BM25
51 Q0 1262 16 0.319209 BM25
51 Q0 141 17 0.317493 BM25
51 Q0 2872 18 0.317240 BM25
51 Q0 3059 19 0.301368 BM25
51 Q0 392 20 0.297299 BM25
51 Q0 2685 21 0.294216 BM25
51 Q0 2896 22 0.294216 BM25
51 Q0 1158 23 0.292695 BM25
51 Q0 2266 24 0.285167 BM25
51 Q0 82 25 0.282644 BM25
51 Q0 2700 26 0.280280 BM25
51 Q0 1665 27 0.278994 BM25
51 Q0 2570 28 0.251500 BM25
51 Q0 2767 29 0.249065 BM25
51 Q0 2342 30 0.245247 BM25
51 Q0 1796 31 0.244673 BM25
51 Q0 2325 32 0.242533 BM25
51 Q0 2226 33 0.238619 BM25
51 Q0 2863 34 0.238202 BM25
51 Q0 1952 35 0.234272 BM25
51 Q0 1660 36 0.234272 BM25
51 Q0 2950 37 0.232816 BM25
51 Q0 1795 38 0.227957 BM25
51 Q0 2884 39 0.227060 BM25
51 Q0 1342 40 0.226036 BM25
51 Q0 2902 41 0.222935 BM25
51 Q0 1825 42 0.217330 BM25
51 Q0 2017 43 0.217076 BM25
51 Q0 2273 44 0.216550 BM25
51 Q0 2785 45 0.211310 BM25
51 Q0 804 46 0.211187 BM25
51 Q0 2283 47 0.210129 BM25
51 Q0 2263 48 0.203524 BM25
51 Q0 1601 49 0.203086 BM25
51 Q0 1873 50 0.202326 BM25
51 Q0 2865 51 0.197979 BM25
51 Q0 1753 52 0.197762 BM25
51 Q0 1658 53 0.197437 BM25
51 Q0 2838 54 0.197163 BM25
51 Q0 2068 55 0.195335 BM25
51 Q0 1846 56 0.193193 BM25
51 Q0 2740 57 0.192698 BM25
51 Q0 2903 58 0.192685 BM25
51 Q0 1374 59 0.192243 BM25
51 Q0 2557 60 0.187876 BM25
51 Q0 950 61 0.187133 BM25
51 Q0 2725 62 0.186662 BM25
51 Q0 2830 63 0.186662 BM25
51 Q0 2069 64 0.186051 BM25
51 Q0 1810 65 0.185319 BM25
51 Q0 2723 66 0.176908 BM25
51 Q0 270 67 0.176418 BM25
51 Q0 1953 68 0.176418 BM25
51 Q0 1851 69 0.176418 BM25
51 Q0 2450 70 0.176157 BM25
51 Q0 1468 71 0.175285 BM25
51 Q0 1728 72 0.173394 BM25
51 Q0 2175 73 0.172645 BM25
51 Q0 2668 74 0.171269 BM25
51 Q0 2401 75 0.169617 BM25
51 Q0 2497 76 0.169612 BM25
51 Q0 2627 77 0.168722 BM25
51 Q0 2834 78 0.167425 BM25
51 Q0 1684 79 0.167238 BM25
51 Q0 1924 80 0.166520 BM25
51 Q0 2819 81 0.164899 BM25
51 Q0 1551 82 0.158065 BM25
51 Q0 1569 83 0.157882 BM25
51 Q0 1392 84 0.157242 BM25
51 Q0 2914 85 0.157148 BM25
51 Q0 1529 86 0.156270 BM25
51 Q0 2289 87 0.155663 BM25
51 Q0 2297 88 0.154627 BM25
51 Q0 2490 89 0.152965 BM25
51 Q0 1957 90 0.151129 BM25
51 Q0 2146 91 0.150998 BM25
51 Q0 2741 92 0.149795 BM25
51 Q0 2365 93 0.149725 BM25
51 Q0 2128 94 0.148423 BM25
51 Q0 2433 95 0.147189 BM25
51 Q0 2505 96 0.146893 BM25
51 Q0 2373 97 0.146760 BM25
51 Q0 2895 98 0.146215 BM25
51 Q0 2942 99 0.144663 BM25
51 Q0 3153 100 0.143542 BM25
