query_id Q0 docid rank TfIdf_score system_name
21 Q0 2337 1 0.641673 BM25
21 Q0 371 2 0.590757 BM25
21 Q0 2927 3 0.571720 BM25
21 Q0 2932 4 0.511971 BM25
21 Q0 1659 5 0.486712 BM25
21 Q0 2325 6 0.447473 BM25
21 Q0 3046 7 0.436744 BM25
21 Q0 3086 8 0.395785 BM25
21 Q0 2997 9 0.394581 BM25
21 Q0 2799 10 0.389173 BM25
21 Q0 409 11 0.388173 BM25
21 Q0 855 12 0.375613 BM25
21 Q0 2874 13 0.360070 BM25
21 Q0 3166 14 0.353394 BM25
21 Q0 1752 15 0.348482 BM25
21 Q0 2882 16 0.344447 BM25
21 Q0 2481 17 0.327329 BM25
21 Q0 2216 18 0.327123 BM25
21 Q0 1053 19 0.327084 BM25
21 Q0 3049 20 0.323862 BM25
21 Q0 2743 21 0.321780 BM25
21 Q0 3163 22 0.313843 BM25
21 Q0 2370 23 0.312323 BM25
21 Q0 1366 24 0.311709 BM25
21 Q0 3000 25 0.309201 BM25
21 Q0 1827 26 0.309020 BM25
21 Q0 2476 27 0.306499 BM25
21 Q0 3002 28 0.302662 BM25
21 Q0 3131 29 0.302298 BM25
21 Q0 2979 30 0.301855 BM25
21 Q0 2938 31 0.300912 BM25
21 Q0 1016 32 0.300201 BM25
21 Q0 1465 33 0.299448 BM25
21 Q0 2950 34 0.297977 BM25
21 Q0 2756 35 0.296144 BM25
21 Q0 1658 36 0.295909 BM25
21 Q0 2834 37 0.292563 BM25
21 Q0 1724 38 0.289541 BM25
21 Q0 2734 39 0.289492 BM25
21 Q0 59 40 0.288351 BM25
21 Q0 2263 41 0.285498 BM25
21 Q0 2628 42 0.284123 BM25
21 Q0 1847 43 0.283074 BM25
21 Q0 2389 44 0.282133 BM25
21 Q0 2837 45 0.280693 BM25
21 Q0 1719 46 0.279491 BM25
21 Q0 1753 47 0.278281 BM25
21 Q0 2554 48 0.278281 BM25
21 Q0 3154 49 0.276982 BM25
21 Q0 3150 50 0.276672 BM25
21 Q0 895 51 0.274056 BM25
21 Q0 1309 52 0.273530 BM25
21 Q0 3183 53 0.273364 BM25
21 Q0 3167 54 0.271631 BM25
21 Q0 2452 55 0.269201 BM25
21 Q0 2236 56 0.268681 BM25
21 Q0 84 57 0.267252 BM25
21 Q0 2470 58 0.267104 BM25
21 Q0 2283 59 0.265103 BM25
21 Q0 2456 60 0.264430 BM25
21 Q0 980 61 0.264032 BM25
21 Q0 3006 62 0.261712 BM25
21 Q0 2765 63 0.261126 BM25
21 Q0 1195 64 0.260004 BM25
21 Q0 1542 65 0.260004 BM25
21 Q0 1957 66 0.258269 BM25
21 Q0 1430 67 0.257819 BM25
21 Q0 1392 68 0.257041 BM25
21 Q0 633 69 0.255938 BM25
21 Q0 3055 70 0.254171 BM25
21 Q0 2803 71 0.253349 BM25
21 Q0 3076 72 0.252134 BM25
21 Q0 3059 73 0.251315 BM25
21 Q0 3018 74 0.250269 BM25
21 Q0 2490 75 0.250085 BM25
21 Q0 2968 76 0.249527 BM25
21 Q0 2892 77 0.249336 BM25
21 Q0 796 78 0.247204 BM25
21 Q0 1680 79 0.245887 BM25
21 Q0 1455 80 0.245456 BM25
21 Q0 694 81 0.244174 BM25
21 Q0 2399 82 0.244174 BM25
21 Q0 2092 83 0.244044 BM25
21 Q0 2110 84 0.243576 BM25
21 Q0 2504 85 0.243526 BM25
21 Q0 1748 86 0.242438 BM25
21 Q0 2702 87 0.242084 BM25
21 Q0 2767 88 0.242034 BM25
21 Q0 3028 89 0.241650 BM25
21 Q0 3098 90 0.241152 BM25
21 Q0 618 91 0.240820 BM25
21 Q0 2525 92 0.238982 BM25
21 Q0 1961 93 0.237874 BM25
21 Q0 2627 94 0.236678 BM25
21 Q0 1237 95 0.235311 BM25
21 Q0 2623 96 0.234494 BM25
21 Q0 1251 97 0.233135 BM25
21 Q0 2033 98 0.232799 BM25
21 Q0 2127 99 0.232061 BM25
21 Q0 2272 100 0.231277 BM25
