query_id Q0 docid rank TfIdf_score system_name
33 Q0 1781 1 1.202894 TfIdf
33 Q0 1945 2 0.553053 TfIdf
33 Q0 1787 3 0.543982 TfIdf
33 Q0 2060 4 0.450644 TfIdf
33 Q0 2554 5 0.430634 TfIdf
33 Q0 1379 6 0.424700 TfIdf
33 Q0 1491 7 0.411768 TfIdf
33 Q0 2697 8 0.411114 TfIdf
33 Q0 1860 9 0.404141 TfIdf
33 Q0 2679 10 0.401829 TfIdf
33 Q0 2546 11 0.387039 TfIdf
33 Q0 2723 12 0.385196 TfIdf
33 Q0 3112 13 0.381988 TfIdf
33 Q0 2179 14 0.378483 TfIdf
33 Q0 2887 15 0.368985 TfIdf
33 Q0 2534 16 0.367851 TfIdf
33 Q0 1464 17 0.367115 TfIdf
33 Q0 2319 18 0.366673 TfIdf
33 Q0 1350 19 0.357927 TfIdf
33 Q0 3077 20 0.350978 TfIdf
33 Q0 1665 21 0.344934 TfIdf
33 Q0 1234 22 0.341776 TfIdf
33 Q0 1265 23 0.341670 TfIdf
33 Q0 3115 24 0.339128 TfIdf
33 Q0 2986 25 0.336138 TfIdf
33 Q0 2805 26 0.335198 TfIdf
33 Q0 2698 27 0.332322 TfIdf
33 Q0 2855 28 0.328863 TfIdf
33 Q0 1 29 0.327436 TfIdf
33 Q0 2081 30 0.324698 TfIdf
33 Q0 2842 31 0.324186 TfIdf
33 Q0 2178 32 0.316236 TfIdf
33 Q0 1614 33 0.309072 TfIdf
33 Q0 3152 34 0.309017 TfIdf
33 Q0 1836 35 0.308740 TfIdf
33 Q0 1946 36 0.308225 TfIdf
33 Q0 2317 37 0.307009 TfIdf
33 Q0 2341 38 0.300144 TfIdf
33 Q0 761 39 0.296911 TfIdf
33 Q0 2233 40 0.295647 TfIdf
33 Q0 2251 41 0.294530 TfIdf
33 Q0 2929 42 0.294350 TfIdf
33 Q0 2325 43 0.293233 TfIdf
33 Q0 1549 44 0.293139 TfIdf
33 Q0 2252 45 0.292253 TfIdf
33 Q0 1380 46 0.291668 TfIdf
33 Q0 2033 47 0.290313 TfIdf
33 Q0 2203 48 0.287739 TfIdf
33 Q0 2645 49 0.287476 TfIdf
33 Q0 1051 50 0.283416 TfIdf
33 Q0 3069 51 0.282526 TfIdf
33 Q0 3106 52 0.282452 TfIdf
33 Q0 763 53 0.282306 TfIdf
33 Q0 1323 54 0.282218 TfIdf
33 Q0 989 55 0.277874 TfIdf
33 Q0 1960 56 0.275636 TfIdf
33 Q0 2632 57 0.275325 TfIdf
33 Q0 1423 58 0.275117 TfIdf
33 Q0 1825 59 0.274638 TfIdf
33 Q0 1693 60 0.274022 TfIdf
33 Q0 1102 61 0.273929 TfIdf
33 Q0 2543 62 0.273853 TfIdf
33 Q0 2695 63 0.273636 TfIdf
33 Q0 2061 64 0.272702 TfIdf
33 Q0 1396 65 0.271912 TfIdf
33 Q0 2083 66 0.271571 TfIdf
33 Q0 2218 67 0.269880 TfIdf
33 Q0 3016 68 0.268455 TfIdf
33 Q0 2840 69 0.267242 TfIdf
33 Q0 2719 70 0.263837 TfIdf
33 Q0 321 71 0.263831 TfIdf
33 Q0 2047 72 0.263034 TfIdf
33 Q0 2708 73 0.262458 TfIdf
33 Q0 2126 74 0.261334 TfIdf
33 Q0 1453 75 0.258703 TfIdf
33 Q0 1973 76 0.257140 TfIdf
33 Q0 2996 77 0.255803 TfIdf
33 Q0 1998 78 0.255794 TfIdf
33 Q0 1263 79 0.255760 TfIdf
33 Q0 1358 80 0.255280 TfIdf
33 Q0 2127 81 0.254596 TfIdf
33 Q0 2168 82 0.254566 TfIdf
33 Q0 2155 83 0.251897 TfIdf
33 Q0 2095 84 0.251335 TfIdf
33 Q0 2726 85 0.249498 TfIdf
33 Q0 1135 86 0.249439 TfIdf
33 Q0 2091 87 0.249423 TfIdf
33 Q0 2377 88 0.248664 TfIdf
33 Q0 644 89 0.247314 TfIdf
33 Q0 3073 90 0.247111 TfIdf
33 Q0 2053 91 0.246313 TfIdf
33 Q0 627 92 0.245356 TfIdf
33 Q0 1847 93 0.244968 TfIdf
33 Q0 1809 94 0.243392 TfIdf
33 Q0 2289 95 0.242901 TfIdf
33 Q0 2217 96 0.242060 TfIdf
33 Q0 3053 97 0.241486 TfIdf
33 Q0 2369 98 0.240247 TfIdf
33 Q0 2358 99 0.240113 TfIdf
33 Q0 3093 100 0.239864 TfIdf
