query_id Q0 docid rank TfIdf_score system_name
28 Q0 2890 1 1.640980 TfIdf
28 Q0 3032 2 1.605802 TfIdf
28 Q0 2949 3 1.285236 TfIdf
28 Q0 2849 4 1.246728 TfIdf
28 Q0 1685 5 1.095928 TfIdf
28 Q0 1695 6 0.915955 TfIdf
28 Q0 2515 7 0.879052 TfIdf
28 Q0 2197 8 0.873565 TfIdf
28 Q0 2776 9 0.866361 TfIdf
28 Q0 2951 10 0.830760 TfIdf
28 Q0 2289 11 0.805701 TfIdf
28 Q0 3059 12 0.801635 TfIdf
28 Q0 1928 13 0.757673 TfIdf
28 Q0 3077 14 0.678818 TfIdf
28 Q0 1989 15 0.654240 TfIdf
28 Q0 2892 16 0.650509 TfIdf
28 Q0 2046 17 0.633557 TfIdf
28 Q0 2572 18 0.614288 TfIdf
28 Q0 1890 19 0.606024 TfIdf
28 Q0 2217 20 0.592084 TfIdf
28 Q0 2598 21 0.577063 TfIdf
28 Q0 616 22 0.564312 TfIdf
28 Q0 1665 23 0.561382 TfIdf
28 Q0 2931 24 0.558133 TfIdf
28 Q0 3158 25 0.542933 TfIdf
28 Q0 2274 26 0.539230 TfIdf
28 Q0 2263 27 0.531715 TfIdf
28 Q0 3076 28 0.530325 TfIdf
28 Q0 3134 29 0.525436 TfIdf
28 Q0 2033 30 0.519239 TfIdf
28 Q0 2060 31 0.514910 TfIdf
28 Q0 2905 32 0.506573 TfIdf
28 Q0 1906 33 0.495153 TfIdf
28 Q0 1856 34 0.493507 TfIdf
28 Q0 1846 35 0.490387 TfIdf
28 Q0 2916 36 0.488025 TfIdf
28 Q0 441 37 0.485363 TfIdf
28 Q0 1516 38 0.483582 TfIdf
28 Q0 1572 39 0.481319 TfIdf
28 Q0 2358 40 0.476101 TfIdf
28 Q0 1032 41 0.473867 TfIdf
28 Q0 2692 42 0.473030 TfIdf
28 Q0 1362 43 0.472601 TfIdf
28 Q0 531 44 0.471607 TfIdf
28 Q0 1847 45 0.469543 TfIdf
28 Q0 1727 46 0.465949 TfIdf
28 Q0 2918 47 0.464070 TfIdf
28 Q0 2722 48 0.452360 TfIdf
28 Q0 1844 49 0.452098 TfIdf
28 Q0 1261 50 0.449036 TfIdf
28 Q0 1827 51 0.444244 TfIdf
28 Q0 2092 52 0.443991 TfIdf
28 Q0 1366 53 0.443183 TfIdf
28 Q0 3133 54 0.440474 TfIdf
28 Q0 2196 55 0.439855 TfIdf
28 Q0 397 56 0.439240 TfIdf
28 Q0 2967 57 0.437837 TfIdf
28 Q0 2181 58 0.437449 TfIdf
28 Q0 2002 59 0.437119 TfIdf
28 Q0 2377 60 0.435557 TfIdf
28 Q0 2887 61 0.432384 TfIdf
28 Q0 2828 62 0.427550 TfIdf
28 Q0 2147 63 0.427153 TfIdf
28 Q0 1723 64 0.426181 TfIdf
28 Q0 2233 65 0.424542 TfIdf
28 Q0 2454 66 0.424312 TfIdf
28 Q0 1455 67 0.421477 TfIdf
28 Q0 724 68 0.420302 TfIdf
28 Q0 1711 69 0.420119 TfIdf
28 Q0 3040 70 0.419671 TfIdf
28 Q0 1886 71 0.417396 TfIdf
28 Q0 2424 72 0.417304 TfIdf
28 Q0 2969 73 0.413272 TfIdf
28 Q0 3087 74 0.412733 TfIdf
28 Q0 1728 75 0.412444 TfIdf
28 Q0 1135 76 0.411445 TfIdf
28 Q0 3132 77 0.409878 TfIdf
28 Q0 637 78 0.407793 TfIdf
28 Q0 2568 79 0.406979 TfIdf
28 Q0 1062 80 0.405182 TfIdf
28 Q0 1811 81 0.404370 TfIdf
28 Q0 2216 82 0.404226 TfIdf
28 Q0 1601 83 0.403720 TfIdf
28 Q0 1315 84 0.403416 TfIdf
28 Q0 2852 85 0.401775 TfIdf
28 Q0 1397 86 0.400765 TfIdf
28 Q0 2317 87 0.399767 TfIdf
28 Q0 1458 88 0.398964 TfIdf
28 Q0 2484 89 0.398801 TfIdf
28 Q0 2371 90 0.398169 TfIdf
28 Q0 2053 91 0.398162 TfIdf
28 Q0 1768 92 0.397361 TfIdf
28 Q0 1877 93 0.394440 TfIdf
28 Q0 2344 94 0.394426 TfIdf
28 Q0 1976 95 0.393417 TfIdf
28 Q0 2163 96 0.392791 TfIdf
28 Q0 1771 97 0.389290 TfIdf
28 Q0 670 98 0.388902 TfIdf
28 Q0 2341 99 0.387979 TfIdf
28 Q0 2307 100 0.386384 TfIdf
