query_id Q0 docid rank TfIdf_score system_name
47 Q0 1699 1 1.131264 TfIdf
47 Q0 3134 2 1.018747 TfIdf
47 Q0 2726 3 1.005084 TfIdf
47 Q0 2288 4 0.953731 TfIdf
47 Q0 2598 5 0.914079 TfIdf
47 Q0 2990 6 0.871277 TfIdf
47 Q0 2882 7 0.838762 TfIdf
47 Q0 1681 8 0.805931 TfIdf
47 Q0 2848 9 0.729644 TfIdf
47 Q0 1705 10 0.694470 TfIdf
47 Q0 1194 11 0.683928 TfIdf
47 Q0 1936 12 0.679021 TfIdf
47 Q0 1032 13 0.660834 TfIdf
47 Q0 2053 14 0.659784 TfIdf
47 Q0 3033 15 0.653634 TfIdf
47 Q0 2451 16 0.650184 TfIdf
47 Q0 3012 17 0.638495 TfIdf
47 Q0 2722 18 0.632966 TfIdf
47 Q0 1236 19 0.628833 TfIdf
47 Q0 1827 20 0.627487 TfIdf
47 Q0 1680 21 0.623709 TfIdf
47 Q0 891 22 0.620389 TfIdf
47 Q0 2263 23 0.617509 TfIdf
47 Q0 3041 24 0.615166 TfIdf
47 Q0 2622 25 0.604355 TfIdf
47 Q0 2344 26 0.590314 TfIdf
47 Q0 1725 27 0.580613 TfIdf
47 Q0 2856 28 0.578761 TfIdf
47 Q0 1671 29 0.578474 TfIdf
47 Q0 2319 30 0.573823 TfIdf
47 Q0 1976 31 0.555275 TfIdf
47 Q0 2832 32 0.555078 TfIdf
47 Q0 2453 33 0.548487 TfIdf
47 Q0 1457 34 0.547116 TfIdf
47 Q0 2542 35 0.532673 TfIdf
47 Q0 1412 36 0.528113 TfIdf
47 Q0 2979 37 0.524744 TfIdf
47 Q0 1684 38 0.524407 TfIdf
47 Q0 1665 39 0.523711 TfIdf
47 Q0 1856 40 0.522725 TfIdf
47 Q0 2002 41 0.520099 TfIdf
47 Q0 2947 42 0.519368 TfIdf
47 Q0 1327 43 0.517088 TfIdf
47 Q0 2437 44 0.516915 TfIdf
47 Q0 2631 45 0.515559 TfIdf
47 Q0 1307 46 0.503675 TfIdf
47 Q0 2516 47 0.499357 TfIdf
47 Q0 1908 48 0.489070 TfIdf
47 Q0 2846 49 0.486292 TfIdf
47 Q0 1652 50 0.470309 TfIdf
47 Q0 2358 51 0.469190 TfIdf
47 Q0 1695 52 0.463257 TfIdf
47 Q0 2970 53 0.460244 TfIdf
47 Q0 1937 54 0.451846 TfIdf
47 Q0 3034 55 0.451683 TfIdf
47 Q0 1719 56 0.450811 TfIdf
47 Q0 3087 57 0.445620 TfIdf
47 Q0 2307 58 0.443995 TfIdf
47 Q0 2160 59 0.439131 TfIdf
47 Q0 1527 60 0.436356 TfIdf
47 Q0 2569 61 0.429046 TfIdf
47 Q0 1172 62 0.423145 TfIdf
47 Q0 2455 63 0.420887 TfIdf
47 Q0 2140 64 0.420887 TfIdf
47 Q0 2372 65 0.419552 TfIdf
47 Q0 2046 66 0.418256 TfIdf
47 Q0 2318 67 0.417776 TfIdf
47 Q0 2424 68 0.414998 TfIdf
47 Q0 2535 69 0.414890 TfIdf
47 Q0 2711 70 0.411394 TfIdf
47 Q0 2033 71 0.410486 TfIdf
47 Q0 2753 72 0.408501 TfIdf
47 Q0 2092 73 0.406151 TfIdf
47 Q0 1700 74 0.402183 TfIdf
47 Q0 1938 75 0.399487 TfIdf
47 Q0 1927 76 0.396068 TfIdf
47 Q0 3070 77 0.394832 TfIdf
47 Q0 2765 78 0.394631 TfIdf
47 Q0 2786 79 0.394624 TfIdf
47 Q0 2985 80 0.393935 TfIdf
47 Q0 1516 81 0.391615 TfIdf
47 Q0 2669 82 0.390726 TfIdf
47 Q0 2561 83 0.390272 TfIdf
47 Q0 944 84 0.389812 TfIdf
47 Q0 2978 85 0.389329 TfIdf
47 Q0 1415 86 0.386734 TfIdf
47 Q0 1381 87 0.385815 TfIdf
47 Q0 1935 88 0.385489 TfIdf
47 Q0 2420 89 0.384637 TfIdf
47 Q0 2342 90 0.383995 TfIdf
47 Q0 1524 91 0.383822 TfIdf
47 Q0 2314 92 0.383485 TfIdf
47 Q0 1792 93 0.382887 TfIdf
47 Q0 1359 94 0.380179 TfIdf
47 Q0 2746 95 0.379748 TfIdf
47 Q0 2106 96 0.379204 TfIdf
47 Q0 2109 97 0.379136 TfIdf
47 Q0 2984 98 0.378737 TfIdf
47 Q0 2492 99 0.378706 TfIdf
47 Q0 1506 100 0.377927 TfIdf
