query_id Q0 docid rank TfIdf_score system_name
7 Q0 3043 1 1.058461 TfIdf
7 Q0 2342 2 0.983122 TfIdf
7 Q0 3077 3 0.886149 TfIdf
7 Q0 2289 4 0.829173 TfIdf
7 Q0 3059 5 0.753608 TfIdf
7 Q0 1771 6 0.746546 TfIdf
7 Q0 2949 7 0.731348 TfIdf
7 Q0 1665 8 0.730228 TfIdf
7 Q0 2903 9 0.716419 TfIdf
7 Q0 3014 10 0.662465 TfIdf
7 Q0 3128 11 0.642995 TfIdf
7 Q0 2233 12 0.639944 TfIdf
7 Q0 2931 13 0.616174 TfIdf
7 Q0 2865 14 0.614695 TfIdf
7 Q0 2692 15 0.612950 TfIdf
7 Q0 2033 16 0.610102 TfIdf
7 Q0 2317 17 0.588316 TfIdf
7 Q0 2905 18 0.583525 TfIdf
7 Q0 2950 19 0.581748 TfIdf
7 Q0 1854 20 0.575939 TfIdf
7 Q0 2263 21 0.573069 TfIdf
7 Q0 2979 22 0.569542 TfIdf
7 Q0 2902 23 0.566377 TfIdf
7 Q0 2208 24 0.549432 TfIdf
7 Q0 1135 25 0.548413 TfIdf
7 Q0 1924 26 0.542584 TfIdf
7 Q0 2912 27 0.542285 TfIdf
7 Q0 616 28 0.532306 TfIdf
7 Q0 2344 29 0.528148 TfIdf
7 Q0 1381 30 0.527010 TfIdf
7 Q0 2035 31 0.525250 TfIdf
7 Q0 3006 32 0.521748 TfIdf
7 Q0 2849 33 0.520236 TfIdf
7 Q0 2884 34 0.517503 TfIdf
7 Q0 3021 35 0.515068 TfIdf
7 Q0 1623 36 0.514311 TfIdf
7 Q0 2871 37 0.499991 TfIdf
7 Q0 3141 38 0.497224 TfIdf
7 Q0 3148 39 0.495869 TfIdf
7 Q0 2217 40 0.489204 TfIdf
7 Q0 2828 41 0.487531 TfIdf
7 Q0 1886 42 0.485354 TfIdf
7 Q0 1397 43 0.484773 TfIdf
7 Q0 2378 44 0.478205 TfIdf
7 Q0 2216 45 0.477939 TfIdf
7 Q0 2376 46 0.475709 TfIdf
7 Q0 2740 47 0.472238 TfIdf
7 Q0 2890 48 0.469340 TfIdf
7 Q0 2402 49 0.468928 TfIdf
7 Q0 3104 50 0.465816 TfIdf
7 Q0 3166 51 0.465662 TfIdf
7 Q0 3028 52 0.464793 TfIdf
7 Q0 2283 53 0.460522 TfIdf
7 Q0 2470 54 0.459934 TfIdf
7 Q0 2851 55 0.458381 TfIdf
7 Q0 2273 56 0.456002 TfIdf
7 Q0 1805 57 0.454793 TfIdf
7 Q0 1931 58 0.452644 TfIdf
7 Q0 1366 59 0.450766 TfIdf
7 Q0 1928 60 0.450461 TfIdf
7 Q0 3080 61 0.447806 TfIdf
7 Q0 2864 62 0.446701 TfIdf
7 Q0 3094 63 0.445965 TfIdf
7 Q0 1099 64 0.445394 TfIdf
7 Q0 1769 65 0.443296 TfIdf
7 Q0 3076 66 0.442897 TfIdf
7 Q0 1609 67 0.442738 TfIdf
7 Q0 1003 68 0.439170 TfIdf
7 Q0 1877 69 0.438409 TfIdf
7 Q0 2657 70 0.437172 TfIdf
7 Q0 2767 71 0.435436 TfIdf
7 Q0 1350 72 0.434662 TfIdf
7 Q0 2940 73 0.431660 TfIdf
7 Q0 409 74 0.431441 TfIdf
7 Q0 531 75 0.426173 TfIdf
7 Q0 2674 76 0.425844 TfIdf
7 Q0 1827 77 0.425781 TfIdf
7 Q0 2924 78 0.424907 TfIdf
7 Q0 796 79 0.424084 TfIdf
7 Q0 2146 80 0.423604 TfIdf
7 Q0 2053 81 0.423179 TfIdf
7 Q0 2002 82 0.422703 TfIdf
7 Q0 2722 83 0.422178 TfIdf
7 Q0 2627 84 0.421934 TfIdf
7 Q0 2219 85 0.419874 TfIdf
7 Q0 2320 86 0.419821 TfIdf
7 Q0 1847 87 0.417319 TfIdf
7 Q0 1626 88 0.415759 TfIdf
7 Q0 1856 89 0.413932 TfIdf
7 Q0 2572 90 0.413848 TfIdf
7 Q0 3163 91 0.413323 TfIdf
7 Q0 1939 92 0.413096 TfIdf
7 Q0 2819 93 0.412793 TfIdf
7 Q0 2111 94 0.412437 TfIdf
7 Q0 637 95 0.412120 TfIdf
7 Q0 2060 96 0.410156 TfIdf
7 Q0 2276 97 0.409691 TfIdf
7 Q0 2860 98 0.404796 TfIdf
7 Q0 1543 99 0.404028 TfIdf
7 Q0 2142 100 0.403663 TfIdf
