query_id Q0 docid rank TfIdf_score system_name
51 Q0 1665 1 3.244027 TfIdf
51 Q0 1811 2 3.157005 TfIdf
51 Q0 3006 3 3.111228 TfIdf
51 Q0 3075 4 2.765999 TfIdf
51 Q0 3156 5 2.416361 TfIdf
51 Q0 2289 6 2.296615 TfIdf
51 Q0 2277 7 2.189543 TfIdf
51 Q0 2669 8 2.189543 TfIdf
51 Q0 2723 9 2.168964 TfIdf
51 Q0 2342 10 2.093540 TfIdf
51 Q0 2973 11 1.916541 TfIdf
51 Q0 1752 12 1.854253 TfIdf
51 Q0 1810 13 1.849470 TfIdf
51 Q0 2017 14 1.844688 TfIdf
51 Q0 1825 15 1.759120 TfIdf
51 Q0 2884 16 1.724991 TfIdf
51 Q0 1924 17 1.671601 TfIdf
51 Q0 2692 18 1.661166 TfIdf
51 Q0 2851 19 1.578502 TfIdf
51 Q0 2497 20 1.578502 TfIdf
51 Q0 2297 21 1.560039 TfIdf
51 Q0 2950 22 1.555972 TfIdf
51 Q0 2570 23 1.473308 TfIdf
51 Q0 2175 24 1.458090 TfIdf
51 Q0 1262 25 1.458090 TfIdf
51 Q0 3153 26 1.449192 TfIdf
51 Q0 2263 27 1.447158 TfIdf
51 Q0 1884 28 1.439627 TfIdf
51 Q0 2902 29 1.435560 TfIdf
51 Q0 3166 30 1.435560 TfIdf
51 Q0 2700 31 1.397884 TfIdf
51 Q0 2283 32 1.386952 TfIdf
51 Q0 2863 33 1.382170 TfIdf
51 Q0 2667 34 1.335596 TfIdf
51 Q0 2146 35 1.326746 TfIdf
51 Q0 1728 36 1.323997 TfIdf
51 Q0 2433 37 1.319507 TfIdf
51 Q0 3059 38 1.304289 TfIdf
51 Q0 2266 39 1.292690 TfIdf
51 Q0 1601 40 1.292690 TfIdf
51 Q0 1468 41 1.292690 TfIdf
51 Q0 2273 42 1.266540 TfIdf
51 Q0 2767 43 1.266540 TfIdf
51 Q0 2903 44 1.266540 TfIdf
51 Q0 2401 45 1.244083 TfIdf
51 Q0 1747 46 1.244083 TfIdf
51 Q0 2740 47 1.194312 TfIdf
51 Q0 2838 48 1.187496 TfIdf
51 Q0 2195 49 1.183877 TfIdf
51 Q0 2358 50 1.171358 TfIdf
51 Q0 2627 51 1.157726 TfIdf
51 Q0 2865 52 1.123671 TfIdf
51 Q0 2785 53 1.123671 TfIdf
51 Q0 409 54 1.120717 TfIdf
51 Q0 1680 55 1.117098 TfIdf
51 Q0 1658 56 1.097520 TfIdf
51 Q0 2325 57 1.097520 TfIdf
51 Q0 2819 58 1.097520 TfIdf
51 Q0 1684 59 1.090281 TfIdf
51 Q0 2685 60 1.063465 TfIdf
51 Q0 1828 61 1.063465 TfIdf
51 Q0 2896 62 1.063465 TfIdf
51 Q0 1753 63 1.050946 TfIdf
51 Q0 2450 64 1.039348 TfIdf
51 Q0 2373 65 1.039348 TfIdf
51 Q0 2365 66 1.039348 TfIdf
51 Q0 3152 67 1.039348 TfIdf
51 Q0 2674 68 1.037314 TfIdf
51 Q0 2085 69 1.034566 TfIdf
51 Q0 2022 70 1.034566 TfIdf
51 Q0 1846 71 1.003259 TfIdf
51 Q0 2968 72 1.000305 TfIdf
51 Q0 3097 73 0.990740 TfIdf
51 Q0 2380 74 0.990740 TfIdf
51 Q0 2645 75 0.973489 TfIdf
51 Q0 2557 76 0.958271 TfIdf
51 Q0 2035 77 0.940099 TfIdf
51 Q0 1928 78 0.936480 TfIdf
51 Q0 2741 79 0.930534 TfIdf
51 Q0 2137 80 0.930534 TfIdf
51 Q0 2668 81 0.930534 TfIdf
51 Q0 2997 82 0.928501 TfIdf
51 Q0 1392 83 0.928501 TfIdf
51 Q0 2722 84 0.928501 TfIdf
51 Q0 2490 85 0.928501 TfIdf
51 Q0 2679 86 0.928501 TfIdf
51 Q0 2226 87 0.916902 TfIdf
51 Q0 2080 88 0.909663 TfIdf
51 Q0 2979 89 0.903090 TfIdf
51 Q0 1366 90 0.903090 TfIdf
51 Q0 950 91 0.898065 TfIdf
51 Q0 1324 92 0.876274 TfIdf
51 Q0 1591 93 0.876274 TfIdf
51 Q0 2526 94 0.870328 TfIdf
51 Q0 1879 95 0.870328 TfIdf
51 Q0 2016 96 0.870328 TfIdf
51 Q0 3163 97 0.868295 TfIdf
51 Q0 2828 98 0.868295 TfIdf
51 Q0 2483 99 0.868295 TfIdf
51 Q0 82 100 0.849457 TfIdf
