query_id Q0 docid rank TfIdf_score system_name
4 Q0 2342 1 0.735000 TfIdf
4 Q0 2931 2 0.693244 TfIdf
4 Q0 2377 3 0.533454 TfIdf
4 Q0 1665 4 0.525703 TfIdf
4 Q0 1135 5 0.492039 TfIdf
4 Q0 2939 6 0.478788 TfIdf
4 Q0 3077 7 0.477244 TfIdf
4 Q0 3043 8 0.474620 TfIdf
4 Q0 3128 9 0.464766 TfIdf
4 Q0 2905 10 0.450065 TfIdf
4 Q0 2314 11 0.440454 TfIdf
4 Q0 3103 12 0.437153 TfIdf
4 Q0 2196 13 0.422188 TfIdf
4 Q0 1727 14 0.412506 TfIdf
4 Q0 2233 15 0.409249 TfIdf
4 Q0 3049 16 0.405980 TfIdf
4 Q0 3059 17 0.392572 TfIdf
4 Q0 2721 18 0.378847 TfIdf
4 Q0 616 19 0.376407 TfIdf
4 Q0 724 20 0.374571 TfIdf
4 Q0 1856 21 0.374033 TfIdf
4 Q0 2438 22 0.372847 TfIdf
4 Q0 2060 23 0.366475 TfIdf
4 Q0 2096 24 0.366466 TfIdf
4 Q0 2851 25 0.365816 TfIdf
4 Q0 3081 26 0.361411 TfIdf
4 Q0 1470 27 0.358042 TfIdf
4 Q0 1846 28 0.356899 TfIdf
4 Q0 2692 29 0.354737 TfIdf
4 Q0 2289 30 0.353843 TfIdf
4 Q0 2849 31 0.353594 TfIdf
4 Q0 3018 32 0.349794 TfIdf
4 Q0 321 33 0.346950 TfIdf
4 Q0 1272 34 0.343511 TfIdf
4 Q0 2870 35 0.343201 TfIdf
4 Q0 2002 36 0.342085 TfIdf
4 Q0 2940 37 0.339553 TfIdf
4 Q0 1829 38 0.336997 TfIdf
4 Q0 409 39 0.335434 TfIdf
4 Q0 1145 40 0.333375 TfIdf
4 Q0 695 41 0.332159 TfIdf
4 Q0 1379 42 0.328760 TfIdf
4 Q0 2684 43 0.324726 TfIdf
4 Q0 2215 44 0.324672 TfIdf
4 Q0 2263 45 0.321929 TfIdf
4 Q0 2767 46 0.321063 TfIdf
4 Q0 1978 47 0.319967 TfIdf
4 Q0 1143 48 0.319379 TfIdf
4 Q0 1366 49 0.318251 TfIdf
4 Q0 2949 50 0.314836 TfIdf
4 Q0 2501 51 0.314053 TfIdf
4 Q0 1099 52 0.310261 TfIdf
4 Q0 670 53 0.310229 TfIdf
4 Q0 1844 54 0.310073 TfIdf
4 Q0 2033 55 0.309288 TfIdf
4 Q0 2020 56 0.308549 TfIdf
4 Q0 1847 57 0.303498 TfIdf
4 Q0 1527 58 0.302998 TfIdf
4 Q0 2217 59 0.302765 TfIdf
4 Q0 3105 60 0.302582 TfIdf
4 Q0 2439 61 0.301374 TfIdf
4 Q0 2742 62 0.300847 TfIdf
4 Q0 2812 63 0.300728 TfIdf
4 Q0 3138 64 0.297011 TfIdf
4 Q0 2598 65 0.295298 TfIdf
4 Q0 2753 66 0.294789 TfIdf
4 Q0 2916 67 0.293993 TfIdf
4 Q0 1323 68 0.291909 TfIdf
4 Q0 1307 69 0.290618 TfIdf
4 Q0 2620 70 0.289819 TfIdf
4 Q0 1362 71 0.288840 TfIdf
4 Q0 531 72 0.287046 TfIdf
4 Q0 2883 73 0.284685 TfIdf
4 Q0 2344 74 0.283561 TfIdf
4 Q0 1650 75 0.283407 TfIdf
4 Q0 2534 76 0.281887 TfIdf
4 Q0 2622 77 0.281134 TfIdf
4 Q0 2918 78 0.277913 TfIdf
4 Q0 1651 79 0.277588 TfIdf
4 Q0 2519 80 0.275890 TfIdf
4 Q0 1408 81 0.275680 TfIdf
4 Q0 2702 82 0.275659 TfIdf
4 Q0 1827 83 0.274834 TfIdf
4 Q0 1681 84 0.274223 TfIdf
4 Q0 1476 85 0.273726 TfIdf
4 Q0 1886 86 0.272332 TfIdf
4 Q0 2092 87 0.271834 TfIdf
4 Q0 1588 88 0.270401 TfIdf
4 Q0 2500 89 0.268599 TfIdf
4 Q0 3069 90 0.268068 TfIdf
4 Q0 1623 91 0.268051 TfIdf
4 Q0 1771 92 0.267241 TfIdf
4 Q0 2810 93 0.265798 TfIdf
4 Q0 2828 94 0.265684 TfIdf
4 Q0 2216 95 0.265159 TfIdf
4 Q0 2989 96 0.264875 TfIdf
4 Q0 1711 97 0.264224 TfIdf
4 Q0 1699 98 0.263775 TfIdf
4 Q0 1350 99 0.263668 TfIdf
4 Q0 1928 100 0.263425 TfIdf
