query_id Q0 docid rank TfIdf_score system_name
8 Q0 2625 1 2.617383 TfIdf
8 Q0 1685 2 2.013694 TfIdf
8 Q0 2776 3 1.923441 TfIdf
8 Q0 2951 4 1.809484 TfIdf
8 Q0 2499 5 1.744715 TfIdf
8 Q0 2500 6 1.511203 TfIdf
8 Q0 2197 7 1.497679 TfIdf
8 Q0 1695 8 1.474523 TfIdf
8 Q0 1869 9 1.367657 TfIdf
8 Q0 1928 10 1.328505 TfIdf
8 Q0 2194 11 1.321345 TfIdf
8 Q0 2949 12 1.301443 TfIdf
8 Q0 3032 13 1.259397 TfIdf
8 Q0 2515 14 1.239414 TfIdf
8 Q0 2991 15 1.135734 TfIdf
8 Q0 2858 16 1.135734 TfIdf
8 Q0 1877 17 1.134210 TfIdf
8 Q0 2541 18 1.107429 TfIdf
8 Q0 2020 19 1.091491 TfIdf
8 Q0 1680 20 1.088294 TfIdf
8 Q0 2890 21 1.039297 TfIdf
8 Q0 1591 22 1.013085 TfIdf
8 Q0 3068 23 1.007344 TfIdf
8 Q0 2219 24 0.988087 TfIdf
8 Q0 3076 25 0.987426 TfIdf
8 Q0 2860 26 0.973641 TfIdf
8 Q0 1677 27 0.973280 TfIdf
8 Q0 2358 28 0.959046 TfIdf
8 Q0 2317 29 0.951748 TfIdf
8 Q0 1751 30 0.939627 TfIdf
8 Q0 2371 31 0.938655 TfIdf
8 Q0 2482 32 0.893314 TfIdf
8 Q0 1728 33 0.882280 TfIdf
8 Q0 2297 34 0.871802 TfIdf
8 Q0 2198 35 0.869620 TfIdf
8 Q0 1890 36 0.861834 TfIdf
8 Q0 3077 37 0.856778 TfIdf
8 Q0 1723 38 0.854565 TfIdf
8 Q0 1752 39 0.843658 TfIdf
8 Q0 2522 40 0.841510 TfIdf
8 Q0 1989 41 0.828364 TfIdf
8 Q0 1844 42 0.823308 TfIdf
8 Q0 1261 43 0.808755 TfIdf
8 Q0 2181 44 0.805478 TfIdf
8 Q0 1747 45 0.796592 TfIdf
8 Q0 441 46 0.783071 TfIdf
8 Q0 2892 47 0.777791 TfIdf
8 Q0 1811 48 0.766681 TfIdf
8 Q0 1879 49 0.764875 TfIdf
8 Q0 1505 50 0.754179 TfIdf
8 Q0 3133 51 0.749601 TfIdf
8 Q0 2289 52 0.743022 TfIdf
8 Q0 2501 53 0.741719 TfIdf
8 Q0 3083 54 0.741719 TfIdf
8 Q0 2852 55 0.740997 TfIdf
8 Q0 2479 56 0.740997 TfIdf
8 Q0 2849 57 0.740136 TfIdf
8 Q0 2969 58 0.736759 TfIdf
8 Q0 3072 59 0.736010 TfIdf
8 Q0 2920 60 0.735013 TfIdf
8 Q0 2046 61 0.732708 TfIdf
8 Q0 2485 62 0.731023 TfIdf
8 Q0 2319 63 0.729470 TfIdf
8 Q0 2840 64 0.727124 TfIdf
8 Q0 2740 65 0.722533 TfIdf
8 Q0 2203 66 0.718563 TfIdf
8 Q0 40 67 0.718563 TfIdf
8 Q0 3158 68 0.712080 TfIdf
8 Q0 2111 69 0.703967 TfIdf
8 Q0 3040 70 0.701263 TfIdf
8 Q0 2379 71 0.699179 TfIdf
8 Q0 3053 72 0.695407 TfIdf
8 Q0 2543 73 0.695407 TfIdf
8 Q0 492 74 0.695407 TfIdf
8 Q0 2905 75 0.695046 TfIdf
8 Q0 2033 76 0.695046 TfIdf
8 Q0 1572 77 0.694685 TfIdf
8 Q0 637 78 0.694685 TfIdf
8 Q0 2424 79 0.690094 TfIdf
8 Q0 1846 80 0.686396 TfIdf
8 Q0 3092 81 0.683011 TfIdf
8 Q0 2274 82 0.676082 TfIdf
8 Q0 3059 83 0.674057 TfIdf
8 Q0 2988 84 0.674057 TfIdf
8 Q0 1750 85 0.673875 TfIdf
8 Q0 1959 86 0.671528 TfIdf
8 Q0 2567 87 0.671528 TfIdf
8 Q0 1387 88 0.671528 TfIdf
8 Q0 2632 89 0.659803 TfIdf
8 Q0 2372 90 0.657655 TfIdf
8 Q0 2712 91 0.644134 TfIdf
8 Q0 2138 92 0.641436 TfIdf
8 Q0 2151 93 0.641436 TfIdf
8 Q0 3038 94 0.631292 TfIdf
8 Q0 2109 95 0.625938 TfIdf
8 Q0 1785 96 0.625938 TfIdf
8 Q0 2217 97 0.625216 TfIdf
8 Q0 2882 98 0.625216 TfIdf
8 Q0 1938 99 0.613542 TfIdf
8 Q0 2798 100 0.604814 TfIdf
