query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
52 Q0 2721 1 3.548570 TfIdf_with_PseudoRel
52 Q0 2749 2 3.029838 TfIdf_with_PseudoRel
52 Q0 1366 3 2.915110 TfIdf_with_PseudoRel
52 Q0 1928 4 2.872187 TfIdf_with_PseudoRel
52 Q0 2767 5 2.787804 TfIdf_with_PseudoRel
52 Q0 2344 6 2.651962 TfIdf_with_PseudoRel
52 Q0 1695 7 2.420497 TfIdf_with_PseudoRel
52 Q0 3070 8 2.098187 TfIdf_with_PseudoRel
52 Q0 1890 9 2.061797 TfIdf_with_PseudoRel
52 Q0 2218 10 1.548239 TfIdf_with_PseudoRel
52 Q0 3048 11 1.547841 TfIdf_with_PseudoRel
52 Q0 1680 12 1.454438 TfIdf_with_PseudoRel
52 Q0 2936 13 1.446697 TfIdf_with_PseudoRel
52 Q0 2902 14 1.414125 TfIdf_with_PseudoRel
52 Q0 2951 15 1.369695 TfIdf_with_PseudoRel
52 Q0 1752 16 1.306062 TfIdf_with_PseudoRel
52 Q0 1261 17 1.280706 TfIdf_with_PseudoRel
52 Q0 1030 18 1.261145 TfIdf_with_PseudoRel
52 Q0 2970 19 1.168017 TfIdf_with_PseudoRel
52 Q0 3064 20 1.153638 TfIdf_with_PseudoRel
52 Q0 1572 21 1.150368 TfIdf_with_PseudoRel
52 Q0 2542 22 1.117207 TfIdf_with_PseudoRel
52 Q0 2798 23 1.116736 TfIdf_with_PseudoRel
52 Q0 2882 24 1.098293 TfIdf_with_PseudoRel
52 Q0 2375 25 1.083804 TfIdf_with_PseudoRel
52 Q0 2742 26 1.080954 TfIdf_with_PseudoRel
52 Q0 1856 27 1.063152 TfIdf_with_PseudoRel
52 Q0 1591 28 1.034450 TfIdf_with_PseudoRel
52 Q0 1805 29 1.018099 TfIdf_with_PseudoRel
52 Q0 2062 30 0.984789 TfIdf_with_PseudoRel
52 Q0 678 31 0.928434 TfIdf_with_PseudoRel
52 Q0 2188 32 0.891660 TfIdf_with_PseudoRel
52 Q0 2914 33 0.886886 TfIdf_with_PseudoRel
52 Q0 2911 34 0.885448 TfIdf_with_PseudoRel
52 Q0 1846 35 0.880285 TfIdf_with_PseudoRel
52 Q0 2890 36 0.863757 TfIdf_with_PseudoRel
52 Q0 2535 37 0.862400 TfIdf_with_PseudoRel
52 Q0 1870 38 0.855943 TfIdf_with_PseudoRel
52 Q0 1637 39 0.847500 TfIdf_with_PseudoRel
52 Q0 1827 40 0.827775 TfIdf_with_PseudoRel
52 Q0 1685 41 0.823685 TfIdf_with_PseudoRel
52 Q0 1728 42 0.797497 TfIdf_with_PseudoRel
52 Q0 1811 43 0.773498 TfIdf_with_PseudoRel
52 Q0 2862 44 0.770101 TfIdf_with_PseudoRel
52 Q0 2829 45 0.764046 TfIdf_with_PseudoRel
52 Q0 2949 46 0.737374 TfIdf_with_PseudoRel
52 Q0 104 47 0.733773 TfIdf_with_PseudoRel
52 Q0 2734 48 0.722638 TfIdf_with_PseudoRel
52 Q0 3051 49 0.698881 TfIdf_with_PseudoRel
52 Q0 2319 50 0.697269 TfIdf_with_PseudoRel
52 Q0 2233 51 0.669422 TfIdf_with_PseudoRel
52 Q0 2245 52 0.660438 TfIdf_with_PseudoRel
52 Q0 1380 53 0.659052 TfIdf_with_PseudoRel
52 Q0 2452 54 0.653261 TfIdf_with_PseudoRel
52 Q0 1518 55 0.653229 TfIdf_with_PseudoRel
52 Q0 2046 56 0.645066 TfIdf_with_PseudoRel
52 Q0 2859 57 0.638717 TfIdf_with_PseudoRel
52 Q0 2261 58 0.628252 TfIdf_with_PseudoRel
52 Q0 1719 59 0.620587 TfIdf_with_PseudoRel
52 Q0 2628 60 0.611633 TfIdf_with_PseudoRel
52 Q0 2197 61 0.598117 TfIdf_with_PseudoRel
52 Q0 1435 62 0.594246 TfIdf_with_PseudoRel
52 Q0 1853 63 0.584519 TfIdf_with_PseudoRel
52 Q0 2955 64 0.583337 TfIdf_with_PseudoRel
52 Q0 2105 65 0.574894 TfIdf_with_PseudoRel
52 Q0 2515 66 0.557245 TfIdf_with_PseudoRel
52 Q0 605 67 0.544616 TfIdf_with_PseudoRel
52 Q0 2776 68 0.541016 TfIdf_with_PseudoRel
52 Q0 2569 69 0.536760 TfIdf_with_PseudoRel
52 Q0 2371 70 0.532994 TfIdf_with_PseudoRel
52 Q0 1844 71 0.530717 TfIdf_with_PseudoRel
52 Q0 1938 72 0.529375 TfIdf_with_PseudoRel
52 Q0 3002 73 0.525286 TfIdf_with_PseudoRel
52 Q0 2950 74 0.521358 TfIdf_with_PseudoRel
52 Q0 2931 75 0.517231 TfIdf_with_PseudoRel
52 Q0 1908 76 0.509734 TfIdf_with_PseudoRel
52 Q0 2470 77 0.505806 TfIdf_with_PseudoRel
52 Q0 2740 78 0.502813 TfIdf_with_PseudoRel
52 Q0 2629 79 0.501598 TfIdf_with_PseudoRel
52 Q0 2396 80 0.498536 TfIdf_with_PseudoRel
52 Q0 2984 81 0.497077 TfIdf_with_PseudoRel
