query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
54 Q0 3077 1 2.802936 TfIdf_with_PseudoRel
54 Q0 2406 2 1.731442 TfIdf_with_PseudoRel
54 Q0 2470 3 1.665488 TfIdf_with_PseudoRel
54 Q0 2178 4 1.592822 TfIdf_with_PseudoRel
54 Q0 2046 5 1.551830 TfIdf_with_PseudoRel
54 Q0 2651 6 1.533888 TfIdf_with_PseudoRel
54 Q0 2314 7 1.418287 TfIdf_with_PseudoRel
54 Q0 3103 8 1.319576 TfIdf_with_PseudoRel
54 Q0 2958 9 1.188189 TfIdf_with_PseudoRel
54 Q0 3105 10 1.184443 TfIdf_with_PseudoRel
54 Q0 2940 11 1.131139 TfIdf_with_PseudoRel
54 Q0 2198 12 1.099497 TfIdf_with_PseudoRel
54 Q0 3031 13 1.021565 TfIdf_with_PseudoRel
54 Q0 2842 14 0.992331 TfIdf_with_PseudoRel
54 Q0 1922 15 0.985948 TfIdf_with_PseudoRel
54 Q0 2931 16 0.975610 TfIdf_with_PseudoRel
54 Q0 1470 17 0.855983 TfIdf_with_PseudoRel
54 Q0 696 18 0.840578 TfIdf_with_PseudoRel
54 Q0 1747 19 0.822330 TfIdf_with_PseudoRel
54 Q0 2939 20 0.785589 TfIdf_with_PseudoRel
54 Q0 2060 21 0.771286 TfIdf_with_PseudoRel
54 Q0 2593 22 0.759773 TfIdf_with_PseudoRel
54 Q0 2750 23 0.751916 TfIdf_with_PseudoRel
54 Q0 2717 24 0.743606 TfIdf_with_PseudoRel
54 Q0 2956 25 0.728622 TfIdf_with_PseudoRel
54 Q0 1359 26 0.718625 TfIdf_with_PseudoRel
54 Q0 2957 27 0.718555 TfIdf_with_PseudoRel
54 Q0 2002 28 0.715387 TfIdf_with_PseudoRel
54 Q0 2705 29 0.711294 TfIdf_with_PseudoRel
54 Q0 1937 30 0.683838 TfIdf_with_PseudoRel
54 Q0 1677 31 0.675775 TfIdf_with_PseudoRel
54 Q0 2906 32 0.670081 TfIdf_with_PseudoRel
54 Q0 2155 33 0.669627 TfIdf_with_PseudoRel
54 Q0 2710 34 0.665403 TfIdf_with_PseudoRel
54 Q0 2265 35 0.664549 TfIdf_with_PseudoRel
54 Q0 2718 36 0.663471 TfIdf_with_PseudoRel
54 Q0 2882 37 0.644759 TfIdf_with_PseudoRel
54 Q0 2316 38 0.631257 TfIdf_with_PseudoRel
54 Q0 2799 39 0.629893 TfIdf_with_PseudoRel
54 Q0 2937 40 0.618862 TfIdf_with_PseudoRel
54 Q0 3150 41 0.614816 TfIdf_with_PseudoRel
54 Q0 2765 42 0.607629 TfIdf_with_PseudoRel
54 Q0 2959 43 0.606224 TfIdf_with_PseudoRel
54 Q0 2887 44 0.602778 TfIdf_with_PseudoRel
54 Q0 1098 45 0.595365 TfIdf_with_PseudoRel
54 Q0 2732 46 0.594339 TfIdf_with_PseudoRel
54 Q0 1323 47 0.592892 TfIdf_with_PseudoRel
54 Q0 2971 48 0.582384 TfIdf_with_PseudoRel
54 Q0 2341 49 0.572068 TfIdf_with_PseudoRel
54 Q0 2138 50 0.567259 TfIdf_with_PseudoRel
54 Q0 1066 51 0.564113 TfIdf_with_PseudoRel
54 Q0 1703 52 0.555306 TfIdf_with_PseudoRel
54 Q0 2561 53 0.553846 TfIdf_with_PseudoRel
54 Q0 2898 54 0.552607 TfIdf_with_PseudoRel
54 Q0 2141 55 0.550192 TfIdf_with_PseudoRel
54 Q0 1695 56 0.548788 TfIdf_with_PseudoRel
54 Q0 2264 57 0.548239 TfIdf_with_PseudoRel
54 Q0 2941 58 0.546204 TfIdf_with_PseudoRel
54 Q0 2305 59 0.544424 TfIdf_with_PseudoRel
54 Q0 2452 60 0.539374 TfIdf_with_PseudoRel
54 Q0 1959 61 0.539295 TfIdf_with_PseudoRel
54 Q0 2667 62 0.535337 TfIdf_with_PseudoRel
54 Q0 1485 63 0.534088 TfIdf_with_PseudoRel
54 Q0 2148 64 0.532133 TfIdf_with_PseudoRel
54 Q0 2594 65 0.530259 TfIdf_with_PseudoRel
54 Q0 2923 66 0.528367 TfIdf_with_PseudoRel
54 Q0 1835 67 0.523898 TfIdf_with_PseudoRel
54 Q0 2943 68 0.523421 TfIdf_with_PseudoRel
54 Q0 1728 69 0.509842 TfIdf_with_PseudoRel
54 Q0 2699 70 0.507639 TfIdf_with_PseudoRel
54 Q0 2886 71 0.505772 TfIdf_with_PseudoRel
54 Q0 1834 72 0.502826 TfIdf_with_PseudoRel
54 Q0 2254 73 0.500368 TfIdf_with_PseudoRel
54 Q0 2092 74 0.500299 TfIdf_with_PseudoRel
54 Q0 1457 75 0.496370 TfIdf_with_PseudoRel
54 Q0 2372 76 0.496274 TfIdf_with_PseudoRel
54 Q0 2999 77 0.496131 TfIdf_with_PseudoRel
54 Q0 2715 78 0.493762 TfIdf_with_PseudoRel
54 Q0 1476 79 0.488515 TfIdf_with_PseudoRel
54 Q0 972 80 0.488237 TfIdf_with_PseudoRel
54 Q0 616 81 0.487126 TfIdf_with_PseudoRel
54 Q0 2083 82 0.477167 TfIdf_with_PseudoRel
54 Q0 1788 83 0.472383 TfIdf_with_PseudoRel
54 Q0 2051 84 0.472055 TfIdf_with_PseudoRel
54 Q0 2295 85 0.471157 TfIdf_with_PseudoRel
54 Q0 1693 86 0.468555 TfIdf_with_PseudoRel
54 Q0 2317 87 0.464725 TfIdf_with_PseudoRel
54 Q0 409 88 0.464198 TfIdf_with_PseudoRel
54 Q0 1719 89 0.463506 TfIdf_with_PseudoRel
54 Q0 2326 90 0.460574 TfIdf_with_PseudoRel
54 Q0 2081 91 0.440074 TfIdf_with_PseudoRel
54 Q0 3087 92 0.439966 TfIdf_with_PseudoRel
54 Q0 2851 93 0.438291 TfIdf_with_PseudoRel
54 Q0 2716 94 0.421751 TfIdf_with_PseudoRel
54 Q0 1680 95 0.421341 TfIdf_with_PseudoRel
54 Q0 1247 96 0.420361 TfIdf_with_PseudoRel
54 Q0 1043 97 0.418799 TfIdf_with_PseudoRel
54 Q0 2313 98 0.417804 TfIdf_with_PseudoRel
54 Q0 3133 99 0.417574 TfIdf_with_PseudoRel
54 Q0 855 100 0.417063 TfIdf_with_PseudoRel
