query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
47 Q0 3134 1 1.922614 TfIdf_with_PseudoRel
47 Q0 2288 2 1.877303 TfIdf_with_PseudoRel
47 Q0 1699 3 1.863595 TfIdf_with_PseudoRel
47 Q0 1681 4 1.837982 TfIdf_with_PseudoRel
47 Q0 2882 5 1.832000 TfIdf_with_PseudoRel
47 Q0 2726 6 1.658261 TfIdf_with_PseudoRel
47 Q0 2990 7 1.428663 TfIdf_with_PseudoRel
47 Q0 1705 8 1.325614 TfIdf_with_PseudoRel
47 Q0 2598 9 1.322826 TfIdf_with_PseudoRel
47 Q0 2053 10 1.215809 TfIdf_with_PseudoRel
47 Q0 2848 11 1.182640 TfIdf_with_PseudoRel
47 Q0 1922 12 1.072826 TfIdf_with_PseudoRel
47 Q0 1684 13 0.981807 TfIdf_with_PseudoRel
47 Q0 2263 14 0.971787 TfIdf_with_PseudoRel
47 Q0 891 15 0.966646 TfIdf_with_PseudoRel
47 Q0 1457 16 0.944904 TfIdf_with_PseudoRel
47 Q0 2856 17 0.941564 TfIdf_with_PseudoRel
47 Q0 3034 18 0.901596 TfIdf_with_PseudoRel
47 Q0 2453 19 0.900106 TfIdf_with_PseudoRel
47 Q0 1976 20 0.899118 TfIdf_with_PseudoRel
47 Q0 1032 21 0.892521 TfIdf_with_PseudoRel
47 Q0 1327 22 0.863243 TfIdf_with_PseudoRel
47 Q0 1725 23 0.840997 TfIdf_with_PseudoRel
47 Q0 2516 24 0.803389 TfIdf_with_PseudoRel
47 Q0 3033 25 0.788240 TfIdf_with_PseudoRel
47 Q0 2631 26 0.769665 TfIdf_with_PseudoRel
47 Q0 2492 27 0.765190 TfIdf_with_PseudoRel
47 Q0 2832 28 0.763920 TfIdf_with_PseudoRel
47 Q0 2846 29 0.747845 TfIdf_with_PseudoRel
47 Q0 1172 30 0.746074 TfIdf_with_PseudoRel
47 Q0 3012 31 0.723808 TfIdf_with_PseudoRel
47 Q0 2451 32 0.710405 TfIdf_with_PseudoRel
47 Q0 1937 33 0.687213 TfIdf_with_PseudoRel
47 Q0 2561 34 0.683223 TfIdf_with_PseudoRel
47 Q0 1927 35 0.679826 TfIdf_with_PseudoRel
47 Q0 2046 36 0.668995 TfIdf_with_PseudoRel
47 Q0 2455 37 0.662606 TfIdf_with_PseudoRel
47 Q0 2372 38 0.655404 TfIdf_with_PseudoRel
47 Q0 2140 39 0.655216 TfIdf_with_PseudoRel
47 Q0 1236 40 0.645648 TfIdf_with_PseudoRel
47 Q0 3087 41 0.629573 TfIdf_with_PseudoRel
47 Q0 2722 42 0.627168 TfIdf_with_PseudoRel
47 Q0 2160 43 0.623879 TfIdf_with_PseudoRel
47 Q0 2484 44 0.623046 TfIdf_with_PseudoRel
47 Q0 1359 45 0.616094 TfIdf_with_PseudoRel
47 Q0 1680 46 0.607974 TfIdf_with_PseudoRel
47 Q0 1488 47 0.595700 TfIdf_with_PseudoRel
47 Q0 2358 48 0.592375 TfIdf_with_PseudoRel
47 Q0 2307 49 0.591271 TfIdf_with_PseudoRel
47 Q0 2314 50 0.584680 TfIdf_with_PseudoRel
47 Q0 2947 51 0.578384 TfIdf_with_PseudoRel
47 Q0 3113 52 0.576672 TfIdf_with_PseudoRel
47 Q0 1412 53 0.572082 TfIdf_with_PseudoRel
47 Q0 2711 54 0.571723 TfIdf_with_PseudoRel
47 Q0 1935 55 0.556352 TfIdf_with_PseudoRel
47 Q0 1514 56 0.554714 TfIdf_with_PseudoRel
47 Q0 2273 57 0.553440 TfIdf_with_PseudoRel
47 Q0 1516 58 0.553384 TfIdf_with_PseudoRel
47 Q0 1652 59 0.548583 TfIdf_with_PseudoRel
47 Q0 1194 60 0.545318 TfIdf_with_PseudoRel
47 Q0 2870 61 0.540972 TfIdf_with_PseudoRel
47 Q0 1527 62 0.540398 TfIdf_with_PseudoRel
47 Q0 1548 63 0.531760 TfIdf_with_PseudoRel
47 Q0 1671 64 0.516638 TfIdf_with_PseudoRel
47 Q0 1237 65 0.510334 TfIdf_with_PseudoRel
47 Q0 2517 66 0.508358 TfIdf_with_PseudoRel
47 Q0 2278 67 0.498407 TfIdf_with_PseudoRel
47 Q0 2198 68 0.497774 TfIdf_with_PseudoRel
47 Q0 1290 69 0.497233 TfIdf_with_PseudoRel
47 Q0 2979 70 0.493687 TfIdf_with_PseudoRel
47 Q0 1745 71 0.491619 TfIdf_with_PseudoRel
47 Q0 1267 72 0.491152 TfIdf_with_PseudoRel
47 Q0 2905 73 0.487034 TfIdf_with_PseudoRel
47 Q0 2033 74 0.482494 TfIdf_with_PseudoRel
47 Q0 2519 75 0.481792 TfIdf_with_PseudoRel
47 Q0 2479 76 0.481586 TfIdf_with_PseudoRel
47 Q0 2876 77 0.480749 TfIdf_with_PseudoRel
47 Q0 1936 78 0.478688 TfIdf_with_PseudoRel
47 Q0 2501 79 0.475006 TfIdf_with_PseudoRel
47 Q0 2018 80 0.471347 TfIdf_with_PseudoRel
47 Q0 2220 81 0.470184 TfIdf_with_PseudoRel
47 Q0 1747 82 0.465685 TfIdf_with_PseudoRel
47 Q0 2424 83 0.461084 TfIdf_with_PseudoRel
47 Q0 944 84 0.460216 TfIdf_with_PseudoRel
47 Q0 2970 85 0.457945 TfIdf_with_PseudoRel
47 Q0 2092 86 0.455784 TfIdf_with_PseudoRel
47 Q0 2978 87 0.454117 TfIdf_with_PseudoRel
47 Q0 2795 88 0.444159 TfIdf_with_PseudoRel
47 Q0 2765 89 0.440610 TfIdf_with_PseudoRel
47 Q0 2616 90 0.433308 TfIdf_with_PseudoRel
47 Q0 696 91 0.432924 TfIdf_with_PseudoRel
47 Q0 1489 92 0.431471 TfIdf_with_PseudoRel
47 Q0 2728 93 0.431397 TfIdf_with_PseudoRel
47 Q0 1415 94 0.430003 TfIdf_with_PseudoRel
47 Q0 2396 95 0.428785 TfIdf_with_PseudoRel
47 Q0 2812 96 0.427399 TfIdf_with_PseudoRel
47 Q0 3011 97 0.427039 TfIdf_with_PseudoRel
47 Q0 2547 98 0.426828 TfIdf_with_PseudoRel
47 Q0 2203 99 0.425903 TfIdf_with_PseudoRel
47 Q0 2916 100 0.421556 TfIdf_with_PseudoRel
