query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
37 Q0 2002 1 1.437483 TfIdf_with_PseudoRel
37 Q0 2651 2 1.309967 TfIdf_with_PseudoRel
37 Q0 2046 3 1.268503 TfIdf_with_PseudoRel
37 Q0 2265 4 1.173540 TfIdf_with_PseudoRel
37 Q0 2406 5 1.102381 TfIdf_with_PseudoRel
37 Q0 2470 6 1.051210 TfIdf_with_PseudoRel
37 Q0 3031 7 1.043776 TfIdf_with_PseudoRel
37 Q0 3105 8 1.001916 TfIdf_with_PseudoRel
37 Q0 2957 9 0.953065 TfIdf_with_PseudoRel
37 Q0 2060 10 0.842957 TfIdf_with_PseudoRel
37 Q0 2958 11 0.826957 TfIdf_with_PseudoRel
37 Q0 2342 12 0.797715 TfIdf_with_PseudoRel
37 Q0 1922 13 0.794974 TfIdf_with_PseudoRel
37 Q0 1844 14 0.772186 TfIdf_with_PseudoRel
37 Q0 2198 15 0.750017 TfIdf_with_PseudoRel
37 Q0 3103 16 0.746549 TfIdf_with_PseudoRel
37 Q0 1827 17 0.740085 TfIdf_with_PseudoRel
37 Q0 696 18 0.738625 TfIdf_with_PseudoRel
37 Q0 2956 19 0.725142 TfIdf_with_PseudoRel
37 Q0 2314 20 0.689796 TfIdf_with_PseudoRel
37 Q0 1937 21 0.674677 TfIdf_with_PseudoRel
37 Q0 2750 22 0.663554 TfIdf_with_PseudoRel
37 Q0 2593 23 0.653443 TfIdf_with_PseudoRel
37 Q0 2178 24 0.609845 TfIdf_with_PseudoRel
37 Q0 1695 25 0.601953 TfIdf_with_PseudoRel
37 Q0 1359 26 0.593723 TfIdf_with_PseudoRel
37 Q0 1591 27 0.586582 TfIdf_with_PseudoRel
37 Q0 2882 28 0.577129 TfIdf_with_PseudoRel
37 Q0 2341 29 0.574009 TfIdf_with_PseudoRel
37 Q0 2940 30 0.552709 TfIdf_with_PseudoRel
37 Q0 2372 31 0.549271 TfIdf_with_PseudoRel
37 Q0 2765 32 0.540816 TfIdf_with_PseudoRel
37 Q0 2452 33 0.540447 TfIdf_with_PseudoRel
37 Q0 1677 34 0.528756 TfIdf_with_PseudoRel
37 Q0 2799 35 0.527581 TfIdf_with_PseudoRel
37 Q0 3087 36 0.518707 TfIdf_with_PseudoRel
37 Q0 2561 37 0.518569 TfIdf_with_PseudoRel
37 Q0 1828 38 0.518057 TfIdf_with_PseudoRel
37 Q0 2718 39 0.517891 TfIdf_with_PseudoRel
37 Q0 1719 40 0.515400 TfIdf_with_PseudoRel
37 Q0 2939 41 0.513765 TfIdf_with_PseudoRel
37 Q0 2667 42 0.513725 TfIdf_with_PseudoRel
37 Q0 2188 43 0.509420 TfIdf_with_PseudoRel
37 Q0 1307 44 0.505320 TfIdf_with_PseudoRel
37 Q0 2424 45 0.504374 TfIdf_with_PseudoRel
37 Q0 2888 46 0.499549 TfIdf_with_PseudoRel
37 Q0 972 47 0.497931 TfIdf_with_PseudoRel
37 Q0 1671 48 0.493152 TfIdf_with_PseudoRel
37 Q0 2710 49 0.491496 TfIdf_with_PseudoRel
37 Q0 2999 50 0.489072 TfIdf_with_PseudoRel
37 Q0 2912 51 0.487436 TfIdf_with_PseudoRel
37 Q0 1741 52 0.485192 TfIdf_with_PseudoRel
37 Q0 2717 53 0.484835 TfIdf_with_PseudoRel
37 Q0 1680 54 0.474716 TfIdf_with_PseudoRel
37 Q0 3049 55 0.473173 TfIdf_with_PseudoRel
37 Q0 2141 56 0.472658 TfIdf_with_PseudoRel
37 Q0 2632 57 0.467452 TfIdf_with_PseudoRel
37 Q0 1412 58 0.465022 TfIdf_with_PseudoRel
37 Q0 2941 59 0.458008 TfIdf_with_PseudoRel
37 Q0 1470 60 0.454919 TfIdf_with_PseudoRel
37 Q0 2092 61 0.452140 TfIdf_with_PseudoRel
37 Q0 2003 62 0.449643 TfIdf_with_PseudoRel
37 Q0 1856 63 0.449286 TfIdf_with_PseudoRel
37 Q0 2184 64 0.448460 TfIdf_with_PseudoRel
37 Q0 2931 65 0.447178 TfIdf_with_PseudoRel
37 Q0 1108 66 0.446093 TfIdf_with_PseudoRel
37 Q0 2051 67 0.445865 TfIdf_with_PseudoRel
37 Q0 2959 68 0.445015 TfIdf_with_PseudoRel
37 Q0 2622 69 0.443031 TfIdf_with_PseudoRel
37 Q0 2217 70 0.442720 TfIdf_with_PseudoRel
37 Q0 1747 71 0.440919 TfIdf_with_PseudoRel
37 Q0 409 72 0.439434 TfIdf_with_PseudoRel
37 Q0 3142 73 0.437408 TfIdf_with_PseudoRel
37 Q0 2740 74 0.435963 TfIdf_with_PseudoRel
37 Q0 3002 75 0.435535 TfIdf_with_PseudoRel
37 Q0 2542 76 0.433392 TfIdf_with_PseudoRel
37 Q0 2851 77 0.430298 TfIdf_with_PseudoRel
37 Q0 1033 78 0.423234 TfIdf_with_PseudoRel
37 Q0 1135 79 0.419648 TfIdf_with_PseudoRel
37 Q0 2451 80 0.418437 TfIdf_with_PseudoRel
37 Q0 3048 81 0.418165 TfIdf_with_PseudoRel
37 Q0 2313 82 0.416246 TfIdf_with_PseudoRel
37 Q0 2715 83 0.415401 TfIdf_with_PseudoRel
37 Q0 1710 84 0.413489 TfIdf_with_PseudoRel
37 Q0 2083 85 0.413366 TfIdf_with_PseudoRel
37 Q0 1476 86 0.413089 TfIdf_with_PseudoRel
37 Q0 2516 87 0.412688 TfIdf_with_PseudoRel
37 Q0 1665 88 0.411771 TfIdf_with_PseudoRel
37 Q0 1543 89 0.411104 TfIdf_with_PseudoRel
37 Q0 1066 90 0.410177 TfIdf_with_PseudoRel
37 Q0 2379 91 0.409888 TfIdf_with_PseudoRel
37 Q0 2594 92 0.401266 TfIdf_with_PseudoRel
37 Q0 1853 93 0.400365 TfIdf_with_PseudoRel
37 Q0 1959 94 0.399993 TfIdf_with_PseudoRel
37 Q0 1034 95 0.398792 TfIdf_with_PseudoRel
37 Q0 2923 96 0.397214 TfIdf_with_PseudoRel
37 Q0 2233 97 0.393077 TfIdf_with_PseudoRel
37 Q0 2937 98 0.392198 TfIdf_with_PseudoRel
37 Q0 1728 99 0.391511 TfIdf_with_PseudoRel
37 Q0 1003 100 0.383249 TfIdf_with_PseudoRel
