query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
22 Q0 3049 1 1.912057 TfIdf_with_PseudoRel
22 Q0 1771 2 1.584133 TfIdf_with_PseudoRel
22 Q0 2188 3 1.479003 TfIdf_with_PseudoRel
22 Q0 2289 4 1.342750 TfIdf_with_PseudoRel
22 Q0 2692 5 1.303226 TfIdf_with_PseudoRel
22 Q0 1741 6 1.128531 TfIdf_with_PseudoRel
22 Q0 3130 7 1.022952 TfIdf_with_PseudoRel
22 Q0 1978 8 1.011487 TfIdf_with_PseudoRel
22 Q0 2924 9 1.006435 TfIdf_with_PseudoRel
22 Q0 1366 10 0.957577 TfIdf_with_PseudoRel
22 Q0 2674 11 0.929612 TfIdf_with_PseudoRel
22 Q0 1742 12 0.858677 TfIdf_with_PseudoRel
22 Q0 2402 13 0.843759 TfIdf_with_PseudoRel
22 Q0 3059 14 0.841994 TfIdf_with_PseudoRel
22 Q0 1844 15 0.809337 TfIdf_with_PseudoRel
22 Q0 1680 16 0.782004 TfIdf_with_PseudoRel
22 Q0 2003 17 0.773814 TfIdf_with_PseudoRel
22 Q0 2152 18 0.732145 TfIdf_with_PseudoRel
22 Q0 2687 19 0.636671 TfIdf_with_PseudoRel
22 Q0 2105 20 0.621295 TfIdf_with_PseudoRel
22 Q0 3077 21 0.616775 TfIdf_with_PseudoRel
22 Q0 2002 22 0.614426 TfIdf_with_PseudoRel
22 Q0 1829 23 0.609696 TfIdf_with_PseudoRel
22 Q0 1591 24 0.597344 TfIdf_with_PseudoRel
22 Q0 2035 25 0.594332 TfIdf_with_PseudoRel
22 Q0 2254 26 0.591443 TfIdf_with_PseudoRel
22 Q0 2820 27 0.580561 TfIdf_with_PseudoRel
22 Q0 2538 28 0.576067 TfIdf_with_PseudoRel
22 Q0 2852 29 0.571460 TfIdf_with_PseudoRel
22 Q0 2812 30 0.568232 TfIdf_with_PseudoRel
22 Q0 2341 31 0.566310 TfIdf_with_PseudoRel
22 Q0 1697 32 0.547916 TfIdf_with_PseudoRel
22 Q0 2211 33 0.547174 TfIdf_with_PseudoRel
22 Q0 1927 34 0.527800 TfIdf_with_PseudoRel
22 Q0 2004 35 0.521904 TfIdf_with_PseudoRel
22 Q0 2767 36 0.520125 TfIdf_with_PseudoRel
22 Q0 3070 37 0.519886 TfIdf_with_PseudoRel
22 Q0 2283 38 0.510397 TfIdf_with_PseudoRel
22 Q0 1747 39 0.509847 TfIdf_with_PseudoRel
22 Q0 2181 40 0.505711 TfIdf_with_PseudoRel
22 Q0 2314 41 0.503729 TfIdf_with_PseudoRel
22 Q0 1891 42 0.493629 TfIdf_with_PseudoRel
22 Q0 2950 43 0.492691 TfIdf_with_PseudoRel
22 Q0 2344 44 0.490326 TfIdf_with_PseudoRel
22 Q0 2828 45 0.486768 TfIdf_with_PseudoRel
22 Q0 2421 46 0.484673 TfIdf_with_PseudoRel
22 Q0 2201 47 0.475536 TfIdf_with_PseudoRel
22 Q0 2899 48 0.474836 TfIdf_with_PseudoRel
22 Q0 2902 49 0.474545 TfIdf_with_PseudoRel
22 Q0 1924 50 0.468364 TfIdf_with_PseudoRel
22 Q0 2369 51 0.467856 TfIdf_with_PseudoRel
22 Q0 2967 52 0.464691 TfIdf_with_PseudoRel
22 Q0 2245 53 0.464298 TfIdf_with_PseudoRel
22 Q0 2535 54 0.454017 TfIdf_with_PseudoRel
22 Q0 1928 55 0.452848 TfIdf_with_PseudoRel
