query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
16 Q0 2740 1 1.712546 TfIdf_with_PseudoRel
16 Q0 2342 2 1.509710 TfIdf_with_PseudoRel
16 Q0 1844 3 1.442233 TfIdf_with_PseudoRel
16 Q0 3002 4 1.313285 TfIdf_with_PseudoRel
16 Q0 2184 5 1.236419 TfIdf_with_PseudoRel
16 Q0 2160 6 1.188386 TfIdf_with_PseudoRel
16 Q0 2452 7 1.152873 TfIdf_with_PseudoRel
16 Q0 1591 8 1.080621 TfIdf_with_PseudoRel
16 Q0 2378 9 1.055428 TfIdf_with_PseudoRel
16 Q0 2114 10 1.028539 TfIdf_with_PseudoRel
16 Q0 1680 11 0.967619 TfIdf_with_PseudoRel
16 Q0 2882 12 0.948990 TfIdf_with_PseudoRel
16 Q0 1747 13 0.916716 TfIdf_with_PseudoRel
16 Q0 2046 14 0.848629 TfIdf_with_PseudoRel
16 Q0 1135 15 0.834755 TfIdf_with_PseudoRel
16 Q0 2288 16 0.826945 TfIdf_with_PseudoRel
16 Q0 3043 17 0.820325 TfIdf_with_PseudoRel
16 Q0 2379 18 0.818654 TfIdf_with_PseudoRel
16 Q0 2313 19 0.816682 TfIdf_with_PseudoRel
16 Q0 2314 20 0.813344 TfIdf_with_PseudoRel
16 Q0 1959 21 0.789079 TfIdf_with_PseudoRel
16 Q0 1846 22 0.788324 TfIdf_with_PseudoRel
16 Q0 1827 23 0.772653 TfIdf_with_PseudoRel
16 Q0 2188 24 0.756959 TfIdf_with_PseudoRel
16 Q0 1749 25 0.754754 TfIdf_with_PseudoRel
16 Q0 2629 26 0.752034 TfIdf_with_PseudoRel
16 Q0 2319 27 0.748823 TfIdf_with_PseudoRel
16 Q0 1853 28 0.737397 TfIdf_with_PseudoRel
16 Q0 2765 29 0.735913 TfIdf_with_PseudoRel
16 Q0 3134 30 0.735513 TfIdf_with_PseudoRel
16 Q0 2198 31 0.715236 TfIdf_with_PseudoRel
16 Q0 2722 32 0.697875 TfIdf_with_PseudoRel
16 Q0 2002 33 0.668283 TfIdf_with_PseudoRel
16 Q0 2080 34 0.667188 TfIdf_with_PseudoRel
16 Q0 1750 35 0.653340 TfIdf_with_PseudoRel
16 Q0 2060 36 0.643170 TfIdf_with_PseudoRel
16 Q0 2317 37 0.637821 TfIdf_with_PseudoRel
16 Q0 1936 38 0.632254 TfIdf_with_PseudoRel
16 Q0 3068 39 0.628849 TfIdf_with_PseudoRel
16 Q0 2372 40 0.624882 TfIdf_with_PseudoRel
16 Q0 2593 41 0.620594 TfIdf_with_PseudoRel
16 Q0 2622 42 0.613475 TfIdf_with_PseudoRel
16 Q0 2522 43 0.612887 TfIdf_with_PseudoRel
16 Q0 3087 44 0.610114 TfIdf_with_PseudoRel
16 Q0 2320 45 0.607529 TfIdf_with_PseudoRel
16 Q0 696 46 0.607497 TfIdf_with_PseudoRel
16 Q0 2424 47 0.606827 TfIdf_with_PseudoRel
16 Q0 2859 48 0.602389 TfIdf_with_PseudoRel
16 Q0 2406 49 0.601238 TfIdf_with_PseudoRel
16 Q0 1264 50 0.601139 TfIdf_with_PseudoRel
16 Q0 3077 51 0.591886 TfIdf_with_PseudoRel
16 Q0 1828 52 0.589932 TfIdf_with_PseudoRel
16 Q0 2344 53 0.582299 TfIdf_with_PseudoRel
16 Q0 1032 54 0.576642 TfIdf_with_PseudoRel
16 Q0 2376 55 0.572292 TfIdf_with_PseudoRel
16 Q0 1671 56 0.571229 TfIdf_with_PseudoRel
16 Q0 1699 57 0.568020 TfIdf_with_PseudoRel
16 Q0 1854 58 0.562250 TfIdf_with_PseudoRel
16 Q0 2542 59 0.560047 TfIdf_with_PseudoRel
16 Q0 1665 60 0.559111 TfIdf_with_PseudoRel
16 Q0 2947 61 0.552814 TfIdf_with_PseudoRel
16 Q0 2357 62 0.548283 TfIdf_with_PseudoRel
16 Q0 2358 63 0.548032 TfIdf_with_PseudoRel
16 Q0 2998 64 0.546255 TfIdf_with_PseudoRel
16 Q0 2920 65 0.542886 TfIdf_with_PseudoRel
16 Q0 1719 66 0.542450 TfIdf_with_PseudoRel
16 Q0 855 67 0.542284 TfIdf_with_PseudoRel
16 Q0 3072 68 0.536662 TfIdf_with_PseudoRel
16 Q0 1519 69 0.535553 TfIdf_with_PseudoRel
16 Q0 3128 70 0.533425 TfIdf_with_PseudoRel
16 Q0 616 71 0.523994 TfIdf_with_PseudoRel
16 Q0 2470 72 0.516871 TfIdf_with_PseudoRel
16 Q0 3141 73 0.515680 TfIdf_with_PseudoRel
16 Q0 1728 74 0.510660 TfIdf_with_PseudoRel
