query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
29 Q0 1725 1 1.861518 TfIdf_with_PseudoRel
29 Q0 3021 2 1.616187 TfIdf_with_PseudoRel
29 Q0 2289 3 1.472601 TfIdf_with_PseudoRel
29 Q0 2229 4 1.398644 TfIdf_with_PseudoRel
29 Q0 2200 5 1.146027 TfIdf_with_PseudoRel
29 Q0 1679 6 1.106156 TfIdf_with_PseudoRel
29 Q0 2794 7 1.010026 TfIdf_with_PseudoRel
29 Q0 1933 8 0.756041 TfIdf_with_PseudoRel
29 Q0 2902 9 0.645361 TfIdf_with_PseudoRel
29 Q0 1697 10 0.585154 TfIdf_with_PseudoRel
29 Q0 1924 11 0.558338 TfIdf_with_PseudoRel
29 Q0 1525 12 0.549060 TfIdf_with_PseudoRel
29 Q0 3026 13 0.538011 TfIdf_with_PseudoRel
29 Q0 2644 14 0.533114 TfIdf_with_PseudoRel
29 Q0 2254 15 0.507497 TfIdf_with_PseudoRel
29 Q0 2283 16 0.505143 TfIdf_with_PseudoRel
29 Q0 1917 17 0.490436 TfIdf_with_PseudoRel
29 Q0 1669 18 0.490436 TfIdf_with_PseudoRel
29 Q0 1837 19 0.467186 TfIdf_with_PseudoRel
29 Q0 1921 20 0.467186 TfIdf_with_PseudoRel
29 Q0 1856 21 0.463082 TfIdf_with_PseudoRel
29 Q0 2606 22 0.447493 TfIdf_with_PseudoRel
29 Q0 1874 23 0.437797 TfIdf_with_PseudoRel
29 Q0 2999 24 0.434758 TfIdf_with_PseudoRel
29 Q0 3115 25 0.429783 TfIdf_with_PseudoRel
29 Q0 3124 26 0.429636 TfIdf_with_PseudoRel
29 Q0 2798 27 0.423038 TfIdf_with_PseudoRel
29 Q0 1668 28 0.415108 TfIdf_with_PseudoRel
29 Q0 2490 29 0.376479 TfIdf_with_PseudoRel
29 Q0 2210 30 0.368342 TfIdf_with_PseudoRel
29 Q0 1665 31 0.367112 TfIdf_with_PseudoRel
29 Q0 2669 32 0.363082 TfIdf_with_PseudoRel
29 Q0 1681 33 0.361515 TfIdf_with_PseudoRel
29 Q0 1651 34 0.358506 TfIdf_with_PseudoRel
