query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
41 Q0 3077 1 1.793135 TfIdf_with_PseudoRel
41 Q0 2849 2 1.283191 TfIdf_with_PseudoRel
41 Q0 2949 3 1.247812 TfIdf_with_PseudoRel
41 Q0 1747 4 0.960030 TfIdf_with_PseudoRel
41 Q0 3082 5 0.926196 TfIdf_with_PseudoRel
41 Q0 3043 6 0.910699 TfIdf_with_PseudoRel
41 Q0 2342 7 0.882760 TfIdf_with_PseudoRel
41 Q0 3148 8 0.816155 TfIdf_with_PseudoRel
41 Q0 2499 9 0.800476 TfIdf_with_PseudoRel
41 Q0 3128 10 0.785499 TfIdf_with_PseudoRel
41 Q0 3137 11 0.681783 TfIdf_with_PseudoRel
41 Q0 2314 12 0.618069 TfIdf_with_PseudoRel
41 Q0 3150 13 0.507887 TfIdf_with_PseudoRel
41 Q0 1844 14 0.502016 TfIdf_with_PseudoRel
41 Q0 2198 15 0.499873 TfIdf_with_PseudoRel
41 Q0 1846 16 0.455912 TfIdf_with_PseudoRel
41 Q0 2931 17 0.445160 TfIdf_with_PseudoRel
41 Q0 2371 18 0.442029 TfIdf_with_PseudoRel
41 Q0 2317 19 0.437831 TfIdf_with_PseudoRel
41 Q0 2020 20 0.430755 TfIdf_with_PseudoRel
41 Q0 2812 21 0.429793 TfIdf_with_PseudoRel
41 Q0 1959 22 0.418498 TfIdf_with_PseudoRel
41 Q0 2080 23 0.408430 TfIdf_with_PseudoRel
41 Q0 2479 24 0.408253 TfIdf_with_PseudoRel
41 Q0 2522 25 0.408014 TfIdf_with_PseudoRel
41 Q0 2740 26 0.406971 TfIdf_with_PseudoRel
41 Q0 2406 27 0.397281 TfIdf_with_PseudoRel
41 Q0 2181 28 0.395336 TfIdf_with_PseudoRel
41 Q0 2852 29 0.394507 TfIdf_with_PseudoRel
41 Q0 1748 30 0.384413 TfIdf_with_PseudoRel
41 Q0 1680 31 0.378768 TfIdf_with_PseudoRel
41 Q0 2276 32 0.376401 TfIdf_with_PseudoRel
41 Q0 1771 33 0.375379 TfIdf_with_PseudoRel
41 Q0 1751 34 0.374911 TfIdf_with_PseudoRel
41 Q0 3141 35 0.373576 TfIdf_with_PseudoRel
41 Q0 3076 36 0.370499 TfIdf_with_PseudoRel
41 Q0 2979 37 0.370265 TfIdf_with_PseudoRel
41 Q0 2320 38 0.367427 TfIdf_with_PseudoRel
41 Q0 3072 39 0.365410 TfIdf_with_PseudoRel
41 Q0 2376 40 0.365210 TfIdf_with_PseudoRel
41 Q0 2969 41 0.364896 TfIdf_with_PseudoRel
41 Q0 1928 42 0.364089 TfIdf_with_PseudoRel
41 Q0 1366 43 0.363221 TfIdf_with_PseudoRel
41 Q0 1098 44 0.363092 TfIdf_with_PseudoRel
41 Q0 2890 45 0.361722 TfIdf_with_PseudoRel
41 Q0 2578 46 0.359468 TfIdf_with_PseudoRel
41 Q0 2500 47 0.358139 TfIdf_with_PseudoRel
41 Q0 1854 48 0.350750 TfIdf_with_PseudoRel
41 Q0 1811 49 0.350112 TfIdf_with_PseudoRel
41 Q0 2985 50 0.339530 TfIdf_with_PseudoRel
41 Q0 2372 51 0.335871 TfIdf_with_PseudoRel
41 Q0 1247 52 0.330886 TfIdf_with_PseudoRel
41 Q0 2128 53 0.325407 TfIdf_with_PseudoRel
41 Q0 3157 54 0.323027 TfIdf_with_PseudoRel
41 Q0 1745 55 0.322880 TfIdf_with_PseudoRel
41 Q0 2951 56 0.321712 TfIdf_with_PseudoRel
41 Q0 2138 57 0.320697 TfIdf_with_PseudoRel
41 Q0 3073 58 0.320632 TfIdf_with_PseudoRel
41 Q0 2345 59 0.320373 TfIdf_with_PseudoRel
41 Q0 3059 60 0.317204 TfIdf_with_PseudoRel
41 Q0 2816 61 0.316649 TfIdf_with_PseudoRel
41 Q0 2111 62 0.316416 TfIdf_with_PseudoRel
41 Q0 2911 63 0.316160 TfIdf_with_PseudoRel
41 Q0 2482 64 0.315555 TfIdf_with_PseudoRel
41 Q0 1856 65 0.314731 TfIdf_with_PseudoRel
41 Q0 1572 66 0.313623 TfIdf_with_PseudoRel
41 Q0 3032 67 0.311521 TfIdf_with_PseudoRel
41 Q0 2580 68 0.311298 TfIdf_with_PseudoRel
41 Q0 1877 69 0.308005 TfIdf_with_PseudoRel
41 Q0 616 70 0.307974 TfIdf_with_PseudoRel
41 Q0 2851 71 0.306529 TfIdf_with_PseudoRel
41 Q0 3117 72 0.304217 TfIdf_with_PseudoRel
41 Q0 1892 73 0.303887 TfIdf_with_PseudoRel
41 Q0 2596 74 0.302802 TfIdf_with_PseudoRel
41 Q0 2358 75 0.302749 TfIdf_with_PseudoRel
41 Q0 2882 76 0.302202 TfIdf_with_PseudoRel
41 Q0 2378 77 0.301158 TfIdf_with_PseudoRel
41 Q0 1699 78 0.300718 TfIdf_with_PseudoRel
41 Q0 2407 79 0.300171 TfIdf_with_PseudoRel
41 Q0 695 80 0.295519 TfIdf_with_PseudoRel
41 Q0 2902 81 0.295234 TfIdf_with_PseudoRel
41 Q0 1066 82 0.294142 TfIdf_with_PseudoRel
41 Q0 1901 83 0.293598 TfIdf_with_PseudoRel
41 Q0 1978 84 0.292239 TfIdf_with_PseudoRel
41 Q0 2305 85 0.292085 TfIdf_with_PseudoRel
41 Q0 1341 86 0.290759 TfIdf_with_PseudoRel
41 Q0 2485 87 0.288104 TfIdf_with_PseudoRel
41 Q0 2900 88 0.288002 TfIdf_with_PseudoRel
41 Q0 1834 89 0.286531 TfIdf_with_PseudoRel
41 Q0 1135 90 0.286472 TfIdf_with_PseudoRel
41 Q0 2705 91 0.284760 TfIdf_with_PseudoRel
41 Q0 2541 92 0.283618 TfIdf_with_PseudoRel
41 Q0 1908 93 0.281464 TfIdf_with_PseudoRel
41 Q0 2470 94 0.281341 TfIdf_with_PseudoRel
41 Q0 2988 95 0.281159 TfIdf_with_PseudoRel
41 Q0 3092 96 0.280997 TfIdf_with_PseudoRel
41 Q0 2151 97 0.279814 TfIdf_with_PseudoRel
41 Q0 2321 98 0.277113 TfIdf_with_PseudoRel
41 Q0 1754 99 0.276653 TfIdf_with_PseudoRel
41 Q0 2892 100 0.274392 TfIdf_with_PseudoRel
