query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
15 Q0 2344 1 2.399129 TfIdf_with_PseudoRel
15 Q0 2923 2 1.503864 TfIdf_with_PseudoRel
15 Q0 2929 3 1.294051 TfIdf_with_PseudoRel
15 Q0 1676 4 1.210955 TfIdf_with_PseudoRel
15 Q0 3069 5 1.149356 TfIdf_with_PseudoRel
15 Q0 2701 6 1.130427 TfIdf_with_PseudoRel
15 Q0 3080 7 1.070199 TfIdf_with_PseudoRel
15 Q0 3125 8 1.016025 TfIdf_with_PseudoRel
15 Q0 2835 9 1.008675 TfIdf_with_PseudoRel
15 Q0 2195 10 0.886567 TfIdf_with_PseudoRel
15 Q0 2812 11 0.849486 TfIdf_with_PseudoRel
15 Q0 1947 12 0.832694 TfIdf_with_PseudoRel
15 Q0 2877 13 0.767903 TfIdf_with_PseudoRel
15 Q0 2716 14 0.730027 TfIdf_with_PseudoRel
15 Q0 2897 15 0.692499 TfIdf_with_PseudoRel
15 Q0 2375 16 0.690767 TfIdf_with_PseudoRel
15 Q0 2767 17 0.651261 TfIdf_with_PseudoRel
15 Q0 2542 18 0.630992 TfIdf_with_PseudoRel
15 Q0 2142 19 0.623954 TfIdf_with_PseudoRel
15 Q0 2870 20 0.623869 TfIdf_with_PseudoRel
15 Q0 3054 21 0.594694 TfIdf_with_PseudoRel
15 Q0 2944 22 0.586953 TfIdf_with_PseudoRel
15 Q0 1719 23 0.582565 TfIdf_with_PseudoRel
15 Q0 3077 24 0.578425 TfIdf_with_PseudoRel
15 Q0 3057 25 0.577133 TfIdf_with_PseudoRel
15 Q0 2464 26 0.569097 TfIdf_with_PseudoRel
15 Q0 1827 27 0.566447 TfIdf_with_PseudoRel
15 Q0 2065 28 0.551891 TfIdf_with_PseudoRel
15 Q0 104 29 0.543154 TfIdf_with_PseudoRel
15 Q0 2883 30 0.533983 TfIdf_with_PseudoRel
15 Q0 2699 31 0.530595 TfIdf_with_PseudoRel
15 Q0 2437 32 0.527705 TfIdf_with_PseudoRel
15 Q0 2188 33 0.517965 TfIdf_with_PseudoRel
15 Q0 1366 34 0.516752 TfIdf_with_PseudoRel
15 Q0 2739 35 0.516525 TfIdf_with_PseudoRel
15 Q0 1856 36 0.514567 TfIdf_with_PseudoRel
15 Q0 1752 37 0.512888 TfIdf_with_PseudoRel
15 Q0 1938 38 0.510220 TfIdf_with_PseudoRel
15 Q0 2245 39 0.502526 TfIdf_with_PseudoRel
15 Q0 1855 40 0.500338 TfIdf_with_PseudoRel
15 Q0 1223 41 0.496023 TfIdf_with_PseudoRel
15 Q0 3087 42 0.492667 TfIdf_with_PseudoRel
15 Q0 2003 43 0.489651 TfIdf_with_PseudoRel
15 Q0 1162 44 0.482684 TfIdf_with_PseudoRel
15 Q0 1542 45 0.482400 TfIdf_with_PseudoRel
15 Q0 2433 46 0.479797 TfIdf_with_PseudoRel
15 Q0 2050 47 0.477415 TfIdf_with_PseudoRel
15 Q0 2628 48 0.472274 TfIdf_with_PseudoRel
15 Q0 1885 49 0.468069 TfIdf_with_PseudoRel
15 Q0 1404 50 0.466679 TfIdf_with_PseudoRel
15 Q0 3018 51 0.462661 TfIdf_with_PseudoRel
15 Q0 2680 52 0.462214 TfIdf_with_PseudoRel
15 Q0 2616 53 0.461622 TfIdf_with_PseudoRel
15 Q0 2253 54 0.455737 TfIdf_with_PseudoRel
15 Q0 2537 55 0.453883 TfIdf_with_PseudoRel
15 Q0 1908 56 0.452032 TfIdf_with_PseudoRel
15 Q0 1454 57 0.451945 TfIdf_with_PseudoRel
15 Q0 1989 58 0.447450 TfIdf_with_PseudoRel
15 Q0 2904 59 0.436522 TfIdf_with_PseudoRel
15 Q0 2218 60 0.435137 TfIdf_with_PseudoRel
15 Q0 2959 61 0.430925 TfIdf_with_PseudoRel
15 Q0 2178 62 0.425263 TfIdf_with_PseudoRel
15 Q0 2060 63 0.423052 TfIdf_with_PseudoRel
15 Q0 2423 64 0.420504 TfIdf_with_PseudoRel
15 Q0 2127 65 0.416579 TfIdf_with_PseudoRel
15 Q0 1680 66 0.412114 TfIdf_with_PseudoRel
15 Q0 2719 67 0.405870 TfIdf_with_PseudoRel
15 Q0 2906 68 0.405590 TfIdf_with_PseudoRel
15 Q0 2836 69 0.405017 TfIdf_with_PseudoRel
15 Q0 1928 70 0.402404 TfIdf_with_PseudoRel
15 Q0 2092 71 0.402402 TfIdf_with_PseudoRel
15 Q0 2246 72 0.399996 TfIdf_with_PseudoRel
15 Q0 2786 73 0.399719 TfIdf_with_PseudoRel
15 Q0 1788 74 0.397932 TfIdf_with_PseudoRel
15 Q0 2971 75 0.397924 TfIdf_with_PseudoRel
15 Q0 2903 76 0.396342 TfIdf_with_PseudoRel
15 Q0 1665 77 0.396128 TfIdf_with_PseudoRel
15 Q0 1792 78 0.395526 TfIdf_with_PseudoRel
15 Q0 2208 79 0.394887 TfIdf_with_PseudoRel
15 Q0 2535 80 0.393388 TfIdf_with_PseudoRel
15 Q0 1188 81 0.391301 TfIdf_with_PseudoRel
15 Q0 2953 82 0.391177 TfIdf_with_PseudoRel
15 Q0 1591 83 0.389479 TfIdf_with_PseudoRel
15 Q0 616 84 0.384621 TfIdf_with_PseudoRel
15 Q0 1807 85 0.383978 TfIdf_with_PseudoRel
15 Q0 2314 86 0.381544 TfIdf_with_PseudoRel
15 Q0 637 87 0.379662 TfIdf_with_PseudoRel
15 Q0 1647 88 0.378582 TfIdf_with_PseudoRel
15 Q0 2061 89 0.374838 TfIdf_with_PseudoRel
15 Q0 2652 90 0.374531 TfIdf_with_PseudoRel
15 Q0 2388 91 0.372083 TfIdf_with_PseudoRel
15 Q0 2807 92 0.371553 TfIdf_with_PseudoRel
15 Q0 2951 93 0.369249 TfIdf_with_PseudoRel
15 Q0 2943 94 0.369024 TfIdf_with_PseudoRel
15 Q0 1679 95 0.368885 TfIdf_with_PseudoRel
15 Q0 1455 96 0.367842 TfIdf_with_PseudoRel
15 Q0 2715 97 0.366995 TfIdf_with_PseudoRel
15 Q0 1572 98 0.366821 TfIdf_with_PseudoRel
15 Q0 1886 99 0.364236 TfIdf_with_PseudoRel
15 Q0 1961 100 0.363147 TfIdf_with_PseudoRel
