query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
43 Q0 1771 1 1.824608 TfIdf_with_PseudoRel
43 Q0 2569 2 1.198357 TfIdf_with_PseudoRel
43 Q0 1366 3 1.158720 TfIdf_with_PseudoRel
43 Q0 3130 4 1.134075 TfIdf_with_PseudoRel
43 Q0 1844 5 1.110287 TfIdf_with_PseudoRel
43 Q0 2746 6 1.092037 TfIdf_with_PseudoRel
43 Q0 3046 7 0.840270 TfIdf_with_PseudoRel
43 Q0 2852 8 0.643624 TfIdf_with_PseudoRel
43 Q0 3077 9 0.614669 TfIdf_with_PseudoRel
43 Q0 1404 10 0.613414 TfIdf_with_PseudoRel
43 Q0 3098 11 0.608505 TfIdf_with_PseudoRel
43 Q0 2538 12 0.607943 TfIdf_with_PseudoRel
43 Q0 1927 13 0.574071 TfIdf_with_PseudoRel
43 Q0 2054 14 0.548427 TfIdf_with_PseudoRel
43 Q0 2847 15 0.545111 TfIdf_with_PseudoRel
43 Q0 3125 16 0.543088 TfIdf_with_PseudoRel
43 Q0 1747 17 0.537281 TfIdf_with_PseudoRel
43 Q0 2113 18 0.512284 TfIdf_with_PseudoRel
43 Q0 2899 19 0.511610 TfIdf_with_PseudoRel
43 Q0 2187 20 0.505413 TfIdf_with_PseudoRel
43 Q0 1665 21 0.501583 TfIdf_with_PseudoRel
43 Q0 2494 22 0.500715 TfIdf_with_PseudoRel
43 Q0 1680 23 0.499485 TfIdf_with_PseudoRel
43 Q0 2580 24 0.498439 TfIdf_with_PseudoRel
43 Q0 2181 25 0.496842 TfIdf_with_PseudoRel
43 Q0 1741 26 0.496729 TfIdf_with_PseudoRel
43 Q0 1764 27 0.486533 TfIdf_with_PseudoRel
43 Q0 2341 28 0.484510 TfIdf_with_PseudoRel
43 Q0 3100 29 0.483898 TfIdf_with_PseudoRel
43 Q0 1003 30 0.481117 TfIdf_with_PseudoRel
43 Q0 2903 31 0.480546 TfIdf_with_PseudoRel
43 Q0 2812 32 0.478243 TfIdf_with_PseudoRel
43 Q0 1951 33 0.469589 TfIdf_with_PseudoRel
43 Q0 2479 34 0.466489 TfIdf_with_PseudoRel
43 Q0 2893 35 0.461150 TfIdf_with_PseudoRel
43 Q0 1381 36 0.452820 TfIdf_with_PseudoRel
43 Q0 2163 37 0.449497 TfIdf_with_PseudoRel
43 Q0 1591 38 0.445735 TfIdf_with_PseudoRel
43 Q0 1659 39 0.443242 TfIdf_with_PseudoRel
43 Q0 2485 40 0.441721 TfIdf_with_PseudoRel
43 Q0 2820 41 0.440444 TfIdf_with_PseudoRel
43 Q0 2310 42 0.433744 TfIdf_with_PseudoRel
43 Q0 2402 43 0.431754 TfIdf_with_PseudoRel
43 Q0 1769 44 0.427724 TfIdf_with_PseudoRel
43 Q0 3117 45 0.421023 TfIdf_with_PseudoRel
43 Q0 1543 46 0.419081 TfIdf_with_PseudoRel
43 Q0 2823 47 0.414720 TfIdf_with_PseudoRel
43 Q0 2105 48 0.414654 TfIdf_with_PseudoRel
43 Q0 2924 49 0.412938 TfIdf_with_PseudoRel
43 Q0 2749 50 0.412242 TfIdf_with_PseudoRel
43 Q0 1654 51 0.411532 TfIdf_with_PseudoRel
43 Q0 2947 52 0.409884 TfIdf_with_PseudoRel
43 Q0 2261 53 0.407899 TfIdf_with_PseudoRel
43 Q0 2035 54 0.406679 TfIdf_with_PseudoRel
43 Q0 2147 55 0.406268 TfIdf_with_PseudoRel
43 Q0 2556 56 0.404971 TfIdf_with_PseudoRel
43 Q0 1678 57 0.400030 TfIdf_with_PseudoRel
43 Q0 2215 58 0.397892 TfIdf_with_PseudoRel
43 Q0 2916 59 0.394851 TfIdf_with_PseudoRel
43 Q0 2883 60 0.394008 TfIdf_with_PseudoRel
43 Q0 1908 61 0.392578 TfIdf_with_PseudoRel
43 Q0 3049 62 0.390287 TfIdf_with_PseudoRel
43 Q0 2923 63 0.388517 TfIdf_with_PseudoRel
43 Q0 2829 64 0.387909 TfIdf_with_PseudoRel
