query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
24 Q0 2342 1 3.927320 TfIdf_with_PseudoRel
24 Q0 2740 2 2.988265 TfIdf_with_PseudoRel
24 Q0 3043 3 2.698085 TfIdf_with_PseudoRel
24 Q0 2882 4 2.377065 TfIdf_with_PseudoRel
24 Q0 1846 5 2.322651 TfIdf_with_PseudoRel
24 Q0 3128 6 2.078143 TfIdf_with_PseudoRel
24 Q0 2376 7 1.901308 TfIdf_with_PseudoRel
24 Q0 2320 8 1.279603 TfIdf_with_PseudoRel
24 Q0 2378 9 1.237382 TfIdf_with_PseudoRel
24 Q0 1749 10 1.180964 TfIdf_with_PseudoRel
24 Q0 3141 11 1.170076 TfIdf_with_PseudoRel
24 Q0 1748 12 1.112121 TfIdf_with_PseudoRel
24 Q0 3082 13 1.017218 TfIdf_with_PseudoRel
24 Q0 1135 14 1.016699 TfIdf_with_PseudoRel
24 Q0 2080 15 1.005862 TfIdf_with_PseudoRel
24 Q0 1747 16 0.966775 TfIdf_with_PseudoRel
24 Q0 1828 17 0.959833 TfIdf_with_PseudoRel
24 Q0 1928 18 0.913142 TfIdf_with_PseudoRel
24 Q0 2920 19 0.901158 TfIdf_with_PseudoRel
24 Q0 3039 20 0.898002 TfIdf_with_PseudoRel
24 Q0 2379 21 0.867182 TfIdf_with_PseudoRel
24 Q0 2851 22 0.856070 TfIdf_with_PseudoRel
24 Q0 2912 23 0.851672 TfIdf_with_PseudoRel
24 Q0 2371 24 0.850328 TfIdf_with_PseudoRel
24 Q0 3073 25 0.802830 TfIdf_with_PseudoRel
24 Q0 2046 26 0.797960 TfIdf_with_PseudoRel
24 Q0 1753 27 0.789549 TfIdf_with_PseudoRel
24 Q0 3072 28 0.774248 TfIdf_with_PseudoRel
24 Q0 3078 29 0.768858 TfIdf_with_PseudoRel
24 Q0 2150 30 0.730437 TfIdf_with_PseudoRel
24 Q0 1853 31 0.726523 TfIdf_with_PseudoRel
24 Q0 2314 32 0.720456 TfIdf_with_PseudoRel
24 Q0 2228 33 0.706576 TfIdf_with_PseudoRel
24 Q0 2522 34 0.699178 TfIdf_with_PseudoRel
24 Q0 1272 35 0.687513 TfIdf_with_PseudoRel
24 Q0 2859 36 0.682686 TfIdf_with_PseudoRel
24 Q0 1591 37 0.675970 TfIdf_with_PseudoRel
24 Q0 1698 38 0.675572 TfIdf_with_PseudoRel
24 Q0 2629 39 0.675420 TfIdf_with_PseudoRel
24 Q0 1518 40 0.671213 TfIdf_with_PseudoRel
24 Q0 1680 41 0.670984 TfIdf_with_PseudoRel
24 Q0 3068 42 0.669695 TfIdf_with_PseudoRel
24 Q0 1696 43 0.669382 TfIdf_with_PseudoRel
24 Q0 2723 44 0.668591 TfIdf_with_PseudoRel
24 Q0 1410 45 0.663301 TfIdf_with_PseudoRel
24 Q0 2597 46 0.655637 TfIdf_with_PseudoRel
24 Q0 3087 47 0.655334 TfIdf_with_PseudoRel
24 Q0 2406 48 0.655231 TfIdf_with_PseudoRel
24 Q0 3064 49 0.644589 TfIdf_with_PseudoRel
24 Q0 2188 50 0.630086 TfIdf_with_PseudoRel
24 Q0 2372 51 0.628564 TfIdf_with_PseudoRel
24 Q0 3137 52 0.628234 TfIdf_with_PseudoRel
24 Q0 2396 53 0.624812 TfIdf_with_PseudoRel
