query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
14 Q0 2876 1 1.808009 TfIdf_with_PseudoRel
14 Q0 2882 2 1.691222 TfIdf_with_PseudoRel
14 Q0 2289 3 1.491382 TfIdf_with_PseudoRel
14 Q0 2902 4 1.440327 TfIdf_with_PseudoRel
14 Q0 3011 5 1.384707 TfIdf_with_PseudoRel
14 Q0 3087 6 1.139726 TfIdf_with_PseudoRel
14 Q0 1724 7 1.033065 TfIdf_with_PseudoRel
14 Q0 2181 8 0.947924 TfIdf_with_PseudoRel
14 Q0 2263 9 0.850255 TfIdf_with_PseudoRel
14 Q0 2767 10 0.782223 TfIdf_with_PseudoRel
14 Q0 2598 11 0.777013 TfIdf_with_PseudoRel
14 Q0 2053 12 0.734786 TfIdf_with_PseudoRel
14 Q0 3112 13 0.722669 TfIdf_with_PseudoRel
14 Q0 2716 14 0.691787 TfIdf_with_PseudoRel
14 Q0 2957 15 0.686417 TfIdf_with_PseudoRel
14 Q0 1924 16 0.683979 TfIdf_with_PseudoRel
14 Q0 2959 17 0.651605 TfIdf_with_PseudoRel
14 Q0 3164 18 0.636026 TfIdf_with_PseudoRel
14 Q0 2163 19 0.633625 TfIdf_with_PseudoRel
14 Q0 2679 20 0.632978 TfIdf_with_PseudoRel
14 Q0 2852 21 0.625141 TfIdf_with_PseudoRel
14 Q0 2254 22 0.614556 TfIdf_with_PseudoRel
14 Q0 2273 23 0.611903 TfIdf_with_PseudoRel
14 Q0 2314 24 0.611667 TfIdf_with_PseudoRel
14 Q0 2479 25 0.595754 TfIdf_with_PseudoRel
14 Q0 2593 26 0.595148 TfIdf_with_PseudoRel
14 Q0 2283 27 0.592629 TfIdf_with_PseudoRel
14 Q0 2856 28 0.591666 TfIdf_with_PseudoRel
14 Q0 2816 29 0.583382 TfIdf_with_PseudoRel
14 Q0 2817 30 0.574647 TfIdf_with_PseudoRel
14 Q0 3134 31 0.571360 TfIdf_with_PseudoRel
14 Q0 3006 32 0.570310 TfIdf_with_PseudoRel
14 Q0 2715 33 0.569855 TfIdf_with_PseudoRel
14 Q0 2884 34 0.564601 TfIdf_with_PseudoRel
14 Q0 2484 35 0.563001 TfIdf_with_PseudoRel
14 Q0 1752 36 0.561632 TfIdf_with_PseudoRel
14 Q0 2146 37 0.561617 TfIdf_with_PseudoRel
14 Q0 1747 38 0.561328 TfIdf_with_PseudoRel
14 Q0 2893 39 0.559334 TfIdf_with_PseudoRel
14 Q0 2372 40 0.557058 TfIdf_with_PseudoRel
14 Q0 2406 41 0.554589 TfIdf_with_PseudoRel
14 Q0 2950 42 0.548870 TfIdf_with_PseudoRel
14 Q0 2198 43 0.548727 TfIdf_with_PseudoRel
14 Q0 2669 44 0.526103 TfIdf_with_PseudoRel
14 Q0 2911 45 0.525020 TfIdf_with_PseudoRel
14 Q0 2106 46 0.524522 TfIdf_with_PseudoRel
