query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
11 Q0 3077 1 4.648332 TfIdf_with_PseudoRel
11 Q0 2316 2 2.452140 TfIdf_with_PseudoRel
11 Q0 1366 3 2.181819 TfIdf_with_PseudoRel
11 Q0 2406 4 2.047087 TfIdf_with_PseudoRel
11 Q0 1098 5 1.903247 TfIdf_with_PseudoRel
11 Q0 3057 6 1.637775 TfIdf_with_PseudoRel
11 Q0 2198 7 1.608226 TfIdf_with_PseudoRel
11 Q0 2705 8 1.603063 TfIdf_with_PseudoRel
11 Q0 2906 9 1.594401 TfIdf_with_PseudoRel
11 Q0 1703 10 1.584696 TfIdf_with_PseudoRel
11 Q0 2314 11 1.577212 TfIdf_with_PseudoRel
11 Q0 3150 12 1.548655 TfIdf_with_PseudoRel
11 Q0 2717 13 1.441224 TfIdf_with_PseudoRel
11 Q0 1470 14 1.306063 TfIdf_with_PseudoRel
11 Q0 2317 15 1.276255 TfIdf_with_PseudoRel
11 Q0 2645 16 1.257027 TfIdf_with_PseudoRel
11 Q0 2699 17 1.135219 TfIdf_with_PseudoRel
11 Q0 2046 18 1.131855 TfIdf_with_PseudoRel
11 Q0 1162 19 1.121027 TfIdf_with_PseudoRel
11 Q0 2971 20 1.096863 TfIdf_with_PseudoRel
11 Q0 3105 21 1.067702 TfIdf_with_PseudoRel
11 Q0 2305 22 1.034435 TfIdf_with_PseudoRel
11 Q0 1788 23 1.024347 TfIdf_with_PseudoRel
11 Q0 1485 24 1.021202 TfIdf_with_PseudoRel
11 Q0 1747 25 1.002436 TfIdf_with_PseudoRel
11 Q0 2060 26 1.002211 TfIdf_with_PseudoRel
11 Q0 1835 27 0.996825 TfIdf_with_PseudoRel
11 Q0 2651 28 0.987801 TfIdf_with_PseudoRel
11 Q0 2138 29 0.983525 TfIdf_with_PseudoRel
11 Q0 2898 30 0.976237 TfIdf_with_PseudoRel
11 Q0 1454 31 0.946897 TfIdf_with_PseudoRel
11 Q0 2739 32 0.945757 TfIdf_with_PseudoRel
11 Q0 2959 33 0.943420 TfIdf_with_PseudoRel
11 Q0 2254 34 0.927932 TfIdf_with_PseudoRel
11 Q0 2003 35 0.924412 TfIdf_with_PseudoRel
11 Q0 2939 36 0.923971 TfIdf_with_PseudoRel
11 Q0 2603 37 0.922241 TfIdf_with_PseudoRel
11 Q0 1135 38 0.909761 TfIdf_with_PseudoRel
11 Q0 3148 39 0.908749 TfIdf_with_PseudoRel
11 Q0 2652 40 0.907813 TfIdf_with_PseudoRel
11 Q0 2470 41 0.886323 TfIdf_with_PseudoRel
11 Q0 2178 42 0.881882 TfIdf_with_PseudoRel
11 Q0 2873 43 0.866309 TfIdf_with_PseudoRel
11 Q0 2710 44 0.864122 TfIdf_with_PseudoRel
11 Q0 2842 45 0.859308 TfIdf_with_PseudoRel
11 Q0 1188 46 0.851742 TfIdf_with_PseudoRel
11 Q0 2246 47 0.831582 TfIdf_with_PseudoRel
11 Q0 1852 48 0.826933 TfIdf_with_PseudoRel
11 Q0 2931 49 0.820230 TfIdf_with_PseudoRel
11 Q0 2593 50 0.807725 TfIdf_with_PseudoRel
11 Q0 616 51 0.805074 TfIdf_with_PseudoRel
11 Q0 2527 52 0.804052 TfIdf_with_PseudoRel
11 Q0 2716 53 0.799195 TfIdf_with_PseudoRel
11 Q0 2922 54 0.773034 TfIdf_with_PseudoRel
11 Q0 2546 55 0.763301 TfIdf_with_PseudoRel
11 Q0 1856 56 0.752010 TfIdf_with_PseudoRel
11 Q0 1588 57 0.750573 TfIdf_with_PseudoRel
11 Q0 2718 58 0.747788 TfIdf_with_PseudoRel
11 Q0 2937 59 0.742437 TfIdf_with_PseudoRel
11 Q0 1923 60 0.722675 TfIdf_with_PseudoRel
11 Q0 2081 61 0.722189 TfIdf_with_PseudoRel
11 Q0 321 62 0.701921 TfIdf_with_PseudoRel
11 Q0 2252 63 0.696328 TfIdf_with_PseudoRel
11 Q0 2940 64 0.695755 TfIdf_with_PseudoRel
11 Q0 3080 65 0.694761 TfIdf_with_PseudoRel
11 Q0 1824 66 0.690410 TfIdf_with_PseudoRel
11 Q0 2091 67 0.683930 TfIdf_with_PseudoRel
11 Q0 1457 68 0.675972 TfIdf_with_PseudoRel
11 Q0 1922 69 0.672629 TfIdf_with_PseudoRel
11 Q0 1937 70 0.671686 TfIdf_with_PseudoRel
11 Q0 1469 71 0.665215 TfIdf_with_PseudoRel
11 Q0 2915 72 0.655824 TfIdf_with_PseudoRel
11 Q0 1066 73 0.654811 TfIdf_with_PseudoRel
11 Q0 1860 74 0.653901 TfIdf_with_PseudoRel
11 Q0 2785 75 0.649048 TfIdf_with_PseudoRel
11 Q0 1959 76 0.635663 TfIdf_with_PseudoRel
11 Q0 1253 77 0.624468 TfIdf_with_PseudoRel
11 Q0 2372 78 0.620783 TfIdf_with_PseudoRel
11 Q0 2148 79 0.613527 TfIdf_with_PseudoRel
11 Q0 1459 80 0.612011 TfIdf_with_PseudoRel
11 Q0 1861 81 0.608323 TfIdf_with_PseudoRel
11 Q0 2320 82 0.603730 TfIdf_with_PseudoRel
11 Q0 1728 83 0.603367 TfIdf_with_PseudoRel
11 Q0 1693 84 0.600810 TfIdf_with_PseudoRel
11 Q0 2264 85 0.596589 TfIdf_with_PseudoRel
11 Q0 696 86 0.596245 TfIdf_with_PseudoRel
11 Q0 1348 87 0.595060 TfIdf_with_PseudoRel
11 Q0 2715 88 0.590701 TfIdf_with_PseudoRel
11 Q0 2882 89 0.590677 TfIdf_with_PseudoRel
11 Q0 2127 90 0.588671 TfIdf_with_PseudoRel
11 Q0 1681 91 0.582970 TfIdf_with_PseudoRel
11 Q0 3087 92 0.581570 TfIdf_with_PseudoRel
11 Q0 2002 93 0.581104 TfIdf_with_PseudoRel
11 Q0 2750 94 0.576257 TfIdf_with_PseudoRel
11 Q0 2644 95 0.575151 TfIdf_with_PseudoRel
11 Q0 2154 96 0.570865 TfIdf_with_PseudoRel
11 Q0 1900 97 0.570865 TfIdf_with_PseudoRel
11 Q0 2887 98 0.568850 TfIdf_with_PseudoRel
11 Q0 2956 99 0.566117 TfIdf_with_PseudoRel
11 Q0 2921 100 0.565088 TfIdf_with_PseudoRel
