query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
5 Q0 2003 1 2.047776 TfIdf_with_PseudoRel
5 Q0 2812 2 1.774327 TfIdf_with_PseudoRel
5 Q0 2035 3 1.601777 TfIdf_with_PseudoRel
5 Q0 1747 4 1.597004 TfIdf_with_PseudoRel
5 Q0 2002 5 1.561554 TfIdf_with_PseudoRel
5 Q0 2145 6 1.377796 TfIdf_with_PseudoRel
5 Q0 2188 7 1.271194 TfIdf_with_PseudoRel
5 Q0 1188 8 1.216581 TfIdf_with_PseudoRel
5 Q0 2753 9 1.129429 TfIdf_with_PseudoRel
5 Q0 2542 10 1.110104 TfIdf_with_PseudoRel
5 Q0 1829 11 1.060141 TfIdf_with_PseudoRel
5 Q0 1742 12 1.033461 TfIdf_with_PseudoRel
5 Q0 3147 13 0.968368 TfIdf_with_PseudoRel
5 Q0 2314 14 0.848373 TfIdf_with_PseudoRel
5 Q0 2379 15 0.832301 TfIdf_with_PseudoRel
5 Q0 1844 16 0.805016 TfIdf_with_PseudoRel
5 Q0 1605 17 0.791967 TfIdf_with_PseudoRel
5 Q0 2718 18 0.781310 TfIdf_with_PseudoRel
5 Q0 2357 19 0.772010 TfIdf_with_PseudoRel
5 Q0 2105 20 0.766842 TfIdf_with_PseudoRel
5 Q0 1435 21 0.760705 TfIdf_with_PseudoRel
5 Q0 1750 22 0.731029 TfIdf_with_PseudoRel
5 Q0 2541 23 0.727808 TfIdf_with_PseudoRel
5 Q0 1827 24 0.723068 TfIdf_with_PseudoRel
5 Q0 2078 25 0.717103 TfIdf_with_PseudoRel
5 Q0 2247 26 0.711133 TfIdf_with_PseudoRel
5 Q0 1698 27 0.701553 TfIdf_with_PseudoRel
5 Q0 1680 28 0.700289 TfIdf_with_PseudoRel
5 Q0 3049 29 0.688660 TfIdf_with_PseudoRel
5 Q0 2230 30 0.687104 TfIdf_with_PseudoRel
5 Q0 3087 31 0.683409 TfIdf_with_PseudoRel
