query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
48 Q0 1771 1 2.221034 TfIdf_with_PseudoRel
48 Q0 3130 2 1.813551 TfIdf_with_PseudoRel
48 Q0 2406 3 1.665195 TfIdf_with_PseudoRel
48 Q0 2046 4 1.619789 TfIdf_with_PseudoRel
48 Q0 2314 5 1.258809 TfIdf_with_PseudoRel
48 Q0 2198 6 1.198145 TfIdf_with_PseudoRel
48 Q0 2593 7 1.074105 TfIdf_with_PseudoRel
48 Q0 1066 8 0.920978 TfIdf_with_PseudoRel
48 Q0 3077 9 0.919457 TfIdf_with_PseudoRel
48 Q0 1922 10 0.911407 TfIdf_with_PseudoRel
48 Q0 2651 11 0.874819 TfIdf_with_PseudoRel
48 Q0 1927 12 0.868787 TfIdf_with_PseudoRel
48 Q0 1677 13 0.799268 TfIdf_with_PseudoRel
48 Q0 2899 14 0.796486 TfIdf_with_PseudoRel
48 Q0 2538 15 0.763373 TfIdf_with_PseudoRel
48 Q0 696 16 0.762629 TfIdf_with_PseudoRel
48 Q0 2765 17 0.739478 TfIdf_with_PseudoRel
48 Q0 2750 18 0.737976 TfIdf_with_PseudoRel
48 Q0 1659 19 0.710153 TfIdf_with_PseudoRel
48 Q0 2325 20 0.689807 TfIdf_with_PseudoRel
48 Q0 1359 21 0.676279 TfIdf_with_PseudoRel
48 Q0 2852 22 0.672451 TfIdf_with_PseudoRel
48 Q0 2060 23 0.671823 TfIdf_with_PseudoRel
48 Q0 2718 24 0.665885 TfIdf_with_PseudoRel
48 Q0 2187 25 0.657497 TfIdf_with_PseudoRel
48 Q0 1470 26 0.650244 TfIdf_with_PseudoRel
48 Q0 2594 27 0.643324 TfIdf_with_PseudoRel
48 Q0 3105 28 0.620297 TfIdf_with_PseudoRel
48 Q0 2452 29 0.620170 TfIdf_with_PseudoRel
48 Q0 2470 30 0.619999 TfIdf_with_PseudoRel
48 Q0 2882 31 0.617712 TfIdf_with_PseudoRel
48 Q0 2717 32 0.617685 TfIdf_with_PseudoRel
48 Q0 2939 33 0.616199 TfIdf_with_PseudoRel
48 Q0 1728 34 0.605140 TfIdf_with_PseudoRel
48 Q0 409 35 0.601695 TfIdf_with_PseudoRel
48 Q0 3103 36 0.597919 TfIdf_with_PseudoRel
48 Q0 2433 37 0.596638 TfIdf_with_PseudoRel
48 Q0 2799 38 0.592607 TfIdf_with_PseudoRel
48 Q0 2178 39 0.592268 TfIdf_with_PseudoRel
48 Q0 2002 40 0.585528 TfIdf_with_PseudoRel
48 Q0 2710 41 0.583564 TfIdf_with_PseudoRel
48 Q0 1747 42 0.579835 TfIdf_with_PseudoRel
48 Q0 1937 43 0.577129 TfIdf_with_PseudoRel
48 Q0 2163 44 0.576810 TfIdf_with_PseudoRel
48 Q0 1654 45 0.570447 TfIdf_with_PseudoRel
48 Q0 2181 46 0.568842 TfIdf_with_PseudoRel
48 Q0 3150 47 0.568216 TfIdf_with_PseudoRel
48 Q0 2823 48 0.565427 TfIdf_with_PseudoRel
48 Q0 2141 49 0.562630 TfIdf_with_PseudoRel
48 Q0 2561 50 0.558554 TfIdf_with_PseudoRel
48 Q0 1959 51 0.557754 TfIdf_with_PseudoRel
48 Q0 2138 52 0.552478 TfIdf_with_PseudoRel
48 Q0 2958 53 0.551827 TfIdf_with_PseudoRel
48 Q0 3031 54 0.551346 TfIdf_with_PseudoRel
48 Q0 2923 55 0.549137 TfIdf_with_PseudoRel
48 Q0 2324 56 0.548842 TfIdf_with_PseudoRel
48 Q0 2906 57 0.547118 TfIdf_with_PseudoRel
48 Q0 2699 58 0.546529 TfIdf_with_PseudoRel
48 Q0 2484 59 0.542930 TfIdf_with_PseudoRel
48 Q0 2147 60 0.542603 TfIdf_with_PseudoRel
48 Q0 2884 61 0.542409 TfIdf_with_PseudoRel
48 Q0 2957 62 0.541892 TfIdf_with_PseudoRel
48 Q0 3003 63 0.530484 TfIdf_with_PseudoRel
48 Q0 1678 64 0.528332 TfIdf_with_PseudoRel
48 Q0 2999 65 0.521956 TfIdf_with_PseudoRel
48 Q0 2940 66 0.519978 TfIdf_with_PseudoRel
48 Q0 1769 67 0.519921 TfIdf_with_PseudoRel
48 Q0 1651 68 0.518492 TfIdf_with_PseudoRel
48 Q0 1098 69 0.516645 TfIdf_with_PseudoRel
48 Q0 2155 70 0.516180 TfIdf_with_PseudoRel
48 Q0 2479 71 0.513902 TfIdf_with_PseudoRel
48 Q0 1476 72 0.512965 TfIdf_with_PseudoRel
48 Q0 3124 73 0.511961 TfIdf_with_PseudoRel
48 Q0 1457 74 0.499298 TfIdf_with_PseudoRel
48 Q0 2451 75 0.498986 TfIdf_with_PseudoRel
48 Q0 972 76 0.498626 TfIdf_with_PseudoRel
48 Q0 2646 77 0.494992 TfIdf_with_PseudoRel
48 Q0 1381 78 0.488385 TfIdf_with_PseudoRel
48 Q0 1828 79 0.486877 TfIdf_with_PseudoRel
48 Q0 2313 80 0.482064 TfIdf_with_PseudoRel
48 Q0 2715 81 0.481963 TfIdf_with_PseudoRel
48 Q0 2667 82 0.478577 TfIdf_with_PseudoRel
48 Q0 1945 83 0.477757 TfIdf_with_PseudoRel
48 Q0 1543 84 0.476848 TfIdf_with_PseudoRel
48 Q0 1695 85 0.476323 TfIdf_with_PseudoRel
48 Q0 2217 86 0.475361 TfIdf_with_PseudoRel
48 Q0 2310 87 0.475078 TfIdf_with_PseudoRel
48 Q0 3010 88 0.474383 TfIdf_with_PseudoRel
48 Q0 1844 89 0.470824 TfIdf_with_PseudoRel
48 Q0 1433 90 0.470219 TfIdf_with_PseudoRel
48 Q0 2832 91 0.468705 TfIdf_with_PseudoRel
48 Q0 2819 92 0.463750 TfIdf_with_PseudoRel
48 Q0 1809 93 0.463389 TfIdf_with_PseudoRel
48 Q0 2592 94 0.462892 TfIdf_with_PseudoRel
48 Q0 1924 95 0.457027 TfIdf_with_PseudoRel
48 Q0 3160 96 0.452664 TfIdf_with_PseudoRel
48 Q0 2930 97 0.451155 TfIdf_with_PseudoRel
48 Q0 2877 98 0.450410 TfIdf_with_PseudoRel
48 Q0 1290 99 0.449421 TfIdf_with_PseudoRel
48 Q0 2092 100 0.448189 TfIdf_with_PseudoRel
