query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
9 Q0 2949 1 3.042081 TfIdf_with_PseudoRel
9 Q0 1685 2 2.936516 TfIdf_with_PseudoRel
9 Q0 1695 3 2.833780 TfIdf_with_PseudoRel
9 Q0 2951 4 2.478366 TfIdf_with_PseudoRel
9 Q0 2197 5 2.467875 TfIdf_with_PseudoRel
9 Q0 2776 6 2.392779 TfIdf_with_PseudoRel
9 Q0 2849 7 2.357040 TfIdf_with_PseudoRel
9 Q0 1928 8 1.868058 TfIdf_with_PseudoRel
9 Q0 2515 9 1.762709 TfIdf_with_PseudoRel
9 Q0 2890 10 1.546040 TfIdf_with_PseudoRel
9 Q0 1261 11 1.456704 TfIdf_with_PseudoRel
9 Q0 2372 12 1.447756 TfIdf_with_PseudoRel
9 Q0 3032 13 1.316248 TfIdf_with_PseudoRel
9 Q0 3158 14 1.259120 TfIdf_with_PseudoRel
9 Q0 2046 15 1.243494 TfIdf_with_PseudoRel
9 Q0 2371 16 1.152664 TfIdf_with_PseudoRel
9 Q0 2870 17 1.138621 TfIdf_with_PseudoRel
9 Q0 3068 18 1.126060 TfIdf_with_PseudoRel
9 Q0 1844 19 1.109369 TfIdf_with_PseudoRel
9 Q0 1890 20 1.105862 TfIdf_with_PseudoRel
9 Q0 2969 21 1.060626 TfIdf_with_PseudoRel
9 Q0 2198 22 1.046899 TfIdf_with_PseudoRel
9 Q0 1747 23 1.018697 TfIdf_with_PseudoRel
9 Q0 1989 24 1.007707 TfIdf_with_PseudoRel
9 Q0 1811 25 0.974815 TfIdf_with_PseudoRel
9 Q0 3133 26 0.946153 TfIdf_with_PseudoRel
9 Q0 2406 27 0.937697 TfIdf_with_PseudoRel
9 Q0 1680 28 0.936220 TfIdf_with_PseudoRel
9 Q0 1723 29 0.935582 TfIdf_with_PseudoRel
9 Q0 3076 30 0.920079 TfIdf_with_PseudoRel
9 Q0 2892 31 0.913403 TfIdf_with_PseudoRel
9 Q0 2988 32 0.880247 TfIdf_with_PseudoRel
9 Q0 3082 33 0.872639 TfIdf_with_PseudoRel
9 Q0 1846 34 0.857791 TfIdf_with_PseudoRel
9 Q0 3070 35 0.857550 TfIdf_with_PseudoRel
9 Q0 1745 36 0.856112 TfIdf_with_PseudoRel
9 Q0 1922 37 0.831782 TfIdf_with_PseudoRel
9 Q0 2479 38 0.810597 TfIdf_with_PseudoRel
9 Q0 3111 39 0.805910 TfIdf_with_PseudoRel
9 Q0 2882 40 0.793464 TfIdf_with_PseudoRel
9 Q0 2314 41 0.780374 TfIdf_with_PseudoRel
9 Q0 3137 42 0.779534 TfIdf_with_PseudoRel
9 Q0 441 43 0.765692 TfIdf_with_PseudoRel
9 Q0 3043 44 0.759114 TfIdf_with_PseudoRel
9 Q0 1366 45 0.755545 TfIdf_with_PseudoRel
9 Q0 3038 46 0.753070 TfIdf_with_PseudoRel
9 Q0 3011 47 0.752298 TfIdf_with_PseudoRel
9 Q0 2721 48 0.739138 TfIdf_with_PseudoRel
9 Q0 2852 49 0.738571 TfIdf_with_PseudoRel
9 Q0 3040 50 0.735704 TfIdf_with_PseudoRel
9 Q0 2712 51 0.719288 TfIdf_with_PseudoRel
9 Q0 1728 52 0.716865 TfIdf_with_PseudoRel
9 Q0 2424 53 0.711069 TfIdf_with_PseudoRel
9 Q0 1889 54 0.681129 TfIdf_with_PseudoRel
9 Q0 2188 55 0.679345 TfIdf_with_PseudoRel
9 Q0 2274 56 0.674986 TfIdf_with_PseudoRel
9 Q0 2593 57 0.668026 TfIdf_with_PseudoRel
9 Q0 3148 58 0.646683 TfIdf_with_PseudoRel
9 Q0 3174 59 0.638545 TfIdf_with_PseudoRel
9 Q0 1959 60 0.635379 TfIdf_with_PseudoRel
9 Q0 1591 61 0.634572 TfIdf_with_PseudoRel
9 Q0 3077 62 0.628427 TfIdf_with_PseudoRel
9 Q0 696 63 0.624061 TfIdf_with_PseudoRel
9 Q0 3128 64 0.621461 TfIdf_with_PseudoRel
9 Q0 2358 65 0.616037 TfIdf_with_PseudoRel
9 Q0 3153 66 0.613502 TfIdf_with_PseudoRel
9 Q0 2454 67 0.609948 TfIdf_with_PseudoRel
9 Q0 2812 68 0.600644 TfIdf_with_PseudoRel
9 Q0 1572 69 0.592609 TfIdf_with_PseudoRel
9 Q0 2317 70 0.591463 TfIdf_with_PseudoRel
9 Q0 2894 71 0.591455 TfIdf_with_PseudoRel
9 Q0 2568 72 0.590602 TfIdf_with_PseudoRel
9 Q0 2163 73 0.587077 TfIdf_with_PseudoRel
9 Q0 2798 74 0.573884 TfIdf_with_PseudoRel
9 Q0 2900 75 0.566114 TfIdf_with_PseudoRel
9 Q0 2621 76 0.560893 TfIdf_with_PseudoRel
9 Q0 2749 77 0.558948 TfIdf_with_PseudoRel
9 Q0 2002 78 0.556400 TfIdf_with_PseudoRel
9 Q0 2345 79 0.553938 TfIdf_with_PseudoRel
9 Q0 2319 80 0.552799 TfIdf_with_PseudoRel
9 Q0 1771 81 0.552135 TfIdf_with_PseudoRel
9 Q0 1699 82 0.546533 TfIdf_with_PseudoRel
9 Q0 2985 83 0.541803 TfIdf_with_PseudoRel
9 Q0 2893 84 0.540843 TfIdf_with_PseudoRel
9 Q0 2948 85 0.538033 TfIdf_with_PseudoRel
9 Q0 2622 86 0.536534 TfIdf_with_PseudoRel
9 Q0 1750 87 0.536133 TfIdf_with_PseudoRel
9 Q0 2614 88 0.535050 TfIdf_with_PseudoRel
9 Q0 3090 89 0.532897 TfIdf_with_PseudoRel
9 Q0 3059 90 0.529920 TfIdf_with_PseudoRel
9 Q0 2407 91 0.528609 TfIdf_with_PseudoRel
9 Q0 2111 92 0.524991 TfIdf_with_PseudoRel
9 Q0 1476 93 0.523744 TfIdf_with_PseudoRel
9 Q0 2741 94 0.522048 TfIdf_with_PseudoRel
9 Q0 1856 95 0.520059 TfIdf_with_PseudoRel
9 Q0 3127 96 0.516468 TfIdf_with_PseudoRel
9 Q0 2344 97 0.516194 TfIdf_with_PseudoRel
9 Q0 2740 98 0.515890 TfIdf_with_PseudoRel
9 Q0 3150 99 0.515516 TfIdf_with_PseudoRel
9 Q0 3025 100 0.513529 TfIdf_with_PseudoRel
