query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
7 Q0 3077 1 2.471255 TfIdf_with_PseudoRel
7 Q0 1771 2 1.459302 TfIdf_with_PseudoRel
7 Q0 1665 3 1.365415 TfIdf_with_PseudoRel
7 Q0 2342 4 1.190557 TfIdf_with_PseudoRel
7 Q0 2949 5 1.146366 TfIdf_with_PseudoRel
7 Q0 2289 6 1.121332 TfIdf_with_PseudoRel
7 Q0 3043 7 0.846143 TfIdf_with_PseudoRel
7 Q0 3014 8 0.840000 TfIdf_with_PseudoRel
7 Q0 3130 9 0.796171 TfIdf_with_PseudoRel
7 Q0 3059 10 0.783985 TfIdf_with_PseudoRel
7 Q0 2903 11 0.651168 TfIdf_with_PseudoRel
7 Q0 2851 12 0.602141 TfIdf_with_PseudoRel
7 Q0 2849 13 0.562264 TfIdf_with_PseudoRel
7 Q0 1811 14 0.557016 TfIdf_with_PseudoRel
7 Q0 2865 15 0.556756 TfIdf_with_PseudoRel
7 Q0 2852 16 0.554222 TfIdf_with_PseudoRel
7 Q0 3157 17 0.543604 TfIdf_with_PseudoRel
7 Q0 2871 18 0.542235 TfIdf_with_PseudoRel
7 Q0 1846 19 0.540845 TfIdf_with_PseudoRel
7 Q0 2890 20 0.532974 TfIdf_with_PseudoRel
7 Q0 2181 21 0.531738 TfIdf_with_PseudoRel
7 Q0 3128 22 0.524971 TfIdf_with_PseudoRel
7 Q0 2931 23 0.501873 TfIdf_with_PseudoRel
7 Q0 3148 24 0.501395 TfIdf_with_PseudoRel
7 Q0 2645 25 0.498745 TfIdf_with_PseudoRel
7 Q0 1854 26 0.495910 TfIdf_with_PseudoRel
7 Q0 2740 27 0.490917 TfIdf_with_PseudoRel
7 Q0 2538 28 0.471949 TfIdf_with_PseudoRel
7 Q0 1856 29 0.467103 TfIdf_with_PseudoRel
7 Q0 1135 30 0.466207 TfIdf_with_PseudoRel
7 Q0 2979 31 0.454234 TfIdf_with_PseudoRel
7 Q0 1747 32 0.448476 TfIdf_with_PseudoRel
7 Q0 2317 33 0.442906 TfIdf_with_PseudoRel
7 Q0 2950 34 0.436456 TfIdf_with_PseudoRel
7 Q0 2378 35 0.435229 TfIdf_with_PseudoRel
7 Q0 2283 36 0.433827 TfIdf_with_PseudoRel
7 Q0 1927 37 0.431008 TfIdf_with_PseudoRel
7 Q0 1680 38 0.430493 TfIdf_with_PseudoRel
7 Q0 2902 39 0.424842 TfIdf_with_PseudoRel
7 Q0 3080 40 0.420801 TfIdf_with_PseudoRel
7 Q0 1844 41 0.419862 TfIdf_with_PseudoRel
7 Q0 2479 42 0.419714 TfIdf_with_PseudoRel
7 Q0 2254 43 0.416978 TfIdf_with_PseudoRel
7 Q0 1728 44 0.416134 TfIdf_with_PseudoRel
7 Q0 2314 45 0.415352 TfIdf_with_PseudoRel
7 Q0 2263 46 0.414625 TfIdf_with_PseudoRel
7 Q0 3104 47 0.414005 TfIdf_with_PseudoRel
7 Q0 1924 48 0.412353 TfIdf_with_PseudoRel
7 Q0 2884 49 0.412055 TfIdf_with_PseudoRel
7 Q0 2692 50 0.411696 TfIdf_with_PseudoRel
7 Q0 2273 51 0.402709 TfIdf_with_PseudoRel
7 Q0 3078 52 0.394604 TfIdf_with_PseudoRel
7 Q0 3082 53 0.393958 TfIdf_with_PseudoRel
7 Q0 2732 54 0.393784 TfIdf_with_PseudoRel
7 Q0 2376 55 0.392775 TfIdf_with_PseudoRel
7 Q0 1003 56 0.390700 TfIdf_with_PseudoRel
7 Q0 1366 57 0.389204 TfIdf_with_PseudoRel
7 Q0 1805 58 0.387558 TfIdf_with_PseudoRel
7 Q0 3141 59 0.383749 TfIdf_with_PseudoRel
7 Q0 2899 60 0.383089 TfIdf_with_PseudoRel
7 Q0 2345 61 0.382117 TfIdf_with_PseudoRel
7 Q0 2802 62 0.379980 TfIdf_with_PseudoRel
7 Q0 2972 63 0.379071 TfIdf_with_PseudoRel
7 Q0 1098 64 0.376754 TfIdf_with_PseudoRel
7 Q0 3137 65 0.374563 TfIdf_with_PseudoRel
7 Q0 2320 66 0.374353 TfIdf_with_PseudoRel
7 Q0 1948 67 0.367786 TfIdf_with_PseudoRel
7 Q0 2035 68 0.366056 TfIdf_with_PseudoRel
7 Q0 695 69 0.365435 TfIdf_with_PseudoRel
7 Q0 3006 70 0.363201 TfIdf_with_PseudoRel
7 Q0 1659 71 0.362075 TfIdf_with_PseudoRel
7 Q0 2598 72 0.359760 TfIdf_with_PseudoRel
7 Q0 2325 73 0.359404 TfIdf_with_PseudoRel
7 Q0 1172 74 0.358726 TfIdf_with_PseudoRel
7 Q0 1827 75 0.357084 TfIdf_with_PseudoRel
7 Q0 2943 76 0.357056 TfIdf_with_PseudoRel
7 Q0 2053 77 0.356719 TfIdf_with_PseudoRel
7 Q0 1591 78 0.356488 TfIdf_with_PseudoRel
7 Q0 2147 79 0.353621 TfIdf_with_PseudoRel
7 Q0 3134 80 0.352529 TfIdf_with_PseudoRel
7 Q0 3166 81 0.352100 TfIdf_with_PseudoRel
7 Q0 2746 82 0.350250 TfIdf_with_PseudoRel
7 Q0 2828 83 0.346739 TfIdf_with_PseudoRel
7 Q0 2326 84 0.344377 TfIdf_with_PseudoRel
7 Q0 2580 85 0.344192 TfIdf_with_PseudoRel
7 Q0 2368 86 0.343184 TfIdf_with_PseudoRel
7 Q0 2905 87 0.343134 TfIdf_with_PseudoRel
7 Q0 409 88 0.339220 TfIdf_with_PseudoRel
7 Q0 2111 89 0.338638 TfIdf_with_PseudoRel
7 Q0 3124 90 0.337830 TfIdf_with_PseudoRel
7 Q0 2823 91 0.336026 TfIdf_with_PseudoRel
7 Q0 2407 92 0.335589 TfIdf_with_PseudoRel
7 Q0 2198 93 0.334798 TfIdf_with_PseudoRel
7 Q0 1834 94 0.332394 TfIdf_with_PseudoRel
7 Q0 2470 95 0.330168 TfIdf_with_PseudoRel
7 Q0 2371 96 0.328755 TfIdf_with_PseudoRel
7 Q0 1470 97 0.328734 TfIdf_with_PseudoRel
7 Q0 2344 98 0.325322 TfIdf_with_PseudoRel
7 Q0 2969 99 0.324649 TfIdf_with_PseudoRel
7 Q0 2484 100 0.321010 TfIdf_with_PseudoRel
