query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
25 Q0 2344 1 3.446746 TfIdf_with_PseudoRel
25 Q0 1827 2 2.484959 TfIdf_with_PseudoRel
25 Q0 1719 3 2.276814 TfIdf_with_PseudoRel
25 Q0 2542 4 2.248495 TfIdf_with_PseudoRel
25 Q0 1908 5 2.232033 TfIdf_with_PseudoRel
25 Q0 2812 6 2.098526 TfIdf_with_PseudoRel
25 Q0 1938 7 2.079568 TfIdf_with_PseudoRel
25 Q0 1844 8 2.043242 TfIdf_with_PseudoRel
25 Q0 1792 9 1.997947 TfIdf_with_PseudoRel
25 Q0 2319 10 1.902363 TfIdf_with_PseudoRel
25 Q0 1771 11 1.864819 TfIdf_with_PseudoRel
25 Q0 2375 12 1.763240 TfIdf_with_PseudoRel
25 Q0 2984 13 1.471846 TfIdf_with_PseudoRel
25 Q0 3048 14 1.456255 TfIdf_with_PseudoRel
25 Q0 2535 15 1.372511 TfIdf_with_PseudoRel
25 Q0 1653 16 1.337953 TfIdf_with_PseudoRel
25 Q0 3136 17 1.337262 TfIdf_with_PseudoRel
25 Q0 2318 18 1.273156 TfIdf_with_PseudoRel
25 Q0 1747 19 1.197386 TfIdf_with_PseudoRel
25 Q0 2437 20 1.190693 TfIdf_with_PseudoRel
25 Q0 3130 21 1.186777 TfIdf_with_PseudoRel
25 Q0 2798 22 1.179293 TfIdf_with_PseudoRel
25 Q0 1591 23 1.122385 TfIdf_with_PseudoRel
25 Q0 2188 24 1.101134 TfIdf_with_PseudoRel
25 Q0 2852 25 1.028022 TfIdf_with_PseudoRel
25 Q0 2951 26 1.026219 TfIdf_with_PseudoRel
25 Q0 1572 27 1.023543 TfIdf_with_PseudoRel
25 Q0 2003 28 1.008073 TfIdf_with_PseudoRel
25 Q0 1518 29 1.001732 TfIdf_with_PseudoRel
25 Q0 1680 30 0.992131 TfIdf_with_PseudoRel
25 Q0 2151 31 0.946851 TfIdf_with_PseudoRel
25 Q0 1752 32 0.918704 TfIdf_with_PseudoRel
25 Q0 1750 33 0.905303 TfIdf_with_PseudoRel
25 Q0 2894 34 0.902730 TfIdf_with_PseudoRel
25 Q0 2379 35 0.897314 TfIdf_with_PseudoRel
25 Q0 3072 36 0.889343 TfIdf_with_PseudoRel
25 Q0 2990 37 0.882285 TfIdf_with_PseudoRel
25 Q0 2988 38 0.877969 TfIdf_with_PseudoRel
25 Q0 2741 39 0.869207 TfIdf_with_PseudoRel
25 Q0 2522 40 0.866896 TfIdf_with_PseudoRel
25 Q0 1173 41 0.862224 TfIdf_with_PseudoRel
25 Q0 3089 42 0.858895 TfIdf_with_PseudoRel
25 Q0 2452 43 0.854908 TfIdf_with_PseudoRel
25 Q0 2035 44 0.852927 TfIdf_with_PseudoRel
25 Q0 2902 45 0.840869 TfIdf_with_PseudoRel
25 Q0 2314 46 0.838872 TfIdf_with_PseudoRel
25 Q0 2740 47 0.838383 TfIdf_with_PseudoRel
25 Q0 2669 48 0.831118 TfIdf_with_PseudoRel
25 Q0 1605 49 0.804604 TfIdf_with_PseudoRel
25 Q0 1366 50 0.804065 TfIdf_with_PseudoRel
25 Q0 3077 51 0.800069 TfIdf_with_PseudoRel
25 Q0 2105 52 0.795052 TfIdf_with_PseudoRel
25 Q0 2245 53 0.777936 TfIdf_with_PseudoRel
25 Q0 2882 54 0.769941 TfIdf_with_PseudoRel
25 Q0 2218 55 0.768996 TfIdf_with_PseudoRel
25 Q0 3087 56 0.762088 TfIdf_with_PseudoRel
25 Q0 3070 57 0.757994 TfIdf_with_PseudoRel
25 Q0 3091 58 0.751931 TfIdf_with_PseudoRel
25 Q0 2862 59 0.747234 TfIdf_with_PseudoRel
25 Q0 2765 60 0.732375 TfIdf_with_PseudoRel
25 Q0 2002 61 0.725712 TfIdf_with_PseudoRel
25 Q0 2859 62 0.719852 TfIdf_with_PseudoRel
25 Q0 2017 63 0.717018 TfIdf_with_PseudoRel
25 Q0 3153 64 0.705632 TfIdf_with_PseudoRel
25 Q0 2479 65 0.692884 TfIdf_with_PseudoRel
25 Q0 1927 66 0.689725 TfIdf_with_PseudoRel
