query_id Q0 docid rank TfIdf_with_PseudoRel_score system_name
20 Q0 2289 1 3.424237 TfIdf_with_PseudoRel
20 Q0 1847 2 2.480628 TfIdf_with_PseudoRel
20 Q0 2368 3 2.457506 TfIdf_with_PseudoRel
20 Q0 2484 4 2.143593 TfIdf_with_PseudoRel
20 Q0 2177 5 2.077513 TfIdf_with_PseudoRel
20 Q0 3115 6 1.937607 TfIdf_with_PseudoRel
20 Q0 3139 7 1.473007 TfIdf_with_PseudoRel
20 Q0 2490 8 1.459488 TfIdf_with_PseudoRel
20 Q0 2695 9 1.395506 TfIdf_with_PseudoRel
20 Q0 1961 10 1.377012 TfIdf_with_PseudoRel
20 Q0 2986 11 1.356981 TfIdf_with_PseudoRel
20 Q0 2630 12 1.296162 TfIdf_with_PseudoRel
20 Q0 3152 13 1.243098 TfIdf_with_PseudoRel
20 Q0 2178 14 1.178458 TfIdf_with_PseudoRel
20 Q0 2015 15 1.147411 TfIdf_with_PseudoRel
20 Q0 2883 16 1.080787 TfIdf_with_PseudoRel
20 Q0 2052 17 1.029402 TfIdf_with_PseudoRel
20 Q0 1504 18 1.020234 TfIdf_with_PseudoRel
20 Q0 2980 19 0.935404 TfIdf_with_PseudoRel
20 Q0 3018 20 0.933710 TfIdf_with_PseudoRel
20 Q0 2059 21 0.918214 TfIdf_with_PseudoRel
20 Q0 1836 22 0.884855 TfIdf_with_PseudoRel
20 Q0 2290 23 0.872336 TfIdf_with_PseudoRel
20 Q0 3124 24 0.853827 TfIdf_with_PseudoRel
20 Q0 1924 25 0.851080 TfIdf_with_PseudoRel
20 Q0 2701 26 0.839578 TfIdf_with_PseudoRel
20 Q0 1936 27 0.817430 TfIdf_with_PseudoRel
20 Q0 2483 28 0.788063 TfIdf_with_PseudoRel
20 Q0 3041 29 0.782602 TfIdf_with_PseudoRel
20 Q0 2568 30 0.782580 TfIdf_with_PseudoRel
20 Q0 2769 31 0.780064 TfIdf_with_PseudoRel
20 Q0 2254 32 0.774591 TfIdf_with_PseudoRel
20 Q0 2697 33 0.730804 TfIdf_with_PseudoRel
20 Q0 3156 34 0.714895 TfIdf_with_PseudoRel
20 Q0 2722 35 0.711948 TfIdf_with_PseudoRel
20 Q0 3096 36 0.699087 TfIdf_with_PseudoRel
20 Q0 2081 37 0.696143 TfIdf_with_PseudoRel
20 Q0 2340 38 0.654004 TfIdf_with_PseudoRel
20 Q0 2283 39 0.645944 TfIdf_with_PseudoRel
20 Q0 1683 40 0.642220 TfIdf_with_PseudoRel
20 Q0 2554 41 0.641811 TfIdf_with_PseudoRel
20 Q0 3008 42 0.637293 TfIdf_with_PseudoRel
20 Q0 3085 43 0.632208 TfIdf_with_PseudoRel
20 Q0 2619 44 0.630558 TfIdf_with_PseudoRel
20 Q0 2430 45 0.629340 TfIdf_with_PseudoRel
20 Q0 2877 46 0.626579 TfIdf_with_PseudoRel
