query_id Q0 docid rank CosineSim_score system_name
60 Q0 2967 1 0.146388 CosineSim
60 Q0 3087 2 0.111653 CosineSim
60 Q0 2311 3 0.108862 CosineSim
60 Q0 3026 4 0.107880 CosineSim
60 Q0 2516 5 0.104732 CosineSim
60 Q0 2424 6 0.102230 CosineSim
60 Q0 3142 7 0.101746 CosineSim
60 Q0 695 8 0.100325 CosineSim
60 Q0 1518 9 0.099658 CosineSim
60 Q0 2812 10 0.096922 CosineSim
60 Q0 1750 11 0.096682 CosineSim
60 Q0 2151 12 0.096179 CosineSim
60 Q0 3049 13 0.095939 CosineSim
60 Q0 1572 14 0.093982 CosineSim
60 Q0 1844 15 0.093854 CosineSim
60 Q0 2882 16 0.092719 CosineSim
60 Q0 2816 17 0.092516 CosineSim
60 Q0 1366 18 0.091643 CosineSim
60 Q0 1698 19 0.091546 CosineSim
60 Q0 2988 20 0.090765 CosineSim
60 Q0 3092 21 0.090407 CosineSim
60 Q0 2718 22 0.089432 CosineSim
60 Q0 2716 23 0.088921 CosineSim
60 Q0 3136 24 0.087938 CosineSim
60 Q0 3025 25 0.087388 CosineSim
60 Q0 2876 26 0.087140 CosineSim
60 Q0 698 27 0.086964 CosineSim
60 Q0 2859 28 0.086567 CosineSim
60 Q0 2138 29 0.086292 CosineSim
60 Q0 2738 30 0.085169 CosineSim
60 Q0 2198 31 0.084925 CosineSim
60 Q0 3056 32 0.084892 CosineSim
60 Q0 2396 33 0.084716 CosineSim
60 Q0 3158 34 0.084216 CosineSim
60 Q0 2948 35 0.082341 CosineSim
60 Q0 2358 36 0.082282 CosineSim
60 Q0 2957 37 0.082018 CosineSim
60 Q0 2486 38 0.081802 CosineSim
60 Q0 1409 39 0.081487 CosineSim
60 Q0 2720 40 0.081356 CosineSim
60 Q0 2828 41 0.081121 CosineSim
60 Q0 2715 42 0.080516 CosineSim
60 Q0 2888 43 0.080513 CosineSim
60 Q0 2002 44 0.080206 CosineSim
60 Q0 2375 45 0.080041 CosineSim
60 Q0 3164 46 0.079593 CosineSim
60 Q0 1774 47 0.078813 CosineSim
60 Q0 2817 48 0.077893 CosineSim
60 Q0 3070 49 0.077849 CosineSim
60 Q0 2359 50 0.077714 CosineSim
60 Q0 2710 51 0.077457 CosineSim
60 Q0 2928 52 0.077234 CosineSim
60 Q0 2976 53 0.077172 CosineSim
60 Q0 2625 54 0.077093 CosineSim
60 Q0 2147 55 0.077006 CosineSim
60 Q0 2016 56 0.076771 CosineSim
60 Q0 1962 57 0.076601 CosineSim
60 Q0 1462 58 0.076358 CosineSim
60 Q0 2298 59 0.076345 CosineSim
60 Q0 1754 60 0.076326 CosineSim
60 Q0 3089 61 0.076213 CosineSim
60 Q0 3059 62 0.076166 CosineSim
60 Q0 2740 63 0.076107 CosineSim
60 Q0 1752 64 0.075784 CosineSim
60 Q0 2188 65 0.075545 CosineSim
60 Q0 1515 66 0.075515 CosineSim
60 Q0 2277 67 0.075483 CosineSim
60 Q0 2852 68 0.075410 CosineSim
60 Q0 2669 69 0.074587 CosineSim
60 Q0 1589 70 0.074429 CosineSim
60 Q0 2972 71 0.074366 CosineSim
60 Q0 2379 72 0.074333 CosineSim
60 Q0 2593 73 0.073707 CosineSim
60 Q0 2342 74 0.072947 CosineSim
60 Q0 1199 75 0.072696 CosineSim
60 Q0 1685 76 0.072669 CosineSim
60 Q0 3030 77 0.072658 CosineSim
60 Q0 1695 78 0.072174 CosineSim
60 Q0 3011 79 0.072055 CosineSim
60 Q0 2380 80 0.071936 CosineSim
60 Q0 2319 81 0.071801 CosineSim
60 Q0 2322 82 0.071797 CosineSim
60 Q0 2421 83 0.071716 CosineSim
60 Q0 3127 84 0.071692 CosineSim
60 Q0 2484 85 0.071673 CosineSim
60 Q0 2634 86 0.071177 CosineSim
60 Q0 2771 87 0.070775 CosineSim
60 Q0 2046 88 0.070257 CosineSim
60 Q0 1603 89 0.069780 CosineSim
60 Q0 1959 90 0.069613 CosineSim
60 Q0 3137 91 0.069594 CosineSim
60 Q0 2846 92 0.069368 CosineSim
60 Q0 2951 93 0.069198 CosineSim
60 Q0 1264 94 0.068627 CosineSim
60 Q0 2059 95 0.068389 CosineSim
60 Q0 2786 96 0.068276 CosineSim
60 Q0 1930 97 0.068264 CosineSim
60 Q0 2680 98 0.068040 CosineSim
60 Q0 1309 99 0.067922 CosineSim
60 Q0 2106 100 0.067903 CosineSim
