query_id Q0 docid rank CosineSim_score system_name
31 Q0 1686 1 0.117158 CosineSim
31 Q0 3013 2 0.112523 CosineSim
31 Q0 1144 3 0.108242 CosineSim
31 Q0 2065 4 0.107418 CosineSim
31 Q0 3047 5 0.106650 CosineSim
31 Q0 2142 6 0.106401 CosineSim
31 Q0 2283 7 0.103740 CosineSim
31 Q0 2370 8 0.096848 CosineSim
31 Q0 1839 9 0.094091 CosineSim
31 Q0 1327 10 0.086078 CosineSim
31 Q0 3015 11 0.080926 CosineSim
31 Q0 2231 12 0.080483 CosineSim
31 Q0 2188 13 0.080230 CosineSim
31 Q0 2421 14 0.079295 CosineSim
31 Q0 2674 15 0.077338 CosineSim
31 Q0 2125 16 0.075117 CosineSim
31 Q0 78 17 0.075089 CosineSim
31 Q0 2528 18 0.074933 CosineSim
31 Q0 2051 19 0.074519 CosineSim
31 Q0 1440 20 0.074172 CosineSim
31 Q0 2529 21 0.073780 CosineSim
31 Q0 1891 22 0.072892 CosineSim
31 Q0 1929 23 0.072772 CosineSim
31 Q0 674 24 0.072730 CosineSim
31 Q0 1543 25 0.072679 CosineSim
31 Q0 533 26 0.072219 CosineSim
31 Q0 2893 27 0.071748 CosineSim
31 Q0 2826 28 0.071616 CosineSim
31 Q0 195 29 0.070639 CosineSim
31 Q0 2402 30 0.070213 CosineSim
31 Q0 1741 31 0.069172 CosineSim
31 Q0 615 32 0.067339 CosineSim
31 Q0 2130 33 0.067149 CosineSim
31 Q0 2211 34 0.066630 CosineSim
31 Q0 2484 35 0.066276 CosineSim
31 Q0 2606 36 0.066132 CosineSim
31 Q0 1588 37 0.066075 CosineSim
31 Q0 1424 38 0.066047 CosineSim
31 Q0 2254 39 0.065280 CosineSim
31 Q0 104 40 0.065247 CosineSim
31 Q0 1196 41 0.064790 CosineSim
31 Q0 1233 42 0.064772 CosineSim
31 Q0 2687 43 0.064653 CosineSim
31 Q0 973 44 0.064639 CosineSim
31 Q0 1388 45 0.064561 CosineSim
31 Q0 1108 46 0.064274 CosineSim
31 Q0 2050 47 0.063746 CosineSim
31 Q0 1961 48 0.063151 CosineSim
31 Q0 1350 49 0.063067 CosineSim
31 Q0 2415 50 0.063018 CosineSim
31 Q0 1066 51 0.062807 CosineSim
31 Q0 1664 52 0.062482 CosineSim
31 Q0 1261 53 0.062366 CosineSim
31 Q0 1381 54 0.062302 CosineSim
31 Q0 2248 55 0.061682 CosineSim
31 Q0 2004 56 0.061523 CosineSim
31 Q0 2275 57 0.061509 CosineSim
31 Q0 1272 58 0.061471 CosineSim
31 Q0 1700 59 0.061129 CosineSim
31 Q0 1415 60 0.061103 CosineSim
31 Q0 1846 61 0.060825 CosineSim
31 Q0 1384 62 0.060643 CosineSim
31 Q0 1806 63 0.059926 CosineSim
31 Q0 3198 64 0.059382 CosineSim
31 Q0 2721 65 0.059275 CosineSim
31 Q0 2367 66 0.059262 CosineSim
31 Q0 2054 67 0.059235 CosineSim
31 Q0 730 68 0.059034 CosineSim
31 Q0 894 69 0.058861 CosineSim
31 Q0 2081 70 0.058849 CosineSim
31 Q0 1659 71 0.058710 CosineSim
31 Q0 893 72 0.058702 CosineSim
31 Q0 1154 73 0.058362 CosineSim
31 Q0 329 74 0.058319 CosineSim
31 Q0 1363 75 0.058294 CosineSim
31 Q0 2396 76 0.058288 CosineSim
31 Q0 1652 77 0.058228 CosineSim
31 Q0 1601 78 0.058144 CosineSim
31 Q0 2829 79 0.058066 CosineSim
31 Q0 1359 80 0.057922 CosineSim
31 Q0 1571 81 0.057882 CosineSim
31 Q0 1403 82 0.057762 CosineSim
31 Q0 605 83 0.057740 CosineSim
31 Q0 2787 84 0.057122 CosineSim
31 Q0 1744 85 0.057018 CosineSim
31 Q0 2786 86 0.056937 CosineSim
31 Q0 1456 87 0.056934 CosineSim
31 Q0 1721 88 0.056827 CosineSim
31 Q0 2020 89 0.056638 CosineSim
31 Q0 531 90 0.056440 CosineSim
31 Q0 2702 91 0.056358 CosineSim
31 Q0 3156 92 0.056356 CosineSim
31 Q0 1665 93 0.056144 CosineSim
31 Q0 1855 94 0.056061 CosineSim
31 Q0 1383 95 0.056037 CosineSim
31 Q0 2314 96 0.055397 CosineSim
31 Q0 3059 97 0.055376 CosineSim
31 Q0 1046 98 0.055351 CosineSim
31 Q0 1957 99 0.055175 CosineSim
31 Q0 2092 100 0.055098 CosineSim
