query_id Q0 docid rank CosineSim_score system_name
11 Q0 2699 1 0.221609 CosineSim
11 Q0 1923 2 0.191490 CosineSim
11 Q0 2906 3 0.163111 CosineSim
11 Q0 2717 4 0.157140 CosineSim
11 Q0 1872 5 0.153054 CosineSim
11 Q0 2316 6 0.147479 CosineSim
11 Q0 3148 7 0.146995 CosineSim
11 Q0 2527 8 0.146892 CosineSim
11 Q0 3171 9 0.144058 CosineSim
11 Q0 1903 10 0.138852 CosineSim
11 Q0 2246 11 0.135530 CosineSim
11 Q0 1627 12 0.134525 CosineSim
11 Q0 3150 13 0.127026 CosineSim
11 Q0 281 14 0.122258 CosineSim
11 Q0 2716 15 0.121052 CosineSim
11 Q0 2198 16 0.119800 CosineSim
11 Q0 3080 17 0.119189 CosineSim
11 Q0 1835 18 0.116937 CosineSim
11 Q0 1642 19 0.115035 CosineSim
11 Q0 2091 20 0.113234 CosineSim
11 Q0 2081 21 0.112154 CosineSim
11 Q0 265 22 0.111993 CosineSim
11 Q0 2787 23 0.110044 CosineSim
11 Q0 2320 24 0.110038 CosineSim
11 Q0 724 25 0.108386 CosineSim
11 Q0 2003 26 0.106304 CosineSim
11 Q0 2705 27 0.105853 CosineSim
11 Q0 1861 28 0.103919 CosineSim
11 Q0 3077 29 0.103868 CosineSim
11 Q0 2898 30 0.100200 CosineSim
11 Q0 1472 31 0.098901 CosineSim
11 Q0 2593 32 0.097960 CosineSim
11 Q0 2873 33 0.096578 CosineSim
11 Q0 2542 34 0.095073 CosineSim
11 Q0 2317 35 0.093581 CosineSim
11 Q0 3057 36 0.092767 CosineSim
11 Q0 2603 37 0.092134 CosineSim
11 Q0 1459 38 0.091793 CosineSim
11 Q0 3185 39 0.091405 CosineSim
11 Q0 2826 40 0.089911 CosineSim
11 Q0 2295 41 0.089841 CosineSim
11 Q0 2034 42 0.089439 CosineSim
11 Q0 795 43 0.088440 CosineSim
11 Q0 1552 44 0.087099 CosineSim
11 Q0 651 45 0.086004 CosineSim
11 Q0 1466 46 0.084692 CosineSim
11 Q0 2867 47 0.084572 CosineSim
11 Q0 1179 48 0.084342 CosineSim
11 Q0 1710 49 0.084201 CosineSim
11 Q0 628 50 0.083403 CosineSim
11 Q0 1860 51 0.083263 CosineSim
11 Q0 1852 52 0.082784 CosineSim
11 Q0 1676 53 0.082616 CosineSim
11 Q0 2897 54 0.081443 CosineSim
11 Q0 2814 55 0.081188 CosineSim
11 Q0 1183 56 0.081045 CosineSim
11 Q0 1142 57 0.080905 CosineSim
11 Q0 111 58 0.080846 CosineSim
11 Q0 48 59 0.080735 CosineSim
11 Q0 1073 60 0.080491 CosineSim
11 Q0 205 61 0.080425 CosineSim
11 Q0 1145 62 0.080218 CosineSim
11 Q0 321 63 0.079917 CosineSim
11 Q0 755 64 0.079770 CosineSim
11 Q0 2922 65 0.079466 CosineSim
11 Q0 2651 66 0.079354 CosineSim
11 Q0 1703 67 0.079341 CosineSim
11 Q0 2398 68 0.079098 CosineSim
11 Q0 920 69 0.078624 CosineSim
11 Q0 1188 70 0.078548 CosineSim
11 Q0 3101 71 0.078397 CosineSim
11 Q0 1115 72 0.078220 CosineSim
11 Q0 3123 73 0.078058 CosineSim
11 Q0 1769 74 0.077940 CosineSim
11 Q0 367 75 0.077189 CosineSim
11 Q0 1457 76 0.076645 CosineSim
11 Q0 3130 77 0.076533 CosineSim
11 Q0 1678 78 0.076507 CosineSim
11 Q0 1098 79 0.076242 CosineSim
11 Q0 2406 80 0.076204 CosineSim
11 Q0 252 81 0.075958 CosineSim
11 Q0 1046 82 0.075730 CosineSim
11 Q0 3041 83 0.075376 CosineSim
11 Q0 1485 84 0.075358 CosineSim
11 Q0 731 85 0.075175 CosineSim
11 Q0 1610 86 0.074937 CosineSim
11 Q0 2782 87 0.073894 CosineSim
11 Q0 479 88 0.073846 CosineSim
11 Q0 2645 89 0.073509 CosineSim
11 Q0 1720 90 0.073453 CosineSim
11 Q0 1366 91 0.073317 CosineSim
11 Q0 1306 92 0.073175 CosineSim
11 Q0 1425 93 0.073028 CosineSim
11 Q0 2254 94 0.072972 CosineSim
11 Q0 2621 95 0.072577 CosineSim
11 Q0 2493 96 0.072307 CosineSim
11 Q0 1462 97 0.072208 CosineSim
11 Q0 1643 98 0.071845 CosineSim
11 Q0 1788 99 0.071707 CosineSim
11 Q0 2219 100 0.071703 CosineSim
