query_id Q0 docid rank CosineSim_score system_name
32 Q0 1839 1 0.157019 CosineSim
32 Q0 3139 2 0.151380 CosineSim
32 Q0 2484 3 0.124664 CosineSim
32 Q0 2177 4 0.121724 CosineSim
32 Q0 2630 5 0.116566 CosineSim
32 Q0 2883 6 0.116137 CosineSim
32 Q0 2490 7 0.110854 CosineSim
32 Q0 2289 8 0.110501 CosineSim
32 Q0 3156 9 0.109860 CosineSim
32 Q0 1961 10 0.108620 CosineSim
32 Q0 3018 11 0.108432 CosineSim
32 Q0 2368 12 0.105361 CosineSim
32 Q0 1905 13 0.105203 CosineSim
32 Q0 2980 14 0.104164 CosineSim
32 Q0 1529 15 0.103349 CosineSim
32 Q0 2619 16 0.099676 CosineSim
32 Q0 3040 17 0.099646 CosineSim
32 Q0 1504 18 0.098921 CosineSim
32 Q0 2172 19 0.097986 CosineSim
32 Q0 2290 20 0.095446 CosineSim
32 Q0 2877 21 0.094981 CosineSim
32 Q0 2275 22 0.094449 CosineSim
32 Q0 1899 23 0.092118 CosineSim
32 Q0 1847 24 0.091250 CosineSim
32 Q0 2695 25 0.090528 CosineSim
32 Q0 2052 26 0.089690 CosineSim
32 Q0 2697 27 0.087246 CosineSim
32 Q0 2752 28 0.086730 CosineSim
32 Q0 1791 29 0.086572 CosineSim
32 Q0 2430 30 0.086019 CosineSim
32 Q0 3138 31 0.085841 CosineSim
32 Q0 1145 32 0.085442 CosineSim
32 Q0 2195 33 0.084344 CosineSim
32 Q0 2408 34 0.083657 CosineSim
32 Q0 2763 35 0.083029 CosineSim
32 Q0 2178 36 0.082763 CosineSim
32 Q0 3033 37 0.082699 CosineSim
32 Q0 2059 38 0.082402 CosineSim
32 Q0 3164 39 0.082120 CosineSim
32 Q0 2015 40 0.081291 CosineSim
32 Q0 2461 41 0.080858 CosineSim
32 Q0 1983 42 0.079523 CosineSim
32 Q0 1481 43 0.079414 CosineSim
32 Q0 1172 44 0.079242 CosineSim
32 Q0 2769 45 0.078960 CosineSim
32 Q0 2934 46 0.077836 CosineSim
32 Q0 2986 47 0.077743 CosineSim
32 Q0 3124 48 0.077679 CosineSim
32 Q0 1432 49 0.077628 CosineSim
32 Q0 2161 50 0.077527 CosineSim
32 Q0 2856 51 0.076959 CosineSim
32 Q0 1433 52 0.076955 CosineSim
32 Q0 1563 53 0.076945 CosineSim
32 Q0 2819 54 0.076656 CosineSim
32 Q0 1721 55 0.076438 CosineSim
32 Q0 1934 56 0.076148 CosineSim
32 Q0 2155 57 0.076100 CosineSim
32 Q0 2389 58 0.075863 CosineSim
32 Q0 2701 59 0.075649 CosineSim
32 Q0 2453 60 0.075296 CosineSim
32 Q0 1456 61 0.075052 CosineSim
32 Q0 3125 62 0.074626 CosineSim
32 Q0 1415 63 0.074350 CosineSim
32 Q0 1822 64 0.074154 CosineSim
32 Q0 3085 65 0.072767 CosineSim
32 Q0 2094 66 0.071657 CosineSim
32 Q0 2402 67 0.071497 CosineSim
32 Q0 3100 68 0.071191 CosineSim
32 Q0 2606 69 0.071074 CosineSim
32 Q0 2790 70 0.071008 CosineSim
32 Q0 2247 71 0.070766 CosineSim
32 Q0 2767 72 0.070469 CosineSim
32 Q0 2925 73 0.070197 CosineSim
32 Q0 1727 74 0.070057 CosineSim
32 Q0 2771 75 0.069993 CosineSim
32 Q0 2568 76 0.069912 CosineSim
32 Q0 2081 77 0.069829 CosineSim
32 Q0 2923 78 0.069480 CosineSim
32 Q0 1698 79 0.068781 CosineSim
32 Q0 3153 80 0.068450 CosineSim
32 Q0 2444 81 0.068348 CosineSim
32 Q0 2646 82 0.067906 CosineSim
32 Q0 1924 83 0.067667 CosineSim
32 Q0 3134 84 0.066681 CosineSim
32 Q0 1804 85 0.066442 CosineSim
32 Q0 2523 86 0.066363 CosineSim
32 Q0 2189 87 0.066346 CosineSim
32 Q0 2567 88 0.065535 CosineSim
32 Q0 1957 89 0.065085 CosineSim
32 Q0 2688 90 0.064982 CosineSim
32 Q0 3132 91 0.064796 CosineSim
32 Q0 1935 92 0.064648 CosineSim
32 Q0 1010 93 0.064623 CosineSim
32 Q0 2554 94 0.064488 CosineSim
32 Q0 2972 95 0.064189 CosineSim
32 Q0 2561 96 0.064188 CosineSim
32 Q0 1411 97 0.064144 CosineSim
32 Q0 2950 98 0.064078 CosineSim
32 Q0 1886 99 0.064041 CosineSim
32 Q0 2267 100 0.064021 CosineSim
