query_id Q0 docid rank CosineSim_score system_name
27 Q0 2069 1 0.160688 CosineSim
27 Q0 2297 2 0.137146 CosineSim
27 Q0 1461 3 0.131262 CosineSim
27 Q0 1752 4 0.131252 CosineSim
27 Q0 2406 5 0.120959 CosineSim
27 Q0 2988 6 0.119306 CosineSim
27 Q0 2372 7 0.118973 CosineSim
27 Q0 2689 8 0.118024 CosineSim
27 Q0 2902 9 0.116819 CosineSim
27 Q0 2577 10 0.114662 CosineSim
27 Q0 1753 11 0.112946 CosineSim
27 Q0 3000 12 0.109842 CosineSim
27 Q0 2502 13 0.109295 CosineSim
27 Q0 2818 14 0.108733 CosineSim
27 Q0 1750 15 0.107986 CosineSim
27 Q0 59 16 0.107169 CosineSim
27 Q0 2358 17 0.107162 CosineSim
27 Q0 2311 18 0.105702 CosineSim
27 Q0 2345 19 0.104342 CosineSim
27 Q0 1959 20 0.104064 CosineSim
27 Q0 2262 21 0.103852 CosineSim
27 Q0 3006 22 0.102521 CosineSim
27 Q0 2481 23 0.100880 CosineSim
27 Q0 2583 24 0.099578 CosineSim
27 Q0 3068 25 0.099424 CosineSim
27 Q0 2798 26 0.098793 CosineSim
27 Q0 2867 27 0.098452 CosineSim
27 Q0 2852 28 0.097731 CosineSim
27 Q0 2740 29 0.097414 CosineSim
27 Q0 2479 30 0.096985 CosineSim
27 Q0 2374 31 0.096676 CosineSim
27 Q0 2319 32 0.096200 CosineSim
27 Q0 1657 33 0.095899 CosineSim
27 Q0 1892 34 0.095524 CosineSim
27 Q0 1541 35 0.095465 CosineSim
27 Q0 2669 36 0.095196 CosineSim
27 Q0 84 37 0.095191 CosineSim
27 Q0 1901 38 0.094899 CosineSim
27 Q0 2864 39 0.093786 CosineSim
27 Q0 1728 40 0.092989 CosineSim
27 Q0 1708 41 0.092784 CosineSim
27 Q0 2379 42 0.092682 CosineSim
27 Q0 2357 43 0.092261 CosineSim
27 Q0 86 44 0.091979 CosineSim
27 Q0 2624 45 0.090855 CosineSim
27 Q0 3050 46 0.090399 CosineSim
27 Q0 2796 47 0.090221 CosineSim
27 Q0 2362 48 0.089797 CosineSim
27 Q0 2681 49 0.089723 CosineSim
27 Q0 3011 50 0.089621 CosineSim
27 Q0 1751 51 0.089195 CosineSim
27 Q0 2859 52 0.089017 CosineSim
27 Q0 1247 53 0.088045 CosineSim
27 Q0 1923 54 0.087526 CosineSim
27 Q0 1725 55 0.085637 CosineSim
27 Q0 3067 56 0.085230 CosineSim
27 Q0 2407 57 0.084795 CosineSim
27 Q0 2314 58 0.084503 CosineSim
27 Q0 2668 59 0.084400 CosineSim
27 Q0 2582 60 0.084280 CosineSim
27 Q0 2868 61 0.084096 CosineSim
27 Q0 2378 62 0.083796 CosineSim
27 Q0 1747 63 0.083597 CosineSim
27 Q0 2365 64 0.083224 CosineSim
27 Q0 3028 65 0.083036 CosineSim
27 Q0 3026 66 0.082792 CosineSim
27 Q0 2967 67 0.082276 CosineSim
27 Q0 1924 68 0.081916 CosineSim
27 Q0 1267 69 0.081209 CosineSim
27 Q0 1698 70 0.080357 CosineSim
27 Q0 1456 71 0.079898 CosineSim
27 Q0 155 72 0.079246 CosineSim
27 Q0 2198 73 0.079058 CosineSim
27 Q0 1912 74 0.078130 CosineSim
27 Q0 2622 75 0.077585 CosineSim
27 Q0 2111 76 0.077492 CosineSim
27 Q0 1627 77 0.076806 CosineSim
27 Q0 417 78 0.076489 CosineSim
27 Q0 855 79 0.076449 CosineSim
27 Q0 1642 80 0.076436 CosineSim
27 Q0 2950 81 0.076192 CosineSim
27 Q0 2985 82 0.076183 CosineSim
27 Q0 2500 83 0.076144 CosineSim
27 Q0 2918 84 0.076135 CosineSim
27 Q0 1226 85 0.076095 CosineSim
27 Q0 3092 86 0.076024 CosineSim
27 Q0 2621 87 0.075606 CosineSim
27 Q0 1830 88 0.075587 CosineSim
27 Q0 2151 89 0.075437 CosineSim
27 Q0 2017 90 0.075367 CosineSim
27 Q0 2163 91 0.074950 CosineSim
27 Q0 1748 92 0.074749 CosineSim
27 Q0 856 93 0.074577 CosineSim
27 Q0 1462 94 0.074535 CosineSim
27 Q0 2424 95 0.074066 CosineSim
27 Q0 2482 96 0.073809 CosineSim
27 Q0 2625 97 0.073757 CosineSim
27 Q0 3127 98 0.073631 CosineSim
27 Q0 320 99 0.073316 CosineSim
27 Q0 1810 100 0.073146 CosineSim
