query_id Q0 docid rank CosineSim_score system_name
17 Q0 2495 1 0.152038 CosineSim
17 Q0 1795 2 0.142026 CosineSim
17 Q0 1658 3 0.141032 CosineSim
17 Q0 2464 4 0.138164 CosineSim
17 Q0 2491 5 0.127013 CosineSim
17 Q0 2748 6 0.119295 CosineSim
17 Q0 2253 7 0.112472 CosineSim
17 Q0 1947 8 0.110042 CosineSim
17 Q0 2904 9 0.107866 CosineSim
17 Q0 1655 10 0.106462 CosineSim
17 Q0 3080 11 0.106321 CosineSim
17 Q0 1223 12 0.106253 CosineSim
17 Q0 1134 13 0.105293 CosineSim
17 Q0 195 14 0.105101 CosineSim
17 Q0 2611 15 0.104497 CosineSim
17 Q0 2897 16 0.104372 CosineSim
17 Q0 1289 17 0.098985 CosineSim
17 Q0 1064 18 0.097854 CosineSim
17 Q0 66 19 0.097648 CosineSim
17 Q0 230 20 0.097007 CosineSim
17 Q0 35 21 0.095245 CosineSim
17 Q0 1187 22 0.093640 CosineSim
17 Q0 797 23 0.093419 CosineSim
17 Q0 1414 24 0.092877 CosineSim
17 Q0 1154 25 0.092031 CosineSim
17 Q0 1564 26 0.090934 CosineSim
17 Q0 2835 27 0.090753 CosineSim
17 Q0 3005 28 0.090641 CosineSim
17 Q0 1756 29 0.090262 CosineSim
17 Q0 2133 30 0.089505 CosineSim
17 Q0 3054 31 0.088531 CosineSim
17 Q0 2079 32 0.088312 CosineSim
17 Q0 3171 33 0.088134 CosineSim
17 Q0 1886 34 0.087844 CosineSim
17 Q0 1402 35 0.087648 CosineSim
17 Q0 2586 36 0.086986 CosineSim
17 Q0 1676 37 0.086686 CosineSim
17 Q0 93 38 0.086579 CosineSim
17 Q0 1757 39 0.086049 CosineSim
17 Q0 2533 40 0.085715 CosineSim
17 Q0 1204 41 0.085130 CosineSim
17 Q0 2929 42 0.084881 CosineSim
17 Q0 91 43 0.084655 CosineSim
17 Q0 79 44 0.083806 CosineSim
17 Q0 252 45 0.083149 CosineSim
17 Q0 1231 46 0.082733 CosineSim
17 Q0 1992 47 0.082324 CosineSim
17 Q0 1807 48 0.081950 CosineSim
17 Q0 1362 49 0.081127 CosineSim
17 Q0 2433 50 0.080640 CosineSim
17 Q0 2701 51 0.080127 CosineSim
17 Q0 2858 52 0.079962 CosineSim
17 Q0 1523 53 0.079883 CosineSim
17 Q0 2290 54 0.078693 CosineSim
17 Q0 1275 55 0.078098 CosineSim
17 Q0 2836 56 0.077505 CosineSim
17 Q0 1652 57 0.076891 CosineSim
17 Q0 2944 58 0.076548 CosineSim
17 Q0 2834 59 0.075474 CosineSim
17 Q0 2616 60 0.075435 CosineSim
17 Q0 2964 61 0.075281 CosineSim
17 Q0 2423 62 0.072774 CosineSim
17 Q0 333 63 0.072245 CosineSim
17 Q0 1232 64 0.071695 CosineSim
17 Q0 1065 65 0.071146 CosineSim
17 Q0 48 66 0.071125 CosineSim
17 Q0 1542 67 0.070856 CosineSim
17 Q0 2527 68 0.070699 CosineSim
17 Q0 1783 69 0.070591 CosineSim
17 Q0 2138 70 0.070385 CosineSim
17 Q0 1016 71 0.069047 CosineSim
17 Q0 3066 72 0.068689 CosineSim
17 Q0 3115 73 0.068422 CosineSim
17 Q0 2344 74 0.068395 CosineSim
17 Q0 124 75 0.067539 CosineSim
17 Q0 1387 76 0.067482 CosineSim
17 Q0 1389 77 0.067264 CosineSim
17 Q0 2871 78 0.066978 CosineSim
17 Q0 1852 79 0.066908 CosineSim
17 Q0 1167 80 0.065443 CosineSim
17 Q0 1392 81 0.065342 CosineSim
17 Q0 1922 82 0.065320 CosineSim
17 Q0 3130 83 0.065263 CosineSim
17 Q0 1162 84 0.065069 CosineSim
17 Q0 1066 85 0.065017 CosineSim
17 Q0 2968 86 0.064562 CosineSim
17 Q0 1331 87 0.064233 CosineSim
17 Q0 1062 88 0.064197 CosineSim
17 Q0 2680 89 0.063993 CosineSim
17 Q0 2624 90 0.063988 CosineSim
17 Q0 2552 91 0.063732 CosineSim
17 Q0 693 92 0.063581 CosineSim
17 Q0 1619 93 0.063329 CosineSim
17 Q0 2969 94 0.062955 CosineSim
17 Q0 537 95 0.062858 CosineSim
17 Q0 2812 96 0.062841 CosineSim
17 Q0 241 97 0.062605 CosineSim
17 Q0 1029 98 0.062038 CosineSim
17 Q0 2411 99 0.061920 CosineSim
17 Q0 3173 100 0.061744 CosineSim
