query_id Q0 docid rank CosineSim_score system_name
33 Q0 1954 1 0.112812 CosineSim
33 Q0 2043 2 0.105015 CosineSim
33 Q0 2047 3 0.079345 CosineSim
33 Q0 2695 4 0.078939 CosineSim
33 Q0 1963 5 0.077718 CosineSim
33 Q0 2284 6 0.077686 CosineSim
33 Q0 2335 7 0.075582 CosineSim
33 Q0 2554 8 0.072924 CosineSim
33 Q0 2548 9 0.072155 CosineSim
33 Q0 2697 10 0.072147 CosineSim
33 Q0 3016 11 0.071354 CosineSim
33 Q0 1968 12 0.069753 CosineSim
33 Q0 1707 13 0.067150 CosineSim
33 Q0 2226 14 0.064926 CosineSim
33 Q0 1692 15 0.064175 CosineSim
33 Q0 1423 16 0.064090 CosineSim
33 Q0 2000 17 0.062394 CosineSim
33 Q0 1982 18 0.061370 CosineSim
33 Q0 1809 19 0.061010 CosineSim
33 Q0 1998 20 0.060924 CosineSim
33 Q0 2081 21 0.059981 CosineSim
33 Q0 1990 22 0.059439 CosineSim
33 Q0 2806 23 0.058661 CosineSim
33 Q0 2805 24 0.058419 CosineSim
33 Q0 1147 25 0.057647 CosineSim
33 Q0 2807 26 0.057458 CosineSim
33 Q0 1501 27 0.057007 CosineSim
33 Q0 2261 28 0.056053 CosineSim
33 Q0 2040 29 0.055517 CosineSim
33 Q0 1104 30 0.054807 CosineSim
33 Q0 1143 31 0.054657 CosineSim
33 Q0 2133 32 0.054526 CosineSim
33 Q0 2074 33 0.054404 CosineSim
33 Q0 2281 34 0.054225 CosineSim
33 Q0 1662 35 0.054020 CosineSim
33 Q0 441 36 0.053673 CosineSim
33 Q0 1441 37 0.053074 CosineSim
33 Q0 2887 38 0.052702 CosineSim
33 Q0 3153 39 0.052410 CosineSim
33 Q0 2544 40 0.052292 CosineSim
33 Q0 3085 41 0.052216 CosineSim
33 Q0 1883 42 0.052184 CosineSim
33 Q0 2186 43 0.052118 CosineSim
33 Q0 537 44 0.052061 CosineSim
33 Q0 1363 45 0.052054 CosineSim
33 Q0 2824 46 0.051616 CosineSim
33 Q0 2660 47 0.051455 CosineSim
33 Q0 2214 48 0.051134 CosineSim
33 Q0 2986 49 0.051114 CosineSim
33 Q0 1116 50 0.050958 CosineSim
33 Q0 1298 51 0.049938 CosineSim
33 Q0 2213 52 0.049719 CosineSim
33 Q0 1899 53 0.049640 CosineSim
33 Q0 339 54 0.049534 CosineSim
33 Q0 1347 55 0.049481 CosineSim
33 Q0 2009 56 0.049268 CosineSim
33 Q0 1766 57 0.049089 CosineSim
33 Q0 2119 58 0.048946 CosineSim
33 Q0 1666 59 0.048845 CosineSim
33 Q0 2567 60 0.048217 CosineSim
33 Q0 2929 61 0.048015 CosineSim
33 Q0 1782 62 0.047773 CosineSim
33 Q0 1285 63 0.047525 CosineSim
33 Q0 70 64 0.047510 CosineSim
33 Q0 1876 65 0.047462 CosineSim
33 Q0 1271 66 0.047225 CosineSim
33 Q0 2809 67 0.046925 CosineSim
33 Q0 1135 68 0.046855 CosineSim
33 Q0 2355 69 0.046523 CosineSim
33 Q0 1902 70 0.046509 CosineSim
33 Q0 2266 71 0.046286 CosineSim
33 Q0 2041 72 0.046258 CosineSim
33 Q0 1577 73 0.046204 CosineSim
33 Q0 1636 74 0.046060 CosineSim
33 Q0 2134 75 0.045981 CosineSim
33 Q0 1174 76 0.045778 CosineSim
33 Q0 1946 77 0.045729 CosineSim
33 Q0 3138 78 0.045574 CosineSim
33 Q0 1404 79 0.045551 CosineSim
33 Q0 2787 80 0.045466 CosineSim
33 Q0 1628 81 0.045192 CosineSim
33 Q0 1744 82 0.045147 CosineSim
33 Q0 85 83 0.045111 CosineSim
33 Q0 1999 84 0.045014 CosineSim
33 Q0 2072 85 0.044839 CosineSim
33 Q0 2008 86 0.044700 CosineSim
33 Q0 750 87 0.044693 CosineSim
33 Q0 1658 88 0.044666 CosineSim
33 Q0 3152 89 0.044626 CosineSim
33 Q0 184 90 0.044534 CosineSim
33 Q0 443 91 0.044504 CosineSim
33 Q0 497 92 0.044384 CosineSim
33 Q0 1958 93 0.044297 CosineSim
33 Q0 1274 94 0.044127 CosineSim
33 Q0 1310 95 0.043922 CosineSim
33 Q0 927 96 0.043885 CosineSim
33 Q0 2056 97 0.043838 CosineSim
33 Q0 2098 98 0.043649 CosineSim
33 Q0 3059 99 0.043537 CosineSim
33 Q0 281 100 0.043415 CosineSim
