query_id Q0 docid rank CosineSim_score system_name
1 Q0 1410 1 0.117436 CosineSim
1 Q0 3069 2 0.109979 CosineSim
1 Q0 2319 3 0.108954 CosineSim
1 Q0 1519 4 0.108065 CosineSim
1 Q0 1605 5 0.107640 CosineSim
1 Q0 1161 6 0.103527 CosineSim
1 Q0 1698 7 0.103424 CosineSim
1 Q0 2379 8 0.101158 CosineSim
1 Q0 1642 9 0.100825 CosineSim
1 Q0 2621 10 0.100551 CosineSim
1 Q0 1506 11 0.099275 CosineSim
1 Q0 1033 12 0.098541 CosineSim
1 Q0 2371 13 0.097705 CosineSim
1 Q0 1938 14 0.097354 CosineSim
1 Q0 397 15 0.097345 CosineSim
1 Q0 1523 16 0.097266 CosineSim
1 Q0 1591 17 0.095068 CosineSim
1 Q0 3048 18 0.094530 CosineSim
1 Q0 1168 19 0.094194 CosineSim
1 Q0 1685 20 0.093019 CosineSim
1 Q0 1753 21 0.091889 CosineSim
1 Q0 1750 22 0.090998 CosineSim
1 Q0 2054 23 0.090970 CosineSim
1 Q0 2950 24 0.090930 CosineSim
1 Q0 2947 25 0.089586 CosineSim
1 Q0 2312 26 0.088887 CosineSim
1 Q0 1440 27 0.088702 CosineSim
1 Q0 3127 28 0.088468 CosineSim
1 Q0 585 29 0.087928 CosineSim
1 Q0 971 30 0.087774 CosineSim
1 Q0 1680 31 0.087646 CosineSim
1 Q0 1226 32 0.086783 CosineSim
1 Q0 2380 33 0.086657 CosineSim
1 Q0 698 34 0.086206 CosineSim
1 Q0 3025 35 0.085765 CosineSim
1 Q0 1544 36 0.085024 CosineSim
1 Q0 2357 37 0.084975 CosineSim
1 Q0 2541 38 0.084686 CosineSim
1 Q0 103 39 0.084467 CosineSim
1 Q0 637 40 0.084362 CosineSim
1 Q0 2358 41 0.084079 CosineSim
1 Q0 1844 42 0.084063 CosineSim
1 Q0 2946 43 0.084026 CosineSim
1 Q0 2340 44 0.083817 CosineSim
1 Q0 1408 45 0.083771 CosineSim
1 Q0 1827 46 0.083075 CosineSim
1 Q0 1236 47 0.082914 CosineSim
1 Q0 1657 48 0.082557 CosineSim
1 Q0 3023 49 0.082414 CosineSim
1 Q0 3065 50 0.082234 CosineSim
1 Q0 2537 51 0.082025 CosineSim
1 Q0 252 52 0.081818 CosineSim
1 Q0 1805 53 0.081495 CosineSim
1 Q0 2535 54 0.081132 CosineSim
1 Q0 2632 55 0.080827 CosineSim
1 Q0 1647 56 0.080810 CosineSim
1 Q0 414 57 0.080365 CosineSim
1 Q0 1572 58 0.080343 CosineSim
1 Q0 1885 59 0.080235 CosineSim
1 Q0 1735 60 0.080217 CosineSim
1 Q0 1749 61 0.080118 CosineSim
1 Q0 2313 62 0.079659 CosineSim
1 Q0 2424 63 0.079535 CosineSim
1 Q0 1163 64 0.079382 CosineSim
1 Q0 1069 65 0.079325 CosineSim
1 Q0 1542 66 0.079216 CosineSim
1 Q0 1280 67 0.079184 CosineSim
1 Q0 1225 68 0.079096 CosineSim
1 Q0 2372 69 0.078836 CosineSim
1 Q0 3068 70 0.078751 CosineSim
1 Q0 2629 71 0.078718 CosineSim
1 Q0 2666 72 0.078503 CosineSim
1 Q0 2317 73 0.078345 CosineSim
1 Q0 2624 74 0.078017 CosineSim
1 Q0 2893 75 0.077882 CosineSim
1 Q0 1464 76 0.077864 CosineSim
1 Q0 2764 77 0.077694 CosineSim
1 Q0 1341 78 0.077639 CosineSim
1 Q0 1304 79 0.077362 CosineSim
1 Q0 1260 80 0.077301 CosineSim
1 Q0 2948 81 0.077271 CosineSim
1 Q0 2542 82 0.077259 CosineSim
1 Q0 1854 83 0.077231 CosineSim
1 Q0 1526 84 0.076850 CosineSim
1 Q0 1462 85 0.076824 CosineSim
1 Q0 2128 86 0.076318 CosineSim
1 Q0 2740 87 0.076290 CosineSim
1 Q0 2557 88 0.076167 CosineSim
1 Q0 1264 89 0.076160 CosineSim
1 Q0 2378 90 0.076126 CosineSim
1 Q0 1173 91 0.076118 CosineSim
1 Q0 1195 92 0.076097 CosineSim
1 Q0 462 93 0.076040 CosineSim
1 Q0 1247 94 0.075553 CosineSim
1 Q0 2219 95 0.075458 CosineSim
1 Q0 2796 96 0.075253 CosineSim
1 Q0 2917 97 0.074934 CosineSim
1 Q0 2951 98 0.074931 CosineSim
1 Q0 265 99 0.074853 CosineSim
1 Q0 1315 100 0.074615 CosineSim
