query_id Q0 docid rank CosineSim_score system_name
25 Q0 2318 1 0.142875 CosineSim
25 Q0 1938 2 0.136804 CosineSim
25 Q0 2984 3 0.124973 CosineSim
25 Q0 1653 4 0.118984 CosineSim
25 Q0 2542 5 0.114412 CosineSim
25 Q0 3119 6 0.111023 CosineSim
25 Q0 2268 7 0.110285 CosineSim
25 Q0 3089 8 0.108884 CosineSim
25 Q0 2812 9 0.106700 CosineSim
25 Q0 2990 10 0.103607 CosineSim
25 Q0 3048 11 0.102015 CosineSim
25 Q0 2894 12 0.098793 CosineSim
25 Q0 3136 13 0.097621 CosineSim
25 Q0 2882 14 0.097433 CosineSim
25 Q0 3070 15 0.096755 CosineSim
25 Q0 2634 16 0.094523 CosineSim
25 Q0 2522 17 0.093510 CosineSim
25 Q0 1719 18 0.092898 CosineSim
25 Q0 2988 19 0.090662 CosineSim
25 Q0 436 20 0.089025 CosineSim
25 Q0 1267 21 0.088899 CosineSim
25 Q0 2741 22 0.088231 CosineSim
25 Q0 2852 23 0.088042 CosineSim
25 Q0 1374 24 0.087883 CosineSim
25 Q0 1030 25 0.087787 CosineSim
25 Q0 1827 26 0.087328 CosineSim
25 Q0 2951 27 0.087122 CosineSim
25 Q0 2452 28 0.086313 CosineSim
25 Q0 2151 29 0.086121 CosineSim
25 Q0 2798 30 0.085627 CosineSim
25 Q0 2535 31 0.084787 CosineSim
25 Q0 1032 32 0.084678 CosineSim
25 Q0 1908 33 0.084649 CosineSim
25 Q0 2298 34 0.084178 CosineSim
25 Q0 2319 35 0.084014 CosineSim
25 Q0 819 36 0.083561 CosineSim
25 Q0 1931 37 0.083027 CosineSim
25 Q0 2336 38 0.082692 CosineSim
25 Q0 2332 39 0.082049 CosineSim
25 Q0 1995 40 0.081801 CosineSim
25 Q0 2892 41 0.081723 CosineSim
25 Q0 1798 42 0.081556 CosineSim
25 Q0 2512 43 0.081418 CosineSim
25 Q0 1940 44 0.081005 CosineSim
25 Q0 1518 45 0.080235 CosineSim
25 Q0 1689 46 0.080024 CosineSim
25 Q0 2571 47 0.078725 CosineSim
25 Q0 2344 48 0.078593 CosineSim
25 Q0 3169 49 0.078463 CosineSim
25 Q0 893 50 0.078443 CosineSim
25 Q0 1750 51 0.078069 CosineSim
25 Q0 2375 52 0.076703 CosineSim
25 Q0 1620 53 0.076493 CosineSim
25 Q0 444 54 0.076376 CosineSim
25 Q0 2818 55 0.076050 CosineSim
25 Q0 268 56 0.075959 CosineSim
25 Q0 2017 57 0.075426 CosineSim
25 Q0 2502 58 0.075424 CosineSim
25 Q0 1177 59 0.075320 CosineSim
25 Q0 741 60 0.075011 CosineSim
25 Q0 1347 61 0.074896 CosineSim
25 Q0 742 62 0.074842 CosineSim
25 Q0 3091 63 0.074410 CosineSim
25 Q0 1728 64 0.074138 CosineSim
25 Q0 179 65 0.073587 CosineSim
25 Q0 3028 66 0.073576 CosineSim
25 Q0 1699 67 0.073380 CosineSim
25 Q0 2553 68 0.073228 CosineSim
25 Q0 182 69 0.073173 CosineSim
25 Q0 1792 70 0.073158 CosineSim
25 Q0 181 71 0.072751 CosineSim
25 Q0 1071 72 0.072626 CosineSim
25 Q0 1128 73 0.071869 CosineSim
25 Q0 180 74 0.071844 CosineSim
25 Q0 2859 75 0.071840 CosineSim
25 Q0 3072 76 0.071813 CosineSim
25 Q0 1805 77 0.071470 CosineSim
25 Q0 1196 78 0.071152 CosineSim
25 Q0 575 79 0.070974 CosineSim
25 Q0 2617 80 0.070559 CosineSim
25 Q0 589 81 0.070521 CosineSim
25 Q0 2711 82 0.070145 CosineSim
25 Q0 360 83 0.070018 CosineSim
25 Q0 1529 84 0.069763 CosineSim
25 Q0 590 85 0.069698 CosineSim
25 Q0 2976 86 0.069608 CosineSim
25 Q0 591 87 0.069431 CosineSim
25 Q0 708 88 0.069164 CosineSim
25 Q0 2048 89 0.069074 CosineSim
25 Q0 143 90 0.069040 CosineSim
25 Q0 2262 91 0.068942 CosineSim
25 Q0 517 92 0.068907 CosineSim
25 Q0 574 93 0.068822 CosineSim
25 Q0 3088 94 0.068740 CosineSim
25 Q0 966 95 0.068582 CosineSim
25 Q0 1093 96 0.067934 CosineSim
25 Q0 96 97 0.067721 CosineSim
25 Q0 2886 98 0.067699 CosineSim
25 Q0 1572 99 0.067396 CosineSim
25 Q0 25 100 0.067211 CosineSim
