query_id Q0 docid rank CosineSim_score system_name
48 Q0 1066 1 0.089254 CosineSim
48 Q0 2325 2 0.088936 CosineSim
48 Q0 409 3 0.086810 CosineSim
48 Q0 2142 4 0.082918 CosineSim
48 Q0 2314 5 0.082050 CosineSim
48 Q0 2646 6 0.078461 CosineSim
48 Q0 3130 7 0.078313 CosineSim
48 Q0 47 8 0.077733 CosineSim
48 Q0 2592 9 0.074622 CosineSim
48 Q0 2324 10 0.074191 CosineSim
48 Q0 2433 11 0.073762 CosineSim
48 Q0 1651 12 0.073700 CosineSim
48 Q0 2699 13 0.072629 CosineSim
48 Q0 1809 14 0.072223 CosineSim
48 Q0 2226 15 0.071709 CosineSim
48 Q0 2877 16 0.071549 CosineSim
48 Q0 3103 17 0.071437 CosineSim
48 Q0 1433 18 0.071222 CosineSim
48 Q0 1722 19 0.071045 CosineSim
48 Q0 1457 20 0.069528 CosineSim
48 Q0 1601 21 0.069261 CosineSim
48 Q0 2310 22 0.069184 CosineSim
48 Q0 2766 23 0.068718 CosineSim
48 Q0 2589 24 0.067494 CosineSim
48 Q0 1677 25 0.067263 CosineSim
48 Q0 3200 26 0.067249 CosineSim
48 Q0 95 27 0.067086 CosineSim
48 Q0 3037 28 0.066949 CosineSim
48 Q0 2695 29 0.066700 CosineSim
48 Q0 1104 30 0.066266 CosineSim
48 Q0 2701 31 0.066176 CosineSim
48 Q0 2484 32 0.066142 CosineSim
48 Q0 2402 33 0.065940 CosineSim
48 Q0 1658 34 0.065807 CosineSim
48 Q0 2094 35 0.065433 CosineSim
48 Q0 2081 36 0.065332 CosineSim
48 Q0 2273 37 0.065285 CosineSim
48 Q0 2968 38 0.065269 CosineSim
48 Q0 3132 39 0.065065 CosineSim
48 Q0 2850 40 0.064808 CosineSim
48 Q0 3124 41 0.064632 CosineSim
48 Q0 265 42 0.064578 CosineSim
48 Q0 3010 43 0.064418 CosineSim
48 Q0 1153 44 0.064361 CosineSim
48 Q0 1183 45 0.064263 CosineSim
48 Q0 2906 46 0.064098 CosineSim
48 Q0 2522 47 0.063897 CosineSim
48 Q0 2767 48 0.063576 CosineSim
48 Q0 1619 49 0.063332 CosineSim
48 Q0 2932 50 0.063223 CosineSim
48 Q0 1977 51 0.063030 CosineSim
48 Q0 1147 52 0.063007 CosineSim
48 Q0 1654 53 0.062811 CosineSim
48 Q0 2986 54 0.062790 CosineSim
48 Q0 2904 55 0.062780 CosineSim
48 Q0 2743 56 0.062497 CosineSim
48 Q0 1886 57 0.062352 CosineSim
48 Q0 1073 58 0.062082 CosineSim
48 Q0 2665 59 0.061918 CosineSim
48 Q0 1196 60 0.061912 CosineSim
48 Q0 2389 61 0.061885 CosineSim
48 Q0 3032 62 0.061619 CosineSim
48 Q0 2406 63 0.061305 CosineSim
48 Q0 1769 64 0.061061 CosineSim
48 Q0 3098 65 0.060868 CosineSim
48 Q0 3125 66 0.060787 CosineSim
48 Q0 2903 67 0.060291 CosineSim
48 Q0 2032 68 0.060024 CosineSim
48 Q0 2953 69 0.060000 CosineSim
48 Q0 129 70 0.059642 CosineSim
48 Q0 2186 71 0.059628 CosineSim
48 Q0 2538 72 0.059298 CosineSim
48 Q0 2835 73 0.059229 CosineSim
48 Q0 1353 74 0.058876 CosineSim
48 Q0 2283 75 0.058733 CosineSim
48 Q0 2627 76 0.058611 CosineSim
48 Q0 2411 77 0.058464 CosineSim
48 Q0 2883 78 0.058339 CosineSim
48 Q0 1195 79 0.058315 CosineSim
48 Q0 1385 80 0.058248 CosineSim
48 Q0 1636 81 0.058222 CosineSim
48 Q0 1759 82 0.057994 CosineSim
48 Q0 1504 83 0.057910 CosineSim
48 Q0 940 84 0.057883 CosineSim
48 Q0 1927 85 0.057724 CosineSim
48 Q0 2451 86 0.057430 CosineSim
48 Q0 2716 87 0.057247 CosineSim
48 Q0 2832 88 0.057069 CosineSim
48 Q0 2056 89 0.056912 CosineSim
48 Q0 3018 90 0.056897 CosineSim
48 Q0 1098 91 0.056878 CosineSim
48 Q0 2828 92 0.056733 CosineSim
48 Q0 2900 93 0.056525 CosineSim
48 Q0 1924 94 0.056500 CosineSim
48 Q0 1392 95 0.056433 CosineSim
48 Q0 2798 96 0.056420 CosineSim
48 Q0 1959 97 0.056164 CosineSim
48 Q0 1744 98 0.055854 CosineSim
48 Q0 1659 99 0.055678 CosineSim
48 Q0 3165 100 0.055667 CosineSim
