query_id Q0 docid rank CosineSim_score system_name
18 Q0 2714 1 0.140152 CosineSim
18 Q0 2138 2 0.130168 CosineSim
18 Q0 1852 3 0.127719 CosineSim
18 Q0 3156 4 0.119152 CosineSim
18 Q0 3075 5 0.118876 CosineSim
18 Q0 2706 6 0.118391 CosineSim
18 Q0 1795 7 0.115406 CosineSim
18 Q0 2685 8 0.114969 CosineSim
18 Q0 3110 9 0.114241 CosineSim
18 Q0 950 10 0.108086 CosineSim
18 Q0 2495 11 0.108060 CosineSim
18 Q0 2266 12 0.106847 CosineSim
18 Q0 2175 13 0.104660 CosineSim
18 Q0 2112 14 0.099938 CosineSim
18 Q0 1923 15 0.099729 CosineSim
18 Q0 2896 16 0.099132 CosineSim
18 Q0 1811 17 0.098124 CosineSim
18 Q0 2897 18 0.097630 CosineSim
18 Q0 2570 19 0.096426 CosineSim
18 Q0 3066 20 0.096091 CosineSim
18 Q0 1665 21 0.092109 CosineSim
18 Q0 2921 22 0.091349 CosineSim
18 Q0 1159 23 0.091218 CosineSim
18 Q0 2567 24 0.091144 CosineSim
18 Q0 637 25 0.088653 CosineSim
18 Q0 1163 26 0.088460 CosineSim
18 Q0 670 27 0.088380 CosineSim
18 Q0 3148 28 0.087822 CosineSim
18 Q0 1988 29 0.087790 CosineSim
18 Q0 82 30 0.087761 CosineSim
18 Q0 303 31 0.087503 CosineSim
18 Q0 2785 32 0.087017 CosineSim
18 Q0 243 33 0.087011 CosineSim
18 Q0 2298 34 0.086674 CosineSim
18 Q0 2644 35 0.085407 CosineSim
18 Q0 2433 36 0.083898 CosineSim
18 Q0 1425 37 0.083824 CosineSim
18 Q0 2064 38 0.083512 CosineSim
18 Q0 3127 39 0.083510 CosineSim
18 Q0 2411 40 0.083104 CosineSim
18 Q0 2491 41 0.082708 CosineSim
18 Q0 3005 42 0.082549 CosineSim
18 Q0 2645 43 0.082470 CosineSim
18 Q0 2886 44 0.082380 CosineSim
18 Q0 3080 45 0.082159 CosineSim
18 Q0 2904 46 0.081929 CosineSim
18 Q0 1223 47 0.081484 CosineSim
18 Q0 1154 48 0.080448 CosineSim
18 Q0 2929 49 0.080297 CosineSim
18 Q0 2717 50 0.079815 CosineSim
18 Q0 1603 51 0.079765 CosineSim
18 Q0 1947 52 0.079362 CosineSim
18 Q0 1807 53 0.078745 CosineSim
18 Q0 2497 54 0.078405 CosineSim
18 Q0 2748 55 0.078170 CosineSim
18 Q0 1158 56 0.078076 CosineSim
18 Q0 2423 57 0.077759 CosineSim
18 Q0 1463 58 0.077642 CosineSim
18 Q0 2939 59 0.077332 CosineSim
18 Q0 2289 60 0.077092 CosineSim
18 Q0 3171 61 0.076640 CosineSim
18 Q0 2231 62 0.076514 CosineSim
18 Q0 1738 63 0.076475 CosineSim
18 Q0 1099 64 0.076201 CosineSim
18 Q0 2723 65 0.076048 CosineSim
18 Q0 2819 66 0.075513 CosineSim
18 Q0 1362 67 0.075445 CosineSim
18 Q0 3175 68 0.075169 CosineSim
18 Q0 1591 69 0.075112 CosineSim
18 Q0 1262 70 0.074612 CosineSim
18 Q0 2973 71 0.074448 CosineSim
18 Q0 2514 72 0.074188 CosineSim
18 Q0 2700 73 0.073863 CosineSim
18 Q0 2316 74 0.073694 CosineSim
18 Q0 3059 75 0.073565 CosineSim
18 Q0 1389 76 0.073555 CosineSim
18 Q0 1825 77 0.073073 CosineSim
18 Q0 1548 78 0.072976 CosineSim
18 Q0 3150 79 0.072918 CosineSim
18 Q0 3074 80 0.072810 CosineSim
18 Q0 2252 81 0.072776 CosineSim
18 Q0 2633 82 0.072498 CosineSim
18 Q0 2579 83 0.072272 CosineSim
18 Q0 2767 84 0.072228 CosineSim
18 Q0 2034 85 0.072217 CosineSim
18 Q0 2022 86 0.072052 CosineSim
18 Q0 1409 87 0.071629 CosineSim
18 Q0 2253 88 0.071285 CosineSim
18 Q0 1680 89 0.071059 CosineSim
18 Q0 392 90 0.070758 CosineSim
18 Q0 2740 91 0.070747 CosineSim
18 Q0 1655 92 0.070527 CosineSim
18 Q0 141 93 0.070470 CosineSim
18 Q0 3093 94 0.070234 CosineSim
18 Q0 2820 95 0.070122 CosineSim
18 Q0 1310 96 0.069872 CosineSim
18 Q0 14 97 0.069727 CosineSim
18 Q0 1844 98 0.069433 CosineSim
18 Q0 1747 99 0.069420 CosineSim
18 Q0 2684 100 0.069390 CosineSim
