query_id Q0 docid rank CosineSim_score system_name
5 Q0 1829 1 0.118362 CosineSim
5 Q0 1923 2 0.110204 CosineSim
5 Q0 2035 3 0.103066 CosineSim
5 Q0 2299 4 0.100660 CosineSim
5 Q0 1978 5 0.098403 CosineSim
5 Q0 2321 6 0.098354 CosineSim
5 Q0 2003 7 0.092649 CosineSim
5 Q0 3147 8 0.089157 CosineSim
5 Q0 1605 9 0.088648 CosineSim
5 Q0 1698 10 0.086576 CosineSim
5 Q0 1699 11 0.086120 CosineSim
5 Q0 2873 12 0.085991 CosineSim
5 Q0 2169 13 0.084473 CosineSim
5 Q0 1937 14 0.084072 CosineSim
5 Q0 892 15 0.083256 CosineSim
5 Q0 1742 16 0.083125 CosineSim
5 Q0 2786 17 0.082341 CosineSim
5 Q0 2629 18 0.081854 CosineSim
5 Q0 1409 19 0.078687 CosineSim
5 Q0 1671 20 0.078342 CosineSim
5 Q0 3102 21 0.078201 CosineSim
5 Q0 2106 22 0.077837 CosineSim
5 Q0 2357 23 0.076121 CosineSim
5 Q0 2812 24 0.075690 CosineSim
5 Q0 1502 25 0.073714 CosineSim
5 Q0 2622 26 0.072893 CosineSim
5 Q0 2542 27 0.071976 CosineSim
5 Q0 1853 28 0.071541 CosineSim
5 Q0 2247 29 0.071309 CosineSim
5 Q0 1188 30 0.071294 CosineSim
5 Q0 3035 31 0.070774 CosineSim
5 Q0 2138 32 0.070547 CosineSim
5 Q0 2820 33 0.070546 CosineSim
5 Q0 1281 34 0.070373 CosineSim
5 Q0 1408 35 0.070322 CosineSim
5 Q0 1962 36 0.070123 CosineSim
5 Q0 2947 37 0.069865 CosineSim
5 Q0 1960 38 0.069823 CosineSim
5 Q0 2399 39 0.069271 CosineSim
5 Q0 3012 40 0.069196 CosineSim
5 Q0 2396 41 0.068636 CosineSim
5 Q0 2483 42 0.068633 CosineSim
5 Q0 1435 43 0.068308 CosineSim
5 Q0 251 44 0.068029 CosineSim
5 Q0 1252 45 0.068007 CosineSim
5 Q0 2314 46 0.067726 CosineSim
5 Q0 1571 47 0.067486 CosineSim
5 Q0 2522 48 0.067308 CosineSim
5 Q0 1392 49 0.066775 CosineSim
5 Q0 1238 50 0.066669 CosineSim
5 Q0 2990 51 0.066225 CosineSim
5 Q0 2716 52 0.066211 CosineSim
5 Q0 3040 53 0.066139 CosineSim
5 Q0 2252 54 0.065964 CosineSim
5 Q0 2484 55 0.065778 CosineSim
5 Q0 972 56 0.065541 CosineSim
5 Q0 2145 57 0.065258 CosineSim
5 Q0 2105 58 0.065250 CosineSim
5 Q0 1612 59 0.064957 CosineSim
5 Q0 1465 60 0.064813 CosineSim
5 Q0 2439 61 0.064755 CosineSim
5 Q0 23 62 0.064744 CosineSim
5 Q0 1534 63 0.064051 CosineSim
5 Q0 1253 64 0.063885 CosineSim
5 Q0 2841 65 0.063661 CosineSim
5 Q0 2950 66 0.063171 CosineSim
5 Q0 2887 67 0.063078 CosineSim
5 Q0 1930 68 0.063063 CosineSim
5 Q0 3127 69 0.062733 CosineSim
5 Q0 1457 70 0.062351 CosineSim
5 Q0 2959 71 0.062268 CosineSim
5 Q0 3087 72 0.062176 CosineSim
5 Q0 2592 73 0.062158 CosineSim
5 Q0 1764 74 0.061845 CosineSim
5 Q0 3103 75 0.061474 CosineSim
5 Q0 2535 76 0.061464 CosineSim
5 Q0 1589 77 0.061032 CosineSim
5 Q0 1603 78 0.061001 CosineSim
5 Q0 2344 79 0.060836 CosineSim
5 Q0 2645 80 0.060677 CosineSim
5 Q0 3050 81 0.060505 CosineSim
5 Q0 2358 82 0.060471 CosineSim
5 Q0 1810 83 0.060400 CosineSim
5 Q0 1682 84 0.060352 CosineSim
5 Q0 1750 85 0.060122 CosineSim
5 Q0 2188 86 0.059826 CosineSim
5 Q0 1572 87 0.059586 CosineSim
5 Q0 1747 88 0.059427 CosineSim
5 Q0 2771 89 0.058812 CosineSim
5 Q0 3011 90 0.058629 CosineSim
5 Q0 1395 91 0.058461 CosineSim
5 Q0 1708 92 0.058296 CosineSim
5 Q0 1487 93 0.058199 CosineSim
5 Q0 1664 94 0.058136 CosineSim
5 Q0 2980 95 0.058136 CosineSim
5 Q0 2078 96 0.057985 CosineSim
5 Q0 2527 97 0.057900 CosineSim
5 Q0 1307 98 0.057897 CosineSim
5 Q0 1642 99 0.057874 CosineSim
5 Q0 679 100 0.057843 CosineSim
