query_id Q0 docid rank CosineSim_score system_name
40 Q0 1588 1 0.133614 CosineSim
40 Q0 2956 2 0.126738 CosineSim
40 Q0 1457 3 0.117362 CosineSim
40 Q0 2265 4 0.114567 CosineSim
40 Q0 1485 5 0.106772 CosineSim
40 Q0 3105 6 0.105284 CosineSim
40 Q0 2406 7 0.104056 CosineSim
40 Q0 2051 8 0.099669 CosineSim
40 Q0 1098 9 0.097178 CosineSim
40 Q0 1470 10 0.096988 CosineSim
40 Q0 1847 11 0.096382 CosineSim
40 Q0 2651 12 0.096100 CosineSim
40 Q0 2254 13 0.095646 CosineSim
40 Q0 2941 14 0.093837 CosineSim
40 Q0 1051 15 0.092683 CosineSim
40 Q0 2705 16 0.092409 CosineSim
40 Q0 3103 17 0.092317 CosineSim
40 Q0 2060 18 0.091337 CosineSim
40 Q0 2316 19 0.090079 CosineSim
40 Q0 2958 20 0.088900 CosineSim
40 Q0 1459 21 0.088896 CosineSim
40 Q0 2699 22 0.087995 CosineSim
40 Q0 2940 23 0.086881 CosineSim
40 Q0 2295 24 0.086449 CosineSim
40 Q0 1612 25 0.085555 CosineSim
40 Q0 2148 26 0.084861 CosineSim
40 Q0 2184 27 0.083967 CosineSim
40 Q0 1456 28 0.083802 CosineSim
40 Q0 2314 29 0.083694 CosineSim
40 Q0 2470 30 0.083591 CosineSim
40 Q0 2450 31 0.083224 CosineSim
40 Q0 1835 32 0.082880 CosineSim
40 Q0 3198 33 0.082793 CosineSim
40 Q0 2833 34 0.082620 CosineSim
40 Q0 1678 35 0.082456 CosineSim
40 Q0 2939 36 0.081226 CosineSim
40 Q0 1162 37 0.081024 CosineSim
40 Q0 1135 38 0.080283 CosineSim
40 Q0 1710 39 0.080155 CosineSim
40 Q0 2177 40 0.079902 CosineSim
40 Q0 1625 41 0.078460 CosineSim
40 Q0 527 42 0.078421 CosineSim
40 Q0 2957 43 0.078235 CosineSim
40 Q0 2198 44 0.078043 CosineSim
40 Q0 2264 45 0.077970 CosineSim
40 Q0 2937 46 0.077943 CosineSim
40 Q0 2632 47 0.077393 CosineSim
40 Q0 1650 48 0.077105 CosineSim
40 Q0 2078 49 0.076633 CosineSim
40 Q0 1853 50 0.076477 CosineSim
40 Q0 2767 51 0.076251 CosineSim
40 Q0 2299 52 0.075489 CosineSim
40 Q0 2002 53 0.075472 CosineSim
40 Q0 2341 54 0.075245 CosineSim
40 Q0 1309 55 0.074969 CosineSim
40 Q0 2931 56 0.074942 CosineSim
40 Q0 2317 57 0.074739 CosineSim
40 Q0 1931 58 0.074736 CosineSim
40 Q0 1852 59 0.074374 CosineSim
40 Q0 3173 60 0.074358 CosineSim
40 Q0 3031 61 0.074155 CosineSim
40 Q0 1035 62 0.073859 CosineSim
40 Q0 1046 63 0.073769 CosineSim
40 Q0 628 64 0.073744 CosineSim
40 Q0 409 65 0.073694 CosineSim
40 Q0 595 66 0.073529 CosineSim
40 Q0 265 67 0.073459 CosineSim
40 Q0 1324 68 0.073386 CosineSim
40 Q0 1923 69 0.073281 CosineSim
40 Q0 2003 70 0.073074 CosineSim
40 Q0 2665 71 0.072562 CosineSim
40 Q0 1936 72 0.072543 CosineSim
40 Q0 2897 73 0.072332 CosineSim
40 Q0 2034 74 0.072308 CosineSim
40 Q0 2081 75 0.072229 CosineSim
40 Q0 1350 76 0.072209 CosineSim
40 Q0 2838 77 0.072146 CosineSim
40 Q0 1366 78 0.072134 CosineSim
40 Q0 2390 79 0.072120 CosineSim
40 Q0 3188 80 0.072055 CosineSim
40 Q0 1476 81 0.072039 CosineSim
40 Q0 2032 82 0.071977 CosineSim
40 Q0 2138 83 0.071535 CosineSim
40 Q0 2850 84 0.071489 CosineSim
40 Q0 2886 85 0.070947 CosineSim
40 Q0 1937 86 0.070691 CosineSim
40 Q0 2906 87 0.070502 CosineSim
40 Q0 2603 88 0.070300 CosineSim
40 Q0 2036 89 0.070283 CosineSim
40 Q0 1264 90 0.070213 CosineSim
40 Q0 2684 91 0.070204 CosineSim
40 Q0 2798 92 0.070188 CosineSim
40 Q0 2717 93 0.070170 CosineSim
40 Q0 1861 94 0.069851 CosineSim
40 Q0 2106 95 0.069783 CosineSim
40 Q0 2912 96 0.069472 CosineSim
40 Q0 2252 97 0.069178 CosineSim
40 Q0 3030 98 0.069038 CosineSim
40 Q0 1488 99 0.068787 CosineSim
40 Q0 3164 100 0.068662 CosineSim
