query_id Q0 docid rank CosineSim_score system_name
3 Q0 2061 1 0.092135 CosineSim
3 Q0 252 2 0.087885 CosineSim
3 Q0 2579 3 0.085870 CosineSim
3 Q0 2112 4 0.085350 CosineSim
3 Q0 929 5 0.084901 CosineSim
3 Q0 2411 6 0.083072 CosineSim
3 Q0 2886 7 0.082212 CosineSim
3 Q0 2921 8 0.082001 CosineSim
3 Q0 1723 9 0.079636 CosineSim
3 Q0 637 10 0.079195 CosineSim
3 Q0 100 11 0.078747 CosineSim
3 Q0 2551 12 0.077862 CosineSim
3 Q0 2939 13 0.077388 CosineSim
3 Q0 1402 14 0.077241 CosineSim
3 Q0 2658 15 0.077070 CosineSim
3 Q0 2495 16 0.076879 CosineSim
3 Q0 1457 17 0.075578 CosineSim
3 Q0 1387 18 0.075510 CosineSim
3 Q0 3102 19 0.074574 CosineSim
3 Q0 3099 20 0.074425 CosineSim
3 Q0 51 21 0.073595 CosineSim
3 Q0 1134 22 0.072796 CosineSim
3 Q0 1852 23 0.072658 CosineSim
3 Q0 3115 24 0.072082 CosineSim
3 Q0 3130 25 0.070742 CosineSim
3 Q0 70 26 0.069771 CosineSim
3 Q0 1533 27 0.069755 CosineSim
3 Q0 1835 28 0.068908 CosineSim
3 Q0 1313 29 0.068789 CosineSim
3 Q0 2316 30 0.068700 CosineSim
3 Q0 3030 31 0.068310 CosineSim
3 Q0 1658 32 0.068301 CosineSim
3 Q0 3093 33 0.068101 CosineSim
3 Q0 2066 34 0.068080 CosineSim
3 Q0 2254 35 0.068003 CosineSim
3 Q0 1788 36 0.067895 CosineSim
3 Q0 1029 37 0.066861 CosineSim
3 Q0 1923 38 0.066701 CosineSim
3 Q0 1466 39 0.066693 CosineSim
3 Q0 1459 40 0.066451 CosineSim
3 Q0 2684 41 0.066173 CosineSim
3 Q0 1807 42 0.066091 CosineSim
3 Q0 1783 43 0.066042 CosineSim
3 Q0 799 44 0.065931 CosineSim
3 Q0 628 45 0.065891 CosineSim
3 Q0 2867 46 0.065583 CosineSim
3 Q0 2587 47 0.065363 CosineSim
3 Q0 1350 48 0.065310 CosineSim
3 Q0 3124 49 0.065300 CosineSim
3 Q0 2659 50 0.065197 CosineSim
3 Q0 205 51 0.064939 CosineSim
3 Q0 1572 52 0.064365 CosineSim
3 Q0 303 53 0.064359 CosineSim
3 Q0 2542 54 0.064174 CosineSim
3 Q0 1223 55 0.063601 CosineSim
3 Q0 1154 56 0.063211 CosineSim
3 Q0 3171 57 0.063162 CosineSim
3 Q0 2603 58 0.063118 CosineSim
3 Q0 2138 59 0.062774 CosineSim
3 Q0 1135 60 0.062475 CosineSim
3 Q0 1565 61 0.062463 CosineSim
3 Q0 2929 62 0.062313 CosineSim
3 Q0 2295 63 0.062206 CosineSim
3 Q0 1062 64 0.062173 CosineSim
3 Q0 1496 65 0.061650 CosineSim
3 Q0 2990 66 0.061635 CosineSim
3 Q0 1314 67 0.061118 CosineSim
3 Q0 2871 68 0.060917 CosineSim
3 Q0 2746 69 0.060749 CosineSim
3 Q0 77 70 0.060718 CosineSim
3 Q0 2873 71 0.060358 CosineSim
3 Q0 2652 72 0.060002 CosineSim
3 Q0 1484 73 0.059874 CosineSim
3 Q0 2449 74 0.059370 CosineSim
3 Q0 2424 75 0.059182 CosineSim
3 Q0 1392 76 0.058926 CosineSim
3 Q0 1162 77 0.058717 CosineSim
3 Q0 2210 78 0.058555 CosineSim
3 Q0 2685 79 0.058550 CosineSim
3 Q0 2534 80 0.058440 CosineSim
3 Q0 3105 81 0.058368 CosineSim
3 Q0 2661 82 0.057879 CosineSim
3 Q0 2064 83 0.057482 CosineSim
3 Q0 2718 84 0.057385 CosineSim
3 Q0 1947 85 0.057081 CosineSim
3 Q0 2372 86 0.056961 CosineSim
3 Q0 651 87 0.056656 CosineSim
3 Q0 2558 88 0.056302 CosineSim
3 Q0 1678 89 0.056185 CosineSim
3 Q0 2708 90 0.055881 CosineSim
3 Q0 1671 91 0.055435 CosineSim
3 Q0 2111 92 0.055408 CosineSim
3 Q0 3151 93 0.055235 CosineSim
3 Q0 2439 94 0.055033 CosineSim
3 Q0 1003 95 0.054950 CosineSim
3 Q0 1309 96 0.054837 CosineSim
3 Q0 1988 97 0.054805 CosineSim
3 Q0 249 98 0.054779 CosineSim
3 Q0 1348 99 0.054503 CosineSim
3 Q0 1456 100 0.054478 CosineSim
