query_id Q0 docid rank CosineSim_score system_name
41 Q0 3043 1 0.103670 CosineSim
41 Q0 3128 2 0.103161 CosineSim
41 Q0 3082 3 0.102983 CosineSim
41 Q0 3148 4 0.096348 CosineSim
41 Q0 2578 5 0.096125 CosineSim
41 Q0 2969 6 0.092191 CosineSim
41 Q0 2158 7 0.087646 CosineSim
41 Q0 2371 8 0.085922 CosineSim
41 Q0 3137 9 0.085234 CosineSim
41 Q0 1747 10 0.082673 CosineSim
41 Q0 3141 11 0.081562 CosineSim
41 Q0 2128 12 0.080076 CosineSim
41 Q0 2522 13 0.078307 CosineSim
41 Q0 2912 14 0.076115 CosineSim
41 Q0 2949 15 0.075148 CosineSim
41 Q0 2080 16 0.074727 CosineSim
41 Q0 2276 17 0.072749 CosineSim
41 Q0 52 18 0.071817 CosineSim
41 Q0 2406 19 0.071153 CosineSim
41 Q0 2342 20 0.069442 CosineSim
41 Q0 2895 21 0.067839 CosineSim
41 Q0 2323 22 0.066575 CosineSim
41 Q0 2849 23 0.066475 CosineSim
41 Q0 2740 24 0.065898 CosineSim
41 Q0 3153 25 0.065503 CosineSim
41 Q0 1751 26 0.065322 CosineSim
41 Q0 2376 27 0.064520 CosineSim
41 Q0 1928 28 0.064475 CosineSim
41 Q0 1780 29 0.064075 CosineSim
41 Q0 2950 30 0.063728 CosineSim
41 Q0 2596 31 0.063037 CosineSim
41 Q0 3086 32 0.062862 CosineSim
41 Q0 2900 33 0.062623 CosineSim
41 Q0 2454 34 0.062470 CosineSim
41 Q0 2890 35 0.062229 CosineSim
41 Q0 3059 36 0.061609 CosineSim
41 Q0 1959 37 0.061512 CosineSim
41 Q0 1951 38 0.061339 CosineSim
41 Q0 1153 39 0.061227 CosineSim
41 Q0 3124 40 0.060963 CosineSim
41 Q0 3072 41 0.060394 CosineSim
41 Q0 2504 42 0.060284 CosineSim
41 Q0 2030 43 0.060266 CosineSim
41 Q0 2482 44 0.059544 CosineSim
41 Q0 1247 45 0.059482 CosineSim
41 Q0 1960 46 0.059335 CosineSim
41 Q0 3156 47 0.059272 CosineSim
41 Q0 1745 48 0.058843 CosineSim
41 Q0 2541 49 0.058753 CosineSim
41 Q0 1752 50 0.058720 CosineSim
41 Q0 1978 51 0.058718 CosineSim
41 Q0 1924 52 0.058524 CosineSim
41 Q0 3076 53 0.058269 CosineSim
41 Q0 2255 54 0.058214 CosineSim
41 Q0 2597 55 0.058102 CosineSim
41 Q0 1828 56 0.057874 CosineSim
41 Q0 2777 57 0.057744 CosineSim
41 Q0 2697 58 0.057617 CosineSim
41 Q0 2851 59 0.057594 CosineSim
41 Q0 2672 60 0.057513 CosineSim
41 Q0 1846 61 0.057484 CosineSim
41 Q0 88 62 0.057439 CosineSim
41 Q0 2470 63 0.057095 CosineSim
41 Q0 2927 64 0.057081 CosineSim
41 Q0 1948 65 0.056880 CosineSim
41 Q0 2519 66 0.056842 CosineSim
41 Q0 3119 67 0.056747 CosineSim
41 Q0 1572 68 0.056142 CosineSim
41 Q0 2955 69 0.056086 CosineSim
41 Q0 2535 70 0.055729 CosineSim
41 Q0 2020 71 0.055729 CosineSim
41 Q0 2327 72 0.055625 CosineSim
41 Q0 1341 73 0.055057 CosineSim
41 Q0 2580 74 0.054862 CosineSim
41 Q0 2816 75 0.054704 CosineSim
41 Q0 2198 76 0.054606 CosineSim
41 Q0 2932 77 0.054394 CosineSim
41 Q0 3032 78 0.054045 CosineSim
41 Q0 2616 79 0.053561 CosineSim
41 Q0 2484 80 0.053457 CosineSim
41 Q0 2016 81 0.053383 CosineSim
41 Q0 2320 82 0.053379 CosineSim
41 Q0 2289 83 0.053333 CosineSim
41 Q0 2931 84 0.052939 CosineSim
41 Q0 2111 85 0.052892 CosineSim
41 Q0 2216 86 0.052821 CosineSim
41 Q0 1910 87 0.052685 CosineSim
41 Q0 3038 88 0.052683 CosineSim
41 Q0 3084 89 0.052589 CosineSim
41 Q0 2926 90 0.052548 CosineSim
41 Q0 278 91 0.052535 CosineSim
41 Q0 1935 92 0.052530 CosineSim
41 Q0 2627 93 0.052381 CosineSim
41 Q0 3000 94 0.052346 CosineSim
41 Q0 3078 95 0.052161 CosineSim
41 Q0 2476 96 0.052156 CosineSim
41 Q0 1206 97 0.051766 CosineSim
41 Q0 618 98 0.051704 CosineSim
41 Q0 1961 99 0.051669 CosineSim
41 Q0 1854 100 0.051650 CosineSim
